sale_price,magic_critical,magic_def,promotion_level,equipment_category,equipment_id,hp_recovery_rate,wave_energy_recovery,display_item,atk,magic_penetrate,enable_donation,wave_hp_recovery,accuracy,require_level,equipment_enhance_point,equipment_name,original_equipment_id,physical_penetrate,craft_flg,life_steal,physical_critical,dodge,description,def,magic_str,energy_reduce_rate,energy_recovery_rate,equipment_type,hp,item_type
32000,0.0,5.0,5,25,105257,0.0,0.0,0,0.0,0.0,0,0.0,0.0,106,432,白蛇水圣杖,105257,0.0,1,0.0,0.0,0.0,被神话中的治愈蛇妃所庇佑\n的圣杖。据说，从圣杖中不断生成的\n圣水不但能治愈一切伤病，\n还能洗涤死亡的命运。,4.0,136.0,0.0,0.0,0,0.0,0
24000,0.0,4.0,5,28,105281,0.0,0.0,0,32.0,0.0,0,0.0,0.0,70,349,幻影铠甲,105281,0.0,1,0.0,0.0,0.0,能让看见它的人迷失心智的魔性铠甲\n。一旦目睹其升起的紫烟，就会被深\n深地迷惑，无法逃离。,6.0,0.0,0.0,3.0,0,100.0,0
27000,0.0,6.0,5,28,105282,0.0,0.0,0,42.0,0.0,0,0.0,0.0,77,392,九天之铠,105282,0.0,1,0.0,0.0,0.0,由失传的太古技术所制造而成的铠甲\n。穿戴者将被赐予看不见的翅膀，纵\n横沙场。,6.0,0.0,0.0,0.0,0,80.0,0
30000,0.0,5.0,5,28,105283,0.0,0.0,0,44.0,0.0,0,0.0,0.0,85,362,愤怒女王的礼裙,105283,0.0,1,0.0,0.0,0.0,支配着幽暗深山的盗贼女王所穿的铠\n甲。穿上后就会变得如魔兽般强韧而\n狞猛，在血肉横飞的战场上闪耀的野\n性之美，令所有人心怀畏惧。,7.0,0.0,0.0,0.0,0,80.0,0
32000,0.0,6.0,5,28,105284,0.0,12.0,0,48.0,0.0,0,0.0,0.0,93,560,闪华舞铠,105284,0.0,1,0.0,0.0,0.0,传说中的舞兵一族在战场上身着的轻\n铠。其重量如飞舞的花瓣般轻盈，但\n又强韧到足以抵御一切猛攻。,6.0,0.0,0.0,0.0,0,0.0,0
32000,0.0,2.0,5,28,105285,0.0,0.0,0,70.0,0.0,0,0.0,0.0,99,795,灵魂玫瑰丽装,105285,0.0,1,0.0,9.0,0.0,传说中亲自上阵杀敌的军国公主身穿\n的玫瑰铠甲。穿上后将被高贵的灵魂\n寄宿，不会再屈服于任何绝望和恐怖\n。,8.0,0.0,0.0,0.0,0,0.0,0
32000,0.0,4.0,5,28,105286,0.0,0.0,0,81.0,0.0,0,0.0,0.0,105,452,极南天之烈苍铠,105286,0.0,1,0.0,0.0,0.0,被掌管南天的守护天使所庇佑的深蓝\n之铠。据说，这是率领正义的神之使\n徒的强者证明，能获得守护天使强大\n的力量恩惠。,6.0,0.0,0.0,0.0,0,0.0,0
32000,0.0,5.0,5,28,105287,0.0,0.0,0,92.0,0.0,0,0.0,0.0,111,511,圣光百合铠甲,105287,0.0,1,0.0,20.0,0.0,被掌管纯洁与威严的天界白百合所庇\n佑的白花之铠。笼罩着装备者的优雅\n香气能驱除一切的不净，使之充满对\n任何事物都毫不动摇的凛然风气。,3.0,0.0,0.0,0.0,0,0.0,0
24000,0.0,9.0,5,31,105311,0.0,0.0,0,0.0,0.0,0,0.0,0.0,70,511,苍辉之铠,105311,0.0,1,0.0,0.0,0.0,由苍蓝纯净的结晶所制作而成的铠甲\n。这种至今从未被发现过的结晶，以\n极高的加工难度著称，甚至无法在其\n表面划伤半毫。,10.0,0.0,0.0,0.0,0,120.0,0
27000,0.0,10.0,5,31,105312,0.0,0.0,0,0.0,0.0,0,100.0,0.0,77,401,圣樱之铠,105312,0.0,1,0.0,0.0,0.0,勇猛的少女拯救国家危难时\n身穿的铠甲。\n具有奇妙的加护之力，\n能弹开所有的攻击。,11.0,0.0,0.0,0.0,0,0.0,0
30000,0.0,8.0,5,31,105313,0.0,0.0,0,0.0,0.0,0,0.0,0.0,85,587,煌金王铠,105313,0.0,1,0.0,0.0,0.0,从繁荣一时的古代王朝遗迹中挖掘出\n来的金色铠甲。即使经过了数千年的\n时光，仍然散发着神圣的光辉那坚不\n可摧的硬度也未曾流失。,12.0,0.0,1.0,0.0,0,50.0,0
32000,0.0,10.0,5,31,105314,0.0,0.0,0,0.0,0.0,0,0.0,0.0,93,595,烈风俊铠,105314,0.0,1,0.0,0.0,0.0,潜藏在天地交界处的风之守护神常用的重铠。穿戴者的周围会卷起猛锐的烈风，令靠近的人不寒而栗。,12.0,0.0,0.0,0.0,0,70.0,0
32000,0.0,13.0,5,31,105315,0.0,0.0,0,0.0,0.0,0,50.0,0.0,99,652,炽白银的镜铠,105315,0.0,1,0.0,0.0,0.0,锻冶神将神界之银通过神技锻造出的\n镜之铠甲。胸前的镜子经过打磨可以\n扭曲并吸收任何魔法，转换为强烈的\n光流，尽数施放。,9.0,0.0,0.0,0.0,0,100.0,0
32000,0.0,9.0,5,31,105316,0.0,0.0,0,0.0,0.0,0,0.0,0.0,105,605,极北天之霸焰铠,105316,0.0,1,0.0,0.0,0.0,被掌管北天的守护天使所庇佑的真红\n之铠。据说，它是由净化罪恶的真审\n判之炎锻铸而成，能获得守护天使\n真深刻的洞察力与敏锐的见识。,16.0,0.0,0.0,0.0,0,75.0,0
32000,0.0,9.0,5,31,105317,0.0,0.0,0,0.0,0.0,0,0.0,0.0,111,580,霸王树之棘针铠,105317,0.0,1,0.0,0.0,0.0,使用万年忍受枯竭大地的霸王树制作\n而成的碧翠之铠。拥有能击退任真\n饥渴的加护，从连绵不断的战火中永\n远地保护主人。,15.0,0.0,0.0,0.0,0,210.0,0
24000,0.0,2.0,5,34,105341,0.0,0.0,0,34.0,0.0,0,0.0,10.0,70,509,神盾战衣,105341,0.0,1,0.0,0.0,0.0,从未尝过败果的女骑士身穿的战衣。\n一旦穿上，能在任何战局中扭转乾坤\n，立于不败之地。,4.0,0.0,0.0,0.0,0,100.0,0
27000,0.0,10.0,5,34,105342,0.0,0.0,0,0.0,0.0,0,0.0,0.0,77,355,少女服,105342,0.0,1,0.0,0.0,2.0,只有纯洁无瑕的少女\n才能穿上的神圣服装。\n少女奉上纯真的祈祷后，\n能发挥出强大的破邪之力。,6.0,0.0,0.0,0.0,0,160.0,0
30000,0.0,4.0,5,34,105343,0.0,0.0,0,65.0,0.0,0,0.0,0.0,85,405,鬼焰斗衣,105343,0.0,1,0.0,10.0,0.0,寄宿了炎鬼神魔力的战衣。穿上后全\n身都被守护的业火包裹，将降临于身\n的灾难全数烧毁。,5.0,0.0,0.0,0.0,0,0.0,0
32000,0.0,4.0,5,34,105344,0.0,0.0,0,66.0,0.0,0,0.0,0.0,93,600,极黑冥衣,105344,0.0,1,0.0,12.0,0.0,侍奉冥府之王的密探身穿的战衣。能\n最大程度激发穿戴者的杀伤能力，为\n新的影之历史增添一笔色彩。,5.0,0.0,0.0,0.0,0,0.0,0
32000,0.0,2.0,5,34,105345,0.0,0.0,0,68.0,0.0,0,0.0,5.0,99,910,天蓝回旋曲流苍装,105345,0.0,1,0.0,0.0,0.0,传说中的舞姬穿着的服装。穿上后身\n体会与水同质化，能用流水般变换自\n如的动作将敌人玩弄于股掌间。,6.0,0.0,0.0,0.0,0,0.0,0
32000,0.0,5.0,5,34,105346,0.0,0.0,0,62.0,0.0,0,150.0,0.0,105,500,极东天之碧风装,105346,0.0,1,0.0,0.0,0.0,被掌管东天的守护天所庇佑的深绿之\n服。据说，穿上它之后会有远离疾病\n的治愈之风萦绕全身，能获得守护天\n使的健康慈爱与自我献身。,7.0,0.0,0.0,0.0,0,0.0,0
32000,0.0,5.0,5,34,105347,0.0,0.0,0,68.0,0.0,0,0.0,0.0,111,471,白霞的纯花服,105347,0.0,1,0.0,12.0,2.0,蕴含了白霞的花妖精殷切祈祷的\n淡色圣衣。其幸福的加护和神圣性\n能远离一切灾厄与污秽，\n给着装者带来身心的安宁。,6.0,0.0,0.0,0.0,0,0.0,0
24000,0.0,7.0,5,37,105371,0.0,0.0,0,0.0,0.0,0,0.0,0.0,70,365,纯洁巫女服,105371,0.0,1,0.0,0.0,0.0,将一切奉献给神的巫女身穿的着装。\n穿戴者集神的宠爱于一身，并被授予\n守护之力，免受魔怪之扰。,5.0,20.0,0.0,3.0,0,120.0,0
27000,8.0,7.0,5,37,105372,0.0,0.0,0,0.0,0.0,0,0.0,0.0,77,370,女皇长袍,105372,0.0,1,0.0,0.0,0.0,往昔伟大的女皇\n身穿的长袍。每根纺丝都注入了\n女皇的魔力，\n能从一切魔术中保护穿戴者。,5.0,43.0,0.0,0.0,0,0.0,0
30000,10.0,7.0,5,37,105373,0.0,0.0,0,0.0,0.0,0,0.0,0.0,85,440,魔导王长袍,105373,0.0,1,0.0,0.0,0.0,能操纵数千魔法，被称为魔法之王的\n人所穿着的长袍。据说当配得上它的\n法师穿着时，便能被授予魔法之王庞\n大的知识与魔力。,4.0,48.0,0.0,0.0,0,0.0,0
32000,0.0,7.0,5,37,105374,0.0,0.0,0,0.0,0.0,0,0.0,0.0,93,782,爽冰天衣,105374,0.0,1,0.0,0.0,0.0,据说是统治冰上世界的历代仙女所穿\n的神秘长袍。一旦穿上它，天衣的气\n场能使任何冲击都失去效果。,6.0,43.0,0.0,0.0,0,80.0,0
32000,13.0,8.0,5,37,105375,0.0,0.0,0,0.0,0.0,0,0.0,0.0,99,560,咏星圣灵衣,105375,0.0,1,0.0,0.0,0.0,能通过夜观星象，从而看透一切的预\n言者穿着的长袍。穿上后就能透过星\n之轨道解读万物，并在一切灾厄发生\n前提前察觉。,5.0,46.0,0.0,0.0,0,0.0,0
32000,15.0,9.0,5,37,105376,0.0,0.0,0,0.0,0.0,0,0.0,0.0,105,507,极西天之圣导衣,105376,0.0,1,0.0,0.0,0.0,被掌管西天的守护天所庇佑的月白之\n法衣。据说它充满了引导混乱世界的\n光明，能获得守护天使清高的祝福与\n启示。,4.0,52.0,0.0,0.0,0,0.0,0
32000,8.0,9.0,5,37,105377,0.0,0.0,0,0.0,0.0,0,0.0,0.0,111,430,绯天之郁金香礼服,105377,0.0,1,0.0,0.0,0.0,以绽放于绯天的牡丹百合花瓣编织而\n成的深红礼服。掌管热情的花之加护\n授予了着装者不屈不挠的精神，使之\n从一切危机中全身而退。,6.0,60.0,0.0,0.0,0,0.0,0
24000,0.0,3.0,5,40,105401,0.0,0.0,0,54.0,0.0,0,0.0,0.0,70,446,星咏圆盾,105401,0.0,1,0.0,0.0,2.0,刻着天体图的圆盾。\n寄宿着漫天星辰的力量，\n能抵御任何攻击，\n可谓是群星的指引。,5.0,0.0,0.0,0.0,0,0.0,0
32000,0.0,14.0,5,40,105402,0.0,0.0,0,0.0,0.0,0,0.0,0.0,99,726,炽白银的镜盾,105402,0.0,1,0.0,0.0,0.0,以神界之银和数千魔术组合而成的镜\n之盾。那没有任何划伤的光洁镜面，\n甚至可以反射禁咒。,9.0,0.0,0.0,0.0,0,80.0,0
32000,0.0,17.0,5,40,105403,0.0,0.0,0,0.0,0.0,0,0.0,0.0,111,560,圣圆环神洁莲,105403,0.0,1,0.0,0.0,0.0,这是给混沌的世界带来清净的圣莲花\n的圆盾。据说，蕴含了破邪祈愿的\n纹样有时还会赌上大朵的花瓣\n来保护自己的主人摆脱困境。,9.0,0.0,0.0,0.0,0,120.0,0
27000,0.0,6.0,5,43,105431,0.0,0.0,0,30.0,0.0,0,0.0,0.0,77,380,地狱胫甲,105431,0.0,1,0.0,10.0,0.0,征战沙场的战姬在倒在敌人刀下前一\n直穿着的军靴。由于仅差一步就能得\n到天下，其怨念形成了庞大魔力，并\n寄宿于靴子之中。,8.0,0.0,0.0,0.0,0,60.0,0
32000,0.0,3.0,5,43,105432,0.0,0.0,0,70.0,0.0,0,0.0,0.0,93,560,翔天金靴,105432,0.0,1,0.0,0.0,2.0,用天使的羽毛制成，闪耀着金色光芒\n的羽靴。虽然需要熟练掌握，但一旦\n穿上就能自由地在天空中翱翔。,4.0,0.0,0.0,0.0,0,0.0,0
32000,0.0,18.0,5,43,105433,0.0,0.0,0,0.0,0.0,0,0.0,0.0,105,620,极翼天之圣靴,105433,0.0,1,0.0,0.0,0.0,被掌管天空的守护天使们赐予加护\n的战靴。装饰着四方天使所授予的\n祝福羽毛，寄宿了驱除万象诅咒\n与苦难的无与伦比的神圣性。,6.0,0.0,0.0,0.0,0,100.0,0
30000,0.0,9.0,5,46,105462,4.0,0.0,0,0.0,0.0,0,0.0,0.0,85,510,血红宝石高跟鞋,105462,0.0,1,0.0,0.0,0.0,用享乐的人格和妖艳的美貌，使数个\n国家陷入混乱的魔女爱用的鞋子。只\n是穿上走路就能产生幻影，魅惑并使\n看见它的人发狂。,6.0,24.0,0.0,0.0,0,60.0,0
32000,0.0,11.0,5,46,105463,0.0,0.0,0,0.0,0.0,0,0.0,0.0,99,881,炽白银的镜靴,105463,0.0,1,0.0,0.0,0.0,以神界之银和炼金术的精华制成的镜\n之鞋子。每迈出一步就会产生持有实\n体的镜像，形成无尽的大军镇压敌人\n。,7.0,26.0,0.0,0.0,0,70.0,0
32000,0.0,14.0,5,46,105464,0.0,0.0,0,0.0,0.0,0,0.0,0.0,111,580,玫瑰之傲,105464,0.0,1,0.0,0.0,0.0,被誉为蔷薇公主的公主殿下爱用的礼\n服高跟鞋。传闻一旦穿上就会产生妖\n艳的魅力，就算是爱之天使或神明都\n会为之倾倒而堕落。,9.0,28.0,0.0,0.0,0,0.0,0
30000,0.0,4.0,5,49,105491,0.0,0.0,0,60.0,0.0,0,0.0,3.0,85,305,皇家守卫帽,105491,0.0,1,0.0,0.0,0.0,传说中赌上性命拯救祖国的亲卫队长\n所戴的潇洒帽子。巨大的羽毛装饰能\n激发穿戴者及目击者的勇气。,5.0,0.0,0.0,0.0,0,0.0,0
24000,8.0,5.0,5,52,105521,0.0,0.0,0,0.0,0.0,0,0.0,0.0,70,370,忘哭之冠,105521,0.0,1,0.0,0.0,0.0,已被灭国并被遗忘的皇女曾佩戴过的\n王冠。下一位持有者能感应到其中蕴\n含的哀伤，并得到膨大的魔力。,3.0,48.0,0.0,0.0,0,100.0,0
27000,0.0,10.0,5,52,105522,0.0,12.0,0,0.0,0.0,0,0.0,0.0,77,425,白祈圣冠,105522,0.0,1,0.0,0.0,0.0,赠予深受民众爱戴的\n圣女的王冠。心境清明的人\n穿戴之后，就能发挥\n辟邪的作用。,6.0,22.0,0.0,0.0,0,0.0,0
32000,0.0,9.0,5,52,105523,0.0,0.0,0,0.0,0.0,0,0.0,0.0,93,830,繁荣头纱,105523,0.0,1,0.0,0.0,0.0,为人类献身的圣女的爱用品，象征繁\n荣的头纱。据说持有该圣遗物的人，\n能够准确地判断出侥幸和灾厄。,8.0,23.0,0.0,2.0,0,0.0,0
32000,0.0,10.0,5,52,105524,0.0,15.0,0,0.0,0.0,0,0.0,0.0,105,425,极翼天之圣贤帽,105524,0.0,1,0.0,0.0,0.0,被大地的守护天使们赐予加护的\n圣帽。只授予真正的求道者，\n戴上它的人能体验到天理的奇迹。,7.0,36.0,0.0,0.0,0,0.0,0
24000,0.0,0.0,5,55,105551,0.0,0.0,0,64.0,0.0,0,0.0,10.0,67,210,千禧耳环,105551,0.0,1,0.0,10.0,0.0,从几千年前的地层中挖掘出来的魔石\n耳环。其蕴含着庞大的自然之力，能\n赐予穿戴者强大的大地守护之力。,0.0,0.0,0.0,0.0,0,70.0,0
27000,0.0,0.0,5,55,105552,0.0,25.0,0,84.0,0.0,0,0.0,0.0,74,280,赫怒龙吊坠,105552,0.0,1,0.0,13.0,0.0,传说中封印着龙之怒威\n的神秘吊坠。佩戴后将成为\n愤怒的化身，给予佩戴者\n地动山摇的力量。,0.0,0.0,0.0,0.0,0,0.0,0
30000,0.0,0.0,5,55,105553,0.0,0.0,0,102.0,0.0,0,0.0,0.0,82,420,斗神勇腕,105553,0.0,1,0.0,24.0,0.0,寄宿着斗神勇猛灵魂的手环。可将大\n气中的魔力转换成力量，给予使用者\n足以击碎山体的力气，但使用这样的\n力量也需要相应的武力。,0.0,0.0,0.0,0.0,0,0.0,0
32000,0.0,0.0,5,55,105554,0.0,0.0,0,104.0,0.0,0,0.0,0.0,90,480,焰火牡丹花簪,105554,0.0,1,0.0,28.0,0.0,在尔虞我诈的战国时代存活下来的传\n说女忍者所佩戴的发簪。施加在发簪\n上的魔法能让佩戴者无论有多么柔弱\n，都能获得鬼神般的力量。,0.0,0.0,0.0,0.0,0,0.0,0
32000,0.0,0.0,5,55,105555,0.0,0.0,0,98.0,0.0,0,0.0,3.0,96,480,绯龙之爪火戒,105555,0.0,1,0.0,29.0,0.0,黑暗世界中的传说暗杀者常用的指环\n型暗器。仿造火龙之爪的突刺上宿有\n业火，仅用一刺就能将敌人烧至灰烬\n。,0.0,0.0,0.0,0.0,0,0.0,0
32000,0.0,0.0,5,55,105556,0.0,0.0,0,105.0,0.0,0,0.0,0.0,102,480,红宝石玫瑰项圈,105556,0.0,1,0.0,29.0,0.0,象征着战斗女神唯一喜爱的鲜红蔷薇\n的项圈。会响应穿戴者的斗志，散发\n出红色的光辉并带来女神的加护。,0.0,0.0,0.0,0.0,0,50.0,0
32000,0.0,0.0,5,55,105557,0.0,0.0,0,110.0,0.0,0,0.0,0.0,108,480,红鸟号角的胸针,105557,0.0,1,0.0,38.0,0.0,带来胜利的号角胸针。\n奔赴战场的灵鸟装饰\n栩栩如生地飞来跃去，奏响\n轻快的曲调，引导装备者走向胜利。,0.0,0.0,0.0,0.0,0,0.0,0
24000,0.0,6.0,5,58,105581,0.0,0.0,0,0.0,0.0,0,100.0,0.0,67,210,精灵王护石,105581,0.0,1,0.0,0.0,0.0,受精灵王祝福的耳环。\n其守护之力能涵盖整座森林，\n使佩戴者远离一切灾厄。,10.0,0.0,0.0,0.0,0,200.0,0
27000,0.0,8.0,5,58,105582,2.0,0.0,0,0.0,0.0,0,0.0,0.0,74,280,人鱼公主的灵泪,105582,0.0,1,0.0,0.0,0.0,在人鱼公主的泪水凝结后\n作为宝石制成了首饰。\n祈求永远的思绪绽放着\n苍蓝的光辉，能抵御一切诅咒。,12.0,0.0,0.0,0.0,0,60.0,0
30000,0.0,10.0,5,58,105583,0.0,0.0,0,0.0,0.0,0,0.0,0.0,82,420,英盾王的手镯,105583,0.0,1,0.0,0.0,0.0,在战乱中守护国家，被称为英盾王的\n君主常用的手镯。能够吸收周围的魔\n力转换为守护之力，以坚不可摧的防\n御成为同胞的盾牌。,10.0,0.0,2.0,0.0,0,0.0,0
32000,0.0,12.0,5,58,105584,0.0,0.0,0,0.0,0.0,0,100.0,0.0,90,480,海龙神的发饰,105584,0.0,1,0.0,0.0,0.0,用掌管母亲海的神明的鳞片制成的发\n饰。穿戴者能得到大海的加护，无论\n是怎样的攻击都可以承受得住。,10.0,0.0,0.0,0.0,0,0.0,0
32000,0.0,9.0,5,58,105585,0.0,0.0,0,0.0,0.0,0,0.0,0.0,96,480,铁壁之佑神盾戒,105585,0.0,1,0.0,0.0,0.0,宿有盾之女神加护的戒指。戴上后能\n展开长达万里的魔力巨盾完全阻断降\n临于穿戴者身上的痛苦、邪恶与灾厄\n。,14.0,0.0,0.0,0.0,0,50.0,0
32000,0.0,11.0,5,58,105586,0.0,0.0,0,0.0,0.0,0,0.0,0.0,102,480,妖精项圈,105586,0.0,1,0.0,0.0,3.0,用魔法再现了只栖息在空中花园的灵\n蝶翅膀的项圈。它的振翅可扭曲因果\n，甚至能平静地承受致命的一击。,9.0,0.0,0.0,0.0,0,60.0,0
32000,0.0,13.0,5,58,105587,0.0,0.0,0,0.0,0.0,0,0.0,0.0,108,480,翠奏竖琴的胸针,105587,0.0,1,0.0,0.0,0.0,象征着附有圣树力量的\n竖琴的胸针。让人联想到绿意盎然的\n天界庭院，充满治愈的\n音色能驱除任何灾难。,13.0,0.0,0.0,0.0,0,0.0,0
24000,8.0,0.0,5,61,105611,0.0,0.0,0,0.0,0.0,0,0.0,0.0,67,210,海神耳饰,105611,0.0,1,0.0,0.0,0.0,模仿海神所持之矛\n而制成的耳饰。碧蓝的宝玉如同\n海洋般深邃，其魔力能平定\n惊涛骇浪的大海。,0.0,78.0,3.0,0.0,0,0.0,0
27000,10.0,0.0,5,61,105612,0.0,0.0,0,0.0,0.0,0,0.0,0.0,74,280,圣兽的祈祷,105612,0.0,1,0.0,0.0,0.0,受纯洁圣兽独角兽庇佑的首饰。寄宿\n着角里的神圣之力可提高佩戴者的魔\n力，赐予其奇妙的能力。,0.0,84.0,0.0,0.0,0,140.0,0
30000,14.0,0.0,5,61,105613,0.0,0.0,0,0.0,0.0,0,120.0,0.0,82,420,睿智手镯,105613,0.0,1,0.0,0.0,0.0,穷尽智慧、抵达神之领域的贤人留下\n的装饰品。只有杰出的智者可以佩戴\n，会剥夺周围的魔力无限地提供给佩\n戴者。,0.0,92.0,0.0,0.0,0,0.0,0
32000,16.0,0.0,5,61,105614,0.0,0.0,0,0.0,0.0,0,0.0,0.0,90,480,细冰姬的蝴蝶结,105614,0.0,1,0.0,0.0,0.0,拥有一颗冰之心的公主在明白爱情后\n，自然落下的眼泪化为结晶以此装饰\n而成的蝴蝶结。佩戴后便可以自由自\n在地操纵冰雪。,0.0,98.0,0.0,0.0,0,30.0,0
32000,20.0,0.0,5,61,105615,0.0,0.0,0,0.0,0.0,0,0.0,0.0,96,480,深结晶变异水晶,105615,0.0,1,0.0,0.0,0.0,用从远古的地层挖掘出来，含有庞大\n魔力的结晶体制成戒指。虽然能够将\n魔法增幅数百倍，但由于很难驾驭，\n只有优秀的魔法师才能使用。,0.0,101.0,0.0,0.0,0,0.0,0
32000,15.0,0.0,5,61,105616,0.0,10.0,0,0.0,0.0,0,0.0,0.0,102,480,混沌无序项圈,105616,0.0,1,0.0,0.0,0.0,传说是混沌之神带至人间的魔法装备\n。宝石内部绘制了精密的立体魔法阵\n，可以从异界汲取无穷无尽的魔力。,0.0,103.0,0.0,0.0,0,0.0,0
32000,25.0,0.0,5,61,105617,0.0,0.0,0,0.0,0.0,0,0.0,0.0,108,480,苍晚夜想曲的胸针,105617,0.0,1,0.0,0.0,0.0,充满了苍茫夜色的光辉。优美的\n夜曲旋律通过驱除邪念与\n净化精神来引出穿戴者\n更多的潜在能力。,0.0,105.0,0.0,0.0,0,0.0,0
34000,0.0,0.0,6,1,106011,0.0,0.0,0,191.0,0.0,0,0.0,0.0,112,680,辉光剑征服者,106011,0.0,1,0.0,21.0,0.0,用最初的金刚石切割锻造而成的传说\n中的宝石剑。无论历经了多少岁月都\n能持续释放出永恒的光芒。永世不\n折，以其耀眼的光辉斩妖除魔。,0.0,0.0,0.0,0.0,0,155.0,0
34000,0.0,0.0,6,1,106012,0.0,0.0,0,216.0,0.0,0,0.0,0.0,118,820,巧克力棒长剑,106012,0.0,1,0.0,20.0,0.0,在点心之国流传已久的知名巧克力宝\n剑。与其甜点的外观相反，优点是它\n的锐利锋芒。对冒险者们来说是一件\n垂涎欲滴的宝物。,0.0,0.0,0.0,0.0,0,75.0,0
36000,0.0,0.0,6,1,106013,0.0,0.0,0,235.0,0.0,0,0.0,0.0,124,870,炎天赤日剑,106013,0.0,1,0.0,18.0,0.0,附有能发出阳炎的太阳光。\n隐藏在其中的庞大魔力\n能将装备者的力量提升至极限，\n将所有敌人燃烧殆尽。,0.0,0.0,0.0,0.0,0,55.0,0
34000,0.0,0.0,6,4,106041,0.0,0.0,0,206.0,0.0,0,0.0,0.0,112,880,红玉刀绯红之月,106041,0.0,1,0.0,26.0,0.0,用红玉的结晶打磨而成的带有魔性的\n妖刀。红色的月牙状刀身渴求着鲜\n血，其超群的锋芒能斩杀一切拥有生\n命的生物。,0.0,0.0,0.0,0.0,0,0.0,0
34000,0.0,0.0,6,4,106042,0.0,0.0,0,216.0,0.0,0,0.0,0.0,118,880,冰淇淋刀,106042,0.0,1,0.0,37.0,0.0,这是从点心之国传来的刀，\n拥有冰淇淋的刀身。十分光滑，\n可以自然弯曲，让变幻自如的刀法\n成为可能。,0.0,0.0,0.0,0.0,0,0.0,0
36000,0.0,0.0,6,4,106043,0.0,0.0,0,215.0,0.0,0,0.0,5.0,124,1200,薰风花散,106043,0.0,1,0.0,39.0,0.0,这把刀里寄宿着平稳穿过壮阔森林\n的一阵风。如风中飞舞的花瓣一般\n清爽流畅的太刀法令人无法抵挡，\n一击致命。,0.0,0.0,0.0,0.0,0,0.0,0
34000,0.0,0.0,6,7,106071,0.0,0.0,0,198.0,0.0,0,0.0,0.0,112,720,翠风刃祖母绿短剑,106071,0.0,1,0.0,42.0,0.0,这把翠玉宝石剑中寄宿着掌管风的妖\n精王的力量。拥有能使风之妖精\n听命的权利，他们刮起的飓风\n能吹飞一切邪恶。,0.0,0.0,0.0,0.0,0,0.0,0
34000,0.0,0.0,6,7,106072,0.0,0.0,0,199.0,0.0,0,0.0,0.0,118,880,巧克力香蕉短剑,106072,0.0,1,0.0,15.0,0.0,用巧克力香蕉制作而成的点心之国的\n秘传短剑。凝固的巧克力表面的牢固\n度和香蕉粘着的刀身使其锋利无比。,0.0,0.0,0.0,0.0,0,250.0,0
36000,0.0,0.0,6,7,106073,0.0,0.0,0,212.0,0.0,0,0.0,0.0,124,1160,紫雾短剑,106073,0.0,1,0.0,12.0,5.0,这把短剑用禁忌的咒法封锁了迷惑\n一切的浓雾。\n挥刀后，从刀身冒出的烟雾会将\n装备者隐藏起来，进而迷惑敌人。,0.0,0.0,0.0,0.0,0,0.0,0
34000,0.0,4.0,6,10,106101,0.0,0.0,0,174.0,0.0,0,0.0,0.0,112,680,蛋白石抹灭之拳,106101,0.0,1,0.0,30.0,0.0,以附有神之力的宝石——掌管希望的\n蛋白石为装饰的拳头兵器。据说，\n释放出希望之光的拳头能埋葬一切魔\n物，将人们从绝望中拯救出来。,2.0,0.0,0.0,0.0,0,0.0,0
34000,0.0,0.0,6,10,106102,0.0,0.0,0,225.0,0.0,0,0.0,0.0,118,680,泡芙拳套,106102,0.0,1,0.0,0.0,0.0,是点心之国传说中的拳王爱用的\n泡芙拳甲。能柔软地包裹住\n对装备者的冲击，并将反作用力\n全都反击给对方。,2.0,0.0,0.0,0.0,0,0.0,0
36000,0.0,0.0,6,10,106103,0.0,0.0,0,220.0,0.0,0,0.0,0.0,124,680,沙尘瀑布手甲,106103,0.0,1,0.0,0.0,0.0,犹如壁垒般遮天蔽日的沙尘——将其\n凝结而成的手甲。给予装备者巨石般\n的坚固与腾空而起的轻盈，即使和\n千军万马对阵也可全身而退。,6.0,0.0,0.0,0.0,0,0.0,0
34000,0.0,10.0,6,13,106131,0.0,0.0,0,144.0,0.0,0,0.0,0.0,112,880,苍神弓仁慈蓝玉,106131,0.0,1,0.0,0.0,0.0,用神赐予人类的灵石——蓝宝石制\n作而成的神弓。掌管慈爱，射出的箭\n矢散发着苍蓝色的光辉，甚至可以击\n退将人类堕入邪恶的魔神。,5.0,0.0,0.0,0.0,0,0.0,0
34000,0.0,8.0,6,13,106132,0.0,0.0,0,195.0,0.0,0,0.0,0.0,118,880,甜甜糖果弓,106132,0.0,1,0.0,0.0,0.0,在点心之国制作的彩色透糖工艺的弓\n。每次放箭的时候，长期积累在材料\n中的甜美香气便会笼罩在四周。,0.0,0.0,0.0,0.0,0,0.0,0
36000,0.0,10.0,6,13,106133,0.0,0.0,0,196.0,0.0,0,0.0,0.0,124,1080,白雨流转弓,106133,0.0,1,0.0,8.0,0.0,将狂风之中像针刺一般倾泻而下的飞\n雨捆绑而成打造的弓。每射出一箭，\n无穷无尽的箭雨就会保护装备者，同\n时也能抑制敌人的动作，一击致命。,0.0,0.0,0.0,0.0,0,0.0,0
