gacha_type,gacha10_special_odds_star1,ticket_id,unknown_2,rarity_odds,description_2,movie_id,exchange_id,gacha10_special_odds_star3,parallel_id,gacha_odds_star2,gacha10_special_odds_star2,pickup_badge,price,chara_odds_star3,chara_odds_star1,free_gacha_type,ticket_id_10,special_id,gacha_name,gacha_times_limit10,unknown_4,gacha_odds,description,unknown_1,unknown_3,chara_odds_star2,free_gacha_interval_time,free_gacha_count,pick_up_chara_text,gacha_bonus_id,description_sp,gacha_id,prizegacha_id,end_time,gacha_cost_type,gacha_detail,discount_price,start_time,pickup_id
1,0,24001,0,0,,200001,11,0,0,21012,0,0,150,0,0,0,24002,0,白金扭蛋,0,,20012,白金扭蛋中只能招募到角色！,0,0,0,0,0,,0,,20012,0,2020/09/15 10:59:59,2,2,50,2020/08/30 11:00:00,0
1,0,24001,0,0,,200001,12,0,0,21013,0,0,150,0,0,0,24002,0,白金扭蛋,0,,20013,白金扭蛋中只能招募到角色！,0,0,0,0,0,,0,,20013,0,2020/09/28 08:59:59,2,2,50,2020/09/15 11:00:00,0
1,0,24001,0,0,,200001,13,0,0,21014,0,0,150,0,0,0,24002,0,白金扭蛋,0,,20014,白金扭蛋中只能招募到角色！,0,0,0,0,0,,0,,20014,0,2020/10/09 10:59:59,2,2,50,2020/09/28 09:00:00,0
1,0,24001,0,0,,200001,14,0,0,21015,0,0,150,0,0,0,24002,0,白金扭蛋,0,,20015,白金扭蛋中只能招募到角色！,0,0,0,0,0,,0,,20015,0,2020/10/16 10:59:59,2,2,50,2020/10/09 11:00:00,0
1,0,24001,0,0,,200001,16,0,0,21016,0,0,150,0,0,0,24002,0,白金扭蛋,0,,20016,白金扭蛋中只能招募到角色！,0,0,0,0,0,,0,,20016,0,2020/11/10 10:59:59,2,2,50,2020/10/26 11:00:00,0
1,0,24001,0,0,,200001,17,0,0,21017,0,0,150,0,0,0,24002,0,白金扭蛋,0,,20017,白金扭蛋中只能招募到角色！,0,0,0,0,0,,0,,20017,0,2020/11/23 10:59:59,2,2,50,2020/11/10 11:00:00,0
1,0,24001,0,0,,200001,19,0,0,21019,0,0,150,0,0,0,24002,0,白金扭蛋,0,,20019,白金扭蛋中只能招募到角色！,0,0,0,0,0,,0,,20019,0,2020/12/10 08:59:59,2,2,50,2020/11/30 11:00:00,0
1,0,24001,0,0,,200001,20,0,0,21020,0,0,150,0,0,0,24002,0,白金扭蛋,0,,20020,白金扭蛋中只能招募到角色！,0,0,0,0,0,,0,,20020,0,2020/12/20 10:59:59,2,2,50,2020/12/10 09:00:00,0
1,0,24001,0,0,,200001,21,0,0,21021,0,0,150,0,0,0,24002,0,白金扭蛋,0,,20021,白金扭蛋中只能招募到角色！,0,0,0,0,0,,0,,20021,0,2020/12/30 10:59:59,2,2,50,2020/12/20 11:00:00,0
1,0,24001,0,0,,200001,23,0,0,21022,0,0,150,0,0,0,24002,0,白金扭蛋,0,,20022,白金扭蛋中只能招募到角色！,0,0,0,0,0,,0,,20022,0,2021/01/18 08:59:59,2,2,50,2021/01/08 11:00:00,0
1,0,24001,0,0,,200001,25,0,0,21024,0,0,150,0,0,0,24002,0,白金扭蛋,0,,20024,白金扭蛋中只能招募到角色！,0,0,0,0,0,,0,,20024,0,2021/02/01 10:59:59,2,2,50,2021/01/22 11:00:00,0
1,0,24001,0,0,,200001,26,0,0,21025,0,0,150,0,0,0,24002,0,白金扭蛋,0,,20025,白金扭蛋中只能招募到角色！,0,0,0,0,0,,0,,20025,0,2021/02/14 10:59:59,2,2,50,2021/02/01 11:00:00,0
1,0,24001,0,0,,200001,27,0,0,21026,0,0,150,0,0,0,24002,0,白金扭蛋,0,,20026,白金扭蛋中只能招募到角色！,0,0,0,0,0,,0,,20026,0,2021/03/01 10:59:59,2,2,50,2021/02/14 11:00:00,0
1,0,24001,0,0,,200001,29,0,0,21028,0,0,150,0,0,0,24002,0,白金扭蛋,0,,20028,白金扭蛋中只能招募到角色！,0,0,0,0,0,,0,,20028,0,2021/03/30 10:59:59,2,2,50,2021/03/15 11:00:00,0
1,0,24001,0,0,,200001,30,0,0,21029,0,0,150,0,0,0,24002,0,白金扭蛋,0,,20029,白金扭蛋中只能招募到角色！,0,0,0,0,0,,0,,20029,0,2021/04/12 10:59:59,2,2,50,2021/03/30 11:00:00,0
1,0,24001,0,0,,200001,31,0,0,21030,0,0,150,0,0,0,24002,0,白金扭蛋,0,,20030,白金扭蛋中只能招募到角色！,0,0,0,0,0,,0,,20030,0,2021/04/17 08:59:59,2,2,50,2021/04/12 11:00:00,0
1,0,24001,0,250000,,200001,32,0,0,0,0,0,150,20031_3,20031_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20031_2,0,0,,0,,20031,0,2021/05/28 08:59:59,2,2,50,2021/05/15 09:00:00,0
1,0,24001,0,250000,,200001,33,0,0,0,0,0,150,20032_3,20032_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20032_2,0,0,,0,,20032,0,2021/06/14 10:59:59,2,2,50,2021/06/01 11:00:00,0
1,0,24001,0,250000,,200001,35,0,0,0,0,0,150,20034_3,20034_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20034_2,0,0,,0,,20034,0,2021/06/26 10:59:59,2,2,50,2021/06/21 11:00:00,0
1,0,24001,0,250000,,200001,36,0,0,0,0,0,150,20035_3,20035_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20035_2,0,0,,0,,20035,0,2021/06/01 10:59:59,2,2,50,2021/05/28 09:00:00,0
1,0,24001,0,250000,,200001,37,0,0,0,0,0,150,20036_3,20036_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20036_2,0,0,,0,,20036,0,2021/07/12 10:59:59,2,2,50,2021/06/28 09:00:00,0
1,0,24001,0,250000,,200001,38,0,0,0,0,0,150,20037_3,20037_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20037_2,0,0,,0,,20037,0,2021/05/01 10:59:59,2,2,50,2021/04/17 09:00:00,0
1,0,24001,0,250000,,200001,39,0,0,0,0,0,150,20038_3,20038_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20038_2,0,0,,0,,20038,0,2021/06/28 08:59:59,2,2,50,2021/06/26 11:00:00,0
1,0,24001,0,250000,,200001,40,0,0,0,0,0,150,20039_3,20039_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20039_2,0,0,,0,,20039,0,2021/05/15 08:59:59,2,2,50,2021/05/01 11:00:00,0
1,0,24001,0,250000,,200001,41,0,0,0,0,0,150,20040_3,20040_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20040_2,0,0,,0,,20040,0,2021/07/23 10:59:59,2,2,50,2021/07/12 11:00:00,0
1,0,24001,0,250000,,200001,42,0,0,0,0,0,150,20041_3,20041_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20041_2,0,0,,0,,20041,0,2021/07/27 08:59:59,2,2,50,2021/07/23 11:00:00,0
1,0,24001,0,250000,,200001,43,0,0,0,0,0,150,20042_3,20042_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20042_2,0,0,,0,,20042,0,2021/08/09 10:59:59,2,2,50,2021/07/27 09:00:00,0
1,0,24001,0,250000,,200001,44,0,0,0,0,0,150,20043_3,20043_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20043_2,0,0,,0,,20043,0,2021/08/19 10:59:59,2,2,50,2021/08/09 11:00:00,0
1,0,24001,0,250000,,200001,45,0,0,0,0,0,150,20044_3,20044_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20044_2,0,0,,0,,20044,0,2021/08/23 10:59:59,2,2,50,2021/08/19 11:00:00,0
1,0,24001,0,250000,,200001,46,0,0,0,0,0,150,20045_3,20045_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20045_2,0,0,,0,,20045,0,2021/09/03 10:59:59,2,2,50,2021/08/23 11:00:00,0
1,0,24001,0,250000,,200001,47,0,0,0,0,0,150,20046_3,20046_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20046_2,0,0,,0,,20046,0,2021/09/06 08:59:59,2,2,50,2021/09/03 11:00:00,0
1,0,24001,0,250000,,200001,49,0,0,0,0,0,150,20048_3,20048_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20048_2,0,0,,0,,20048,0,2021/09/17 10:59:59,2,2,50,2021/09/09 18:00:00,0
1,0,24001,0,250000,,200001,50,0,0,0,0,0,150,20049_3,20049_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20049_2,0,0,,0,,20049,0,2021/09/21 10:59:59,2,2,50,2021/09/17 11:00:00,0
1,0,24001,0,250000,,200001,51,0,0,0,0,0,150,20050_3,20050_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20050_2,0,0,,0,,20050,0,2021/10/04 10:59:59,2,2,50,2021/09/21 11:00:00,0
1,0,24001,0,250000,,200001,52,0,0,0,0,0,150,20052_3,20052_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20052_2,0,0,,0,,20052,0,2021/10/14 8:59:59,2,2,50,2021/10/04 11:00:00,0
1,0,24001,0,250000,,200001,53,0,0,0,0,0,150,20053_3,20053_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20053_2,0,0,,0,,20053,0,2021/10/19 10:59:59,2,2,50,2021/10/14 09:00:00,0
1,0,24001,0,250000,,200001,54,0,0,0,0,0,150,20054_3,20054_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20054_2,0,0,,0,,20054,0,2021/11/01 10:59:59,2,2,50,2021/10/19 11:00:00,0
1,0,24001,0,250000,,200001,55,0,0,0,0,0,150,20055_3,20055_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20055_2,0,0,,0,,20055,0,2021/11/12 10:59:59,2,2,50,2021/11/01 11:00:00,0
1,0,24001,0,250000,,200001,56,0,0,0,0,0,150,20056_3,20056_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20056_2,0,0,,0,,20056,0,2021/11/16 10:59:59,2,2,50,2021/11/12 11:00:00,0
1,0,24001,0,250000,,200001,57,0,0,0,0,0,150,20057_3,20057_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20057_2,0,0,,0,,20057,0,2021/11/30 10:59:59,2,2,50,2021/11/16 11:00:00,0
1,0,24001,0,250000,,200001,58,0,0,0,0,0,150,20058_3,20058_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20058_2,0,0,,0,,20058,0,2021/12/11 10:59:59,2,2,50,2021/11/30 11:00:00,0
1,0,24001,0,250000,,200001,59,0,0,0,0,0,150,20059_3,20059_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20059_2,0,0,,0,,20059,0,2021/12/20 10:59:59,2,2,50,2021/12/11 11:00:00,0
1,0,24001,0,250000,,200001,60,0,0,0,0,0,150,20060_3,20060_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20060_2,0,0,,0,,20060,0,2021/12/31  10:59:59,2,2,50,2021/12/20  11:00:00,0
1,0,24001,0,250000,,200001,62,0,0,0,0,0,150,20062_3,20062_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20062_2,0,0,,0,,20062,0,2022/1/9 10:59:59,2,2,50,2022/1/3  16:00:00,0
1,0,24001,0,250000,,200001,63,0,0,0,0,0,150,20063_3,20063_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20063_2,0,0,,0,,20063,0,2022/1/14 10:59:59,2,2,50,2022/1/9  11:00:00,0
1,0,24001,0,250000,,200001,64,0,0,0,0,0,150,20064_3,20064_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20064_2,0,0,,0,,20064,0,2022/1/28 8:59:59,2,2,50,2022/1/14  11:00:00,0
1,0,24001,0,250000,,200001,65,0,0,0,0,0,150,20065_3,20065_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20065_2,0,0,,0,,20065,0,2022/2/24 10:59:59,2,2,50,2022/2/14  11:00:00,0
1,0,24001,0,250000,,200001,66,0,0,0,0,0,150,20066_3,20066_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20066_2,0,0,,0,,20066,0,2022/2/14 10:59:59,2,2,50,2022/2/7  11:00:00,0
1,0,24001,0,250000,,200001,68,0,0,0,0,0,150,20068_3,20068_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20068_2,0,0,,0,,20068,0,2022/2/28 8:59:59,2,2,50,2022/2/24  11:00:00,0
1,0,24001,0,250000,,200001,69,0,0,0,0,0,150,20069_3,20069_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20069_2,0,0,,0,,20069,0,2022/3/13 10:59:59,2,2,50,2022/2/28  09:00:00,0
1,0,24001,0,250000,,200001,70,0,0,0,0,0,150,20070_3,20070_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20070_2,0,0,,0,,20070,0,2022/3/26 10:59:59,2,2,50,2022/3/13  11:00:00,0
1,0,24001,0,250000,,200001,71,0,0,0,0,0,150,20071_3,20071_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20071_2,0,0,,0,,20071,0,2022/3/31 10:59:59,2,2,50,2022/3/26  11:00:00,0
1,0,24001,0,250000,,200001,72,0,0,0,0,0,150,20072_3,20072_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20072_2,0,0,,0,,20072,0,2022/4/10 10:59:59,2,2,50,2022/3/31  11:00:00,0
1,0,24001,0,250000,,200001,73,0,0,0,0,0,150,20073_3,20073_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20073_2,0,0,,0,,20073,0,2022/4/25 10:59:59,2,2,50,2022/4/20  18:00:00,0
1,0,24001,0,250000,,200001,74,0,0,0,0,0,150,20074_3,20074_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20074_2,0,0,,0,,20074,0,2022/4/17 10:59:59,2,2,50,2022/4/10  11:00:00,0
1,0,24001,0,250000,,200001,75,0,0,0,0,0,150,20075_3,20075_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20075_2,0,0,,0,,20075,0,2022/4/30 10:59:59,2,2,50,2022/4/25  11:00:00,0
1,0,24001,0,250000,,200001,76,0,0,0,0,0,150,20076_3,20076_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20076_2,0,0,,0,,20076,0,2022/5/10 10:59:59,2,2,50,2022/4/30  11:00:00,0
1,0,24001,0,250000,,200001,77,0,0,0,0,0,150,20077_3,20077_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20077_2,0,0,,0,,20077,0,2022/5/15 10:59:59,2,2,50,2022/5/10  11:00:00,0
1,0,24001,0,250000,,200001,78,0,0,0,0,0,150,20078_3,20078_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20078_2,0,0,,0,,20078,0,2022/5/31 10:59:59,2,2,50,2022/5/15  11:00:00,0
1,0,24001,0,250000,,200001,80,0,0,0,0,0,150,20080_3,20080_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20080_2,0,0,,0,,20080,0,2022/6/7 8:59:59,2,2,50,2022/5/31  11:00:00,0
1,0,24001,0,250000,,200001,81,0,0,0,0,0,150,20081_3,20081_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20081_2,0,0,,0,,20081,0,2022/6/14 10:59:59,2,2,50,2022/6/7  9:00:00,0
1,0,24001,0,250000,,200001,82,0,0,0,0,0,150,20082_3,20082_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20082_2,0,0,,0,,20082,0,2022/6/21 10:59:59,2,2,50,2022/6/14  11:00:00,0
1,0,24001,0,250000,,200001,83,0,0,0,0,0,150,20083_3,20083_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20083_2,0,0,,0,,20083,0,2022/6/26 10:59:59,2,2,50,2022/6/21  11:00:00,0
1,0,24001,0,250000,,200001,85,0,0,0,0,0,150,20085_3,20085_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20085_2,0,0,,0,,20085,0,2022/7/8 10:59:59,2,2,50,2022/6/29  11:00:00,0
1,0,24001,0,250000,,200001,86,0,0,0,0,0,150,20086_3,20086_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20086_2,0,0,,0,,20086,0,2022/7/13 10:59:59,2,2,50,2022/7/8  11:00:00,0
1,0,24001,0,250000,,200001,87,0,0,0,0,0,150,20087_3,20087_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20087_2,0,0,,0,,20087,0,2022/7/21 10:59:59,2,2,50,2022/7/13  11:00:00,0
1,0,24001,0,250000,,200001,88,0,0,0,0,0,150,20088_3,20088_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20088_2,0,0,,0,,20088,0,2022/7/27 10:59:59,2,2,50,2022/7/21  11:00:00,0
1,0,24001,0,250000,,200001,89,0,0,0,0,0,150,20089_3,20089_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20089_2,0,0,,0,,20089,0,2022/7/31 10:59:59,2,2,50,2022/7/27  11:00:00,0
1,0,24001,0,250000,,200001,90,0,0,0,0,0,150,20090_3,20090_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20090_2,0,0,,0,,20090,0,2022/8/10  10:59:59,2,2,50,2022/7/31  11:00:00,0
1,0,24001,0,250000,,200001,91,0,0,0,0,0,150,20091_3,20091_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20091_2,0,0,,0,,20091,0,2022/8/15  10:59:59,2,2,50,2022/8/10  11:00:00,0
1,0,24001,0,250000,,200001,92,0,0,0,0,0,150,20092_3,20092_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20092_2,0,0,,0,,20092,0,2022/8/26  10:59:59,2,2,50,2022/8/15  11:00:00,0
1,0,24001,0,250000,,200001,93,0,0,0,0,0,150,20093_3,20093_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20093_2,0,0,,0,,20093,0,2022/8/31  10:59:59,2,2,50,2022/8/26  11:00:00,0
1,0,24001,0,250000,,200001,95,0,0,0,0,0,150,20095_3,20095_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20095_2,0,0,,0,,20095,0,2022/09/14 10:59:59,2,2,50,2022/09/03 18:00:00,0
1,0,24001,0,250000,,200001,96,0,0,0,0,0,150,20096_3,20096_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20096_2,0,0,,0,,20096,0,2022/09/19 10:59:59,2,2,50,2022/09/14 11:00:00,0
1,0,24001,0,250000,,200001,97,0,0,0,0,0,150,20097_3,20097_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20097_2,0,0,,0,,20097,0,2022/09/30 10:59:59,2,2,50,2022/09/19 11:00:00,0
1,0,24001,0,250000,,200001,98,0,0,0,0,0,150,20098_3,20098_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20098_2,0,0,,0,,20098,0,2022/10/10 10:59:59,2,2,50,2022/09/30 11:00:00,0
1,0,24001,0,250000,,200001,99,0,0,0,0,0,150,20099_3,20099_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20099_2,0,0,,0,,20099,0,2022/10/14 10:59:59,2,2,50,2022/10/10 11:00:00,0
1,0,24001,0,250000,,200001,100,0,0,0,0,0,150,20100_3,20100_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20100_2,0,0,,0,,20100,0,2022/10/26 10:59:59,2,2,50,2022/10/14 11:00:00,0
1,0,24001,0,250000,,200001,101,0,0,0,0,0,150,20101_3,20101_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20101_2,0,0,,0,,20101,0,2022/10/31 10:59:59,2,2,50,2022/10/26 11:00:00,0
1,0,24001,0,250000,,200001,102,0,0,0,0,0,150,20102_3,20102_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20102_2,0,0,,0,,20102,0,2022/11/10 10:59:59,2,2,50,2022/10/31 11:00:00,0
1,0,24001,0,250000,,200001,103,0,0,0,0,0,150,20103_3,20103_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20103_2,0,0,,0,,20103,0,2022/11/21 10:59:59,2,2,50,2022/11/10 11:00:00,0
1,0,24001,0,250000,,200001,104,0,0,0,0,0,150,20104_3,20104_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20104_2,0,0,,0,,20104,0,2022/11/30 10:59:59,2,2,50,2022/11/21 11:00:00,0
1,0,24001,0,250000,,200001,105,0,0,0,0,0,150,20105_3,20105_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20105_2,0,0,,0,,20105,0,2022/12/10 10:59:59,2,2,50,2022/11/30 11:00:00,0
1,0,24001,0,250000,,200001,106,0,0,0,0,0,150,20106_3,20106_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20106_2,0,0,,0,,20106,0,2022/12/21 10:59:59,2,2,50,2022/12/10 11:00:00,0
1,0,24001,0,250000,,200001,107,0,0,0,0,0,150,20107_3,20107_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20107_2,0,0,,0,,20107,0,2022/12/31 10:59:59,2,2,50,2022/12/21 11:00:00,0
1,0,24001,0,250000,,200001,109,0,0,0,0,0,150,20109_3,20109_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20109_2,0,0,,0,,20109,0,2023/01/12 10:59:59,2,2,50,2023/01/03 18:00:00,0
1,0,24001,0,250000,,200001,110,0,0,0,0,0,150,20110_3,20110_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20110_2,0,0,,0,,20110,0,2023/01/17 10:59:59,2,2,50,2023/01/12 11:00:00,0
1,0,24001,0,250000,,200001,111,0,0,0,0,0,150,20111_3,20111_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20111_2,0,0,,0,,20111,0,2023/01/31 10:59:59,2,2,50,2023/01/26 11:00:00,0
1,0,24001,0,250000,,200001,112,0,0,0,0,0,150,20112_3,20112_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20112_2,0,0,,0,,20112,0,2023/01/26 10:59:59,2,2,50,2023/01/17 11:00:00,0
1,0,24001,0,250000,,200001,113,0,0,0,0,0,150,20113_3,20113_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20113_2,0,0,,0,,20113,0,2023/02/10 10:59:59,2,2,50,2023/01/31 11:00:00,0
1,0,24001,0,250000,,200001,114,0,0,0,0,0,150,20114_3,20114_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20114_2,0,0,,0,,20114,0,2023/02/15 10:59:59,2,2,50,2023/02/10 11:00:00,0
1,0,24001,0,300000,,200001,115,0,0,0,0,0,150,20115_3,20115_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20115_2,0,0,,0,,20115,0,2023/02/23 10:59:59,2,2,50,2023/02/15 11:00:00,0
1,0,24001,0,300000,,200001,118,0,0,0,0,0,150,20117_3,20117_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20117_2,0,0,,0,,20117,0,2023/02/28 10:59:59,2,2,50,2023/02/23 11:00:00,0
1,0,24001,0,300000,,200001,120,0,0,0,0,0,150,20120_3,20120_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20120_2,0,0,没有精选角色,0,,20120,0,2023/03/08 10:59:59,2,2,50,2023/03/03 18:00:00,0
1,0,24001,0,300000,,200001,120,0,0,0,0,0,150,20121_3,20121_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20121_2,0,0,没有精选角色,0,,20121,0,2023/03/12 10:59:59,2,2,50,2023/03/08 11:00:00,0
1,0,24001,0,300000,,200001,122,0,0,0,0,0,150,20122_3,20122_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20122_2,0,0,没有精选角色,0,,20122,0,2023/03/22 10:59:59,2,2,50,2023/03/12 11:00:00,0
1,0,24001,0,300000,,200001,123,0,0,0,0,0,150,20123_3,20123_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20123_2,0,0,没有精选角色,0,,20123,0,2023/03/24 10:59:59,2,2,50,2023/03/22 11:00:00,0
1,0,24001,0,300000,,200001,123,0,0,0,0,0,150,20124_3,20124_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20124_2,0,0,没有精选角色,0,,20124,0,2023/03/31 10:59:59,2,2,50,2023/03/24 11:00:00,0
1,0,24001,0,300000,,200001,125,0,0,0,0,0,150,20125_3,20125_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20125_2,0,0,没有精选角色,0,,20125,0,2023/04/08 10:59:59,2,2,50,2023/03/31 11:00:00,0
1,0,24001,0,300000,,200001,126,0,0,0,0,0,150,20126_3,20126_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20126_2,0,0,没有精选角色,0,,20126,0,2023/04/15 10:59:59,2,2,50,2023/04/08 11:00:00,0
1,0,24001,0,300000,,200001,127,0,0,0,0,0,150,20127_3,20127_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20127_2,0,0,没有精选角色,0,,20127,0,2023/04/22 10:59:59,2,2,50,2023/04/18 18:00:00,0
1,0,24001,0,300000,,200001,128,0,0,0,0,0,150,20128_3,20128_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20128_2,0,0,没有精选角色,0,,20128,0,2023/04/26 10:59:59,2,2,50,2023/04/22 11:00:00,0
1,0,24001,0,300000,,200001,130,0,0,0,0,0,150,20130_3,20130_1,0,24002,0,白金扭蛋,0,,0,白金扭蛋中只能招募到角色！,0,0,20130_2,0,0,没有精选角色,0,,20130,0,2023/05/11 10:59:59,2,2,50,2023/04/28 11:00:00,0
