hp_recovery_rate,resist_status_id,accuracy,hp,level,main_skill_lv_8,ex_skill_lv_2,atk,ex_skill_lv_3,main_skill_lv_5,resist_variation_id,ex_skill_lv_5,ex_skill_lv_1,life_steal,magic_def,wave_energy_recovery,physical_critical,main_skill_lv_6,virtual_hp,main_skill_lv_9,main_skill_lv_3,energy_recovery_rate,physical_penetrate,magic_str,main_skill_lv_7,promotion_level,main_skill_lv_2,enemy_id,ex_skill_lv_4,def,magic_penetrate,dodge,rarity,unit_id,main_skill_lv_4,wave_hp_recovery,main_skill_lv_1,magic_critical,energy_reduce_rate,name,main_skill_lv_10,union_burst_level,unique_equipment_flag_1,break_durability
0,200000003,0,45377,76,0,0,6511,0,0,0,0,0,0,85,0,10,0,0,0,69,30,0,0,0,1,69,101111405,0,108,0,1,1,202802,69,0,69,10,0,候鹰,0,76,0,0
0,200000008,0,37735,77,0,0,4089,0,0,0,0,0,0,93,0,10,0,0,0,69,30,0,0,0,1,69,101111501,0,98,0,1,1,203700,69,0,69,10,0,坚果射手,0,77,0,0
0,200000001,0,41072,77,0,0,4550,0,0,0,0,0,0,84,0,10,0,0,0,69,30,0,0,0,1,69,101111502,0,109,0,1,1,202901,69,0,69,10,0,岩盔蜥蜴,0,77,0,0
0,200000006,0,40735,77,0,0,0,0,0,0,0,0,0,135,0,10,0,0,0,69,30,0,3633,0,1,69,101111503,0,98,0,1,1,202500,69,0,69,10,0,洞穴蝙蝠,0,77,0,0
0,200000009,0,44660,77,0,0,5240,0,0,0,0,0,0,105,0,10,0,0,0,69,30,0,0,0,1,69,101111504,0,129,0,1,1,203801,69,0,69,10,0,上位兽人,0,77,0,0
0,200000003,0,22868,77,0,0,4921,0,0,0,0,0,0,147,0,10,0,0,0,69,30,0,0,0,1,69,101111505,0,3000,0,1,1,202000,69,0,69,10,0,暴君巨龟,0,77,0,0
0,200000001,0,30000,77,0,0,3738,0,0,0,0,0,0,88,0,10,0,0,0,69,30,0,0,0,1,69,101111506,0,114,0,1,1,201302,69,0,69,10,0,仙人掌花,0,77,0,0
0,200000010,0,32399,77,0,0,3620,0,0,0,0,0,0,104,0,10,0,0,0,69,30,0,0,0,1,69,101111507,0,109,0,1,1,203900,69,0,69,10,0,恶魔加农炮,0,77,0,0
0,200000003,0,41572,78,0,0,4837,0,0,0,0,0,0,85,0,10,0,0,0,70,30,0,0,0,1,70,101111601,0,110,0,1,1,202901,70,0,70,10,0,岩盔蜥蜴,0,78,0,0
0,200000003,0,31849,78,0,0,0,0,0,0,0,0,0,120,0,10,0,0,0,70,30,0,2813,0,1,70,101111602,0,142,0,1,1,200701,70,0,70,10,0,岩魂,0,78,0,0
0,200000001,0,30500,78,0,0,3795,0,0,0,0,0,0,89,0,10,0,0,0,70,30,0,0,0,1,70,101111603,0,115,0,1,1,201302,70,0,70,10,0,仙人掌花,0,78,0,0
0,200000009,0,40704,78,0,0,6500,0,0,0,0,0,0,46,0,10,0,0,0,70,30,0,0,0,1,70,101111604,0,280,0,1,1,204701,70,0,70,10,0,沙铠野猪,0,78,0,0
0,200000009,0,36699,78,0,0,3787,0,0,0,0,0,0,109,0,10,0,0,0,70,30,0,0,0,1,70,101111605,0,104,0,1,1,201100,70,0,70,10,0,狗头人,0,78,0,0
0,300000003,0,46377,78,0,0,6626,0,0,0,0,0,0,87,0,10,0,0,0,70,60,0,0,0,1,70,101111606,0,110,0,1,1,202802,70,0,70,10,0,候鹰,0,78,0,0
0,200000003,0,45315,79,0,0,4197,0,0,0,0,0,0,151,0,10,0,0,0,70,30,0,0,0,1,70,101111701,0,400,0,1,1,201200,70,0,70,10,0,魔像,0,79,0,0
0,200000003,0,32349,79,0,0,0,0,0,0,0,0,0,121,0,10,0,0,0,70,30,0,2862,0,1,70,101111702,0,143,0,1,1,200701,70,0,70,10,0,岩魂,0,79,0,0
0,200000001,0,31000,79,0,0,3508,0,0,0,0,0,0,90,0,10,0,0,0,70,30,0,0,0,1,70,101111703,0,116,0,1,1,201302,70,0,70,10,0,仙人掌花,0,79,0,0
0,200000009,0,40204,79,0,0,6443,0,0,0,0,0,0,47,0,10,0,0,0,70,40,0,0,0,1,70,101111704,0,280,0,1,1,204701,70,0,70,10,0,沙铠野猪,0,79,0,0
0,200000009,0,42072,79,0,0,4665,0,0,0,0,0,0,86,0,10,0,0,0,70,40,0,0,0,1,70,101111705,0,111,0,1,1,202901,70,0,70,10,0,岩盔蜥蜴,0,79,0,0
0,200000009,0,46877,79,0,0,6223,0,0,0,0,0,0,88,0,10,0,0,0,70,40,0,0,0,1,70,101111706,0,111,0,1,1,202802,70,0,70,10,0,候鹰,0,79,0,0
0,300000003,0,150000,79,0,0,7100,0,0,0,0,0,0,160,0,10,0,0,0,70,40,0,4500,0,1,70,101111707,0,210,0,1,1,303300,70,0,70,10,0,滴水嘴兽,0,79,0,0
0,200000001,0,29066,75,0,0,0,0,0,0,0,0,0,115,0,10,0,0,0,65,30,0,2814,0,1,65,101120101,0,135,0,1,1,203001,65,0,65,10,0,火焰啫喱怪,0,75,0,0
0,200000006,0,29000,75,0,0,2750,0,0,0,0,0,0,86,0,10,0,0,0,65,30,0,0,0,1,65,101120102,0,112,0,1,1,201302,65,0,65,10,0,仙人掌花,0,75,0,0
0,200000010,0,37632,75,0,0,3633,0,0,0,0,0,0,100,0,10,0,0,0,65,30,0,0,0,1,65,101120103,0,170,0,1,1,204500,65,0,65,10,0,锤钳蟹,0,75,0,0
0,200000001,0,25849,75,0,0,0,0,0,0,0,0,0,117,0,10,0,0,0,65,30,0,2243,0,1,65,101120104,0,139,0,1,1,200701,65,0,65,10,0,岩魂,0,75,0,0
0,200000001,0,35199,75,0,0,3637,0,0,0,0,0,0,106,0,10,0,0,0,65,30,0,0,0,1,65,101120105,0,101,0,1,1,201100,65,0,65,10,0,狗头人,0,75,0,0
0,200000008,0,38132,76,0,0,3683,0,0,0,0,0,0,101,0,10,0,0,0,66,30,0,0,0,1,66,101120201,0,171,0,1,1,204500,66,0,66,10,0,锤钳蟹,0,76,0,0
0,200000006,0,37235,76,0,0,3489,0,0,0,0,0,0,92,0,10,0,0,0,66,30,0,0,0,1,66,101120202,0,97,0,1,1,203700,66,0,66,10,0,坚果射手,0,76,0,0
0,200000009,0,30065,76,0,0,0,0,0,0,0,0,0,112,0,10,0,0,0,66,30,0,3092,0,1,66,101120203,0,99,0,1,1,204400,66,0,66,10,0,小恶魔,0,76,0,0
0,200000001,0,35104,76,0,0,3511,0,0,0,0,0,0,86,0,10,0,0,0,66,30,0,0,0,1,66,101120204,0,92,0,1,1,200600,66,0,66,10,0,敏捷鼠妖,0,76,0,0
0,200000008,0,29500,76,0,0,2800,0,0,0,0,0,0,87,0,10,0,0,0,66,30,0,0,0,1,66,101120205,0,113,0,1,1,201302,66,0,66,10,0,仙人掌花,0,76,0,0
0,200000001,0,41072,77,0,0,4550,0,0,0,0,0,0,84,0,10,0,0,0,66,30,0,0,0,1,66,101120301,0,109,0,1,1,202901,66,0,66,10,0,岩盔蜥蜴,0,77,0,0
0,200000008,0,35604,77,0,0,3561,0,0,0,0,0,0,87,0,10,0,0,0,66,30,0,0,0,1,66,101120302,0,93,0,1,1,200600,66,0,66,10,0,敏捷鼠妖,0,77,0,0
0,200000001,0,30565,77,0,0,0,0,0,0,0,0,0,113,0,10,0,0,0,66,30,0,3142,0,1,66,101120303,0,100,0,1,1,204400,66,0,66,10,0,小恶魔,0,77,0,0
0,200000001,0,30066,77,0,0,0,0,0,0,0,0,0,117,0,10,0,0,0,66,30,0,2814,0,1,66,101120304,0,137,0,1,1,203001,66,0,66,10,0,火焰啫喱怪,0,77,0,0
0,200000003,0,45877,77,0,0,6561,0,0,0,0,0,0,86,0,10,0,0,0,66,30,0,0,0,1,66,101120305,0,109,0,1,1,202802,66,0,66,10,0,候鹰,0,77,0,0
0,200000001,0,43224,77,0,0,4061,0,0,0,0,0,0,114,0,10,0,0,0,66,30,0,0,0,1,66,101120306,0,137,0,1,1,203800,66,0,66,10,0,兽人,0,77,0,0
0,200000001,0,41572,78,0,0,4637,0,0,0,0,0,0,85,0,10,0,0,0,67,30,0,0,0,1,67,101120401,0,110,0,1,1,202901,67,0,67,10,0,岩盔蜥蜴,0,78,0,0
0,200000009,0,36104,78,0,0,3611,0,0,0,0,0,0,88,0,10,0,0,0,67,30,0,0,0,1,67,101120402,0,94,0,1,1,200600,67,0,67,10,0,敏捷鼠妖,0,78,0,0
0,200000009,0,35764,78,0,0,0,0,0,0,0,1,0,113,0,10,0,0,0,67,30,0,3166,0,1,67,101120403,0,100,0,1,1,203100,67,0,67,10,0,巨蜥幼崽,0,78,0,0
0,200000003,0,40704,78,0,0,6393,0,0,0,0,0,0,46,0,10,0,0,0,67,30,0,0,0,1,67,101120404,0,280,0,1,1,204701,67,0,67,10,0,沙铠野猪,0,78,0,0
0,200000003,0,31849,78,0,0,0,0,0,0,0,0,0,120,0,10,0,0,0,67,30,0,2813,0,1,67,101120405,0,142,0,1,1,200701,67,0,67,10,0,岩魂,0,78,0,0
0,200000006,0,30500,78,0,0,2900,0,0,0,0,0,0,89,0,10,0,0,0,67,30,0,0,0,1,67,101120406,0,115,0,1,1,201302,67,0,67,10,0,仙人掌花,0,78,0,0
0,200000003,0,44815,78,0,0,4147,0,0,0,0,0,0,150,0,10,0,0,0,67,30,0,0,0,1,67,101120501,0,400,0,1,1,201200,67,0,67,10,0,魔像,0,78,0,0
0,200000009,0,30566,78,0,0,0,0,0,0,0,0,0,118,0,10,0,0,0,67,30,0,2964,0,1,67,101120502,0,138,0,1,1,203001,67,0,67,10,0,火焰啫喱怪,0,78,0,0
0,200000009,0,39400,78,0,0,4100,0,0,0,0,1,0,140,0,10,0,0,0,67,30,0,0,0,1,67,101120503,0,100,0,1,1,205500,67,0,67,10,0,陆生魔蛇,0,78,0,0
0,200000001,0,32899,78,0,0,3670,0,0,0,0,0,0,105,0,10,0,0,0,67,30,0,0,0,1,67,101120504,0,110,0,1,1,203900,67,0,67,10,0,恶魔加农炮,0,78,0,0
0,200000001,0,41572,78,0,0,4637,0,0,0,0,0,0,85,0,10,0,0,0,67,30,0,0,0,1,67,101120505,0,110,0,1,1,202901,67,0,67,10,0,岩盔蜥蜴,0,78,0,0
0,200000001,0,31277,78,0,0,0,0,0,0,0,0,0,110,0,10,0,0,0,67,30,0,2809,0,1,67,101120506,0,90,0,1,1,201000,67,0,67,10,0,狱火骷髅,0,78,0,0
0,200000008,0,42072,79,0,0,4665,0,0,0,0,0,0,86,0,10,0,0,0,67,30,0,0,0,1,67,101120601,0,111,0,1,1,202901,67,0,67,10,0,岩盔蜥蜴,0,79,0,0
0,200000001,0,39900,79,0,0,4150,0,0,0,0,1,0,141,0,10,0,0,0,67,30,0,0,0,1,67,101120602,0,101,0,1,1,205500,67,0,67,10,0,陆生魔蛇,0,79,0,0
0,200000006,0,33399,79,0,0,3720,0,0,0,0,0,0,106,0,10,0,0,0,67,30,0,0,0,1,67,101120603,0,111,0,1,1,203900,67,0,67,10,0,恶魔加农炮,0,79,0,0
0,200000003,0,33066,79,0,0,0,0,0,0,0,0,0,119,0,10,0,0,0,67,30,0,3214,0,1,67,101120604,0,149,0,1,1,203001,67,0,67,10,0,火焰啫喱怪,0,79,0,0
0,200000001,0,31777,79,0,0,0,0,0,0,0,0,0,111,0,10,0,0,0,67,30,0,2859,0,1,67,101120605,0,91,0,1,1,201000,67,0,67,10,0,狱火骷髅,0,79,0,0
0,200000001,0,37463,79,0,0,0,0,0,0,0,0,0,83,0,10,0,0,0,67,30,0,3215,0,1,67,101120606,0,180,0,1,1,200300,67,0,67,10,0,魔界守门人,0,79,0,0
0,200000001,0,27614,79,0,0,0,0,0,0,0,0,0,80,0,10,0,0,0,67,30,0,2955,0,1,67,101120607,0,69,0,1,1,202300,67,0,67,10,0,火焰法师,0,79,0,0
0,200000001,0,36604,79,0,0,3661,0,0,0,0,0,0,89,0,10,0,0,0,68,30,0,0,0,1,68,101120701,0,95,0,1,1,200600,68,0,68,10,0,敏捷鼠妖,0,79,0,0
0,200000009,0,37199,79,0,0,3837,0,0,0,0,0,0,110,0,10,0,0,0,68,30,0,0,0,1,68,101120702,0,105,0,1,1,201100,68,0,68,10,0,狗头人,0,79,0,0
0,200000001,0,31000,79,0,0,2950,0,0,0,0,0,0,90,0,10,0,0,0,68,30,0,0,0,1,68,101120703,0,116,0,1,1,201302,68,0,68,10,0,仙人掌花,0,79,0,0
0,200000001,0,45315,79,0,0,4197,0,0,0,0,0,0,151,0,10,0,0,0,68,30,0,0,0,1,68,101120704,0,400,0,1,1,201200,68,0,68,10,0,魔像,0,79,0,0
0,200000006,0,36264,79,0,0,0,0,0,0,0,0,0,114,0,10,0,0,0,68,30,0,3216,0,1,68,101120705,0,101,0,1,1,203100,68,0,68,10,0,巨蜥幼崽,0,79,0,0
0,200000006,0,45660,79,0,0,5340,0,0,0,0,0,0,107,0,10,0,0,0,68,30,0,0,0,1,68,101120706,0,131,0,1,1,203801,68,0,68,10,0,上位兽人,0,79,0,0
0,200000006,0,32349,79,0,0,0,0,0,0,0,0,0,121,0,10,0,0,0,68,30,0,2862,0,1,68,101120707,0,143,0,1,1,200701,68,0,68,10,0,岩魂,0,79,0,0
0,200000006,0,46075,79,0,0,0,0,0,0,0,0,0,99,0,10,0,0,0,68,30,0,6179,0,1,68,101120708,0,131,0,1,1,201400,68,0,68,10,0,雷云长老,0,79,0,0
0,200000001,0,40132,80,0,0,3883,0,0,0,0,0,0,105,0,10,0,0,0,68,30,0,0,0,1,68,101120801,0,175,0,1,1,204500,68,0,68,10,0,锤钳蟹,0,80,0,0
0,200000008,0,33566,80,0,0,0,0,0,0,0,0,0,120,0,10,0,0,0,68,30,0,3264,0,1,68,101120802,0,150,0,1,1,203001,68,0,68,10,0,火焰啫喱怪,0,80,0,0
0,200000009,0,41481,80,0,0,3955,0,0,0,0,0,0,132,0,10,0,0,0,68,30,0,0,0,1,68,101120803,0,132,0,1,1,205200,68,0,68,10,0,海马骑士,0,80,0,0
0,200000009,0,36764,80,0,0,0,0,0,0,0,0,0,115,0,10,0,0,0,68,30,0,3266,0,1,68,101120804,0,102,0,1,1,203100,68,0,68,10,0,巨蜥幼崽,0,80,0,0
0,200000006,0,42572,80,0,0,4715,0,0,0,0,0,0,87,0,10,0,0,0,68,30,0,0,0,1,68,101120805,0,112,0,1,1,202901,68,0,68,10,0,岩盔蜥蜴,0,80,0,0
0,200000006,0,32452,80,0,0,3210,0,0,0,0,0,0,105,0,10,0,0,0,68,30,0,0,0,1,68,101120806,0,81,0,1,1,204300,68,0,68,10,0,毒食花,0,80,0,0
0,200000006,0,33500,80,0,0,0,0,0,0,0,0,0,140,0,10,0,0,0,68,30,0,3850,0,1,68,101120807,0,109,0,1,1,204600,68,0,68,10,0,魔法魔鬼鱼,0,80,0,0
0,200000001,0,33566,80,0,0,0,0,0,0,0,0,0,120,0,10,0,0,0,69,30,0,3264,0,1,69,101120901,0,150,0,1,1,203001,69,0,69,10,0,火焰啫喱怪,0,80,0,0
0,200000001,0,41481,80,0,0,3955,0,0,0,0,0,0,132,0,10,0,0,0,69,30,0,0,0,1,69,101120902,0,132,0,1,1,205200,69,0,69,10,0,海马骑士,0,80,0,0
0,200000006,0,47377,80,0,0,6711,0,0,0,0,0,0,89,0,10,0,0,0,69,30,0,0,0,1,69,101120903,0,112,0,1,1,202802,69,0,69,10,0,候鹰,0,80,0,0
0,200000009,0,40132,80,0,0,3883,0,0,0,0,0,0,105,0,10,0,0,0,69,30,0,0,0,1,69,101120904,0,175,0,1,1,204500,69,0,69,10,0,锤钳蟹,0,80,0,0
0,200000006,0,37235,80,0,0,3489,0,0,0,0,0,0,96,0,10,0,0,0,69,30,0,0,0,1,69,101120905,0,101,0,1,1,203700,69,0,69,10,0,坚果射手,0,80,0,0
0,200000001,0,33500,80,0,0,0,0,0,0,0,0,0,140,0,10,0,0,0,64,30,0,3800,0,1,64,101120906,0,109,0,1,1,204600,64,0,64,10,0,魔法魔鬼鱼,0,80,0,0
0,200000001,0,27614,80,0,0,0,0,0,0,0,0,0,80,0,10,0,0,0,64,30,0,2955,0,1,64,101120907,0,69,0,1,1,202300,64,0,64,10,0,火焰法师,0,80,0,0
0,200000003,0,44204,81,0,0,6743,0,0,0,0,0,0,49,0,10,0,0,0,70,30,0,0,0,1,70,101121001,0,280,0,1,1,204701,70,0,70,10,0,沙铠野猪,0,81,0,0
0,200000006,0,40900,81,0,0,4450,0,0,0,0,0,0,143,0,10,0,0,0,70,30,0,0,0,1,70,101121002,0,103,0,1,1,205500,70,0,70,10,0,陆生魔蛇,0,81,0,0
0,200000001,0,37264,81,0,0,0,0,0,0,0,0,0,116,0,10,0,0,0,70,30,0,3316,0,1,70,101121003,0,103,0,1,1,203100,70,0,70,10,0,巨蜥幼崽,0,81,0,0
0,200000001,0,32277,81,0,0,0,0,0,0,0,0,0,112,0,10,0,0,0,70,30,0,2909,0,1,70,101121004,0,92,0,1,1,201000,70,0,70,10,0,狱火骷髅,0,81,0,0
0,200000008,0,43072,81,0,0,4765,0,0,0,0,0,0,88,0,10,0,0,0,70,30,0,0,0,1,70,101121005,0,113,0,1,1,202901,70,0,70,10,0,岩盔蜥蜴,0,81,0,0
0,200000010,0,29019,81,0,0,3369,0,0,0,0,0,0,92,0,10,0,0,0,70,30,0,0,0,1,70,101121006,0,81,0,1,1,200200,70,0,70,10,0,气球鸟,0,81,0,0
0,200000009,0,46315,81,0,0,4397,0,0,0,0,0,0,153,0,10,0,0,0,67,30,0,0,0,1,67,101121101,0,400,0,1,1,201200,67,0,67,10,0,魔像,0,81,0,0
0,200000010,0,45224,81,0,0,4461,0,0,0,0,0,0,118,0,10,0,0,0,67,30,0,0,0,1,67,101121102,0,141,0,1,1,203800,67,0,67,10,0,兽人,0,81,0,0
0,200000006,0,38199,81,0,0,3937,0,0,0,0,0,0,112,0,10,0,0,0,67,30,0,0,0,1,67,101121103,0,107,0,1,1,201100,67,0,67,10,0,狗头人,0,81,0,0
0,200000001,0,37264,81,0,0,0,0,0,0,0,0,0,116,0,10,0,0,0,67,30,0,2984,0,1,67,101121104,0,103,0,1,1,203100,67,0,67,10,0,巨蜥幼崽,0,81,0,0
0,200000009,0,43072,81,0,0,4765,0,0,0,0,0,0,88,0,10,0,0,0,67,30,0,0,0,1,67,101121105,0,113,0,1,1,202901,67,0,67,10,0,岩盔蜥蜴,0,81,0,0
0,200000001,0,40900,81,0,0,4450,0,0,0,0,0,0,143,0,10,0,0,0,67,30,0,0,0,1,67,101121106,0,103,0,1,1,205500,67,0,67,10,0,陆生魔蛇,0,81,0,0
0,200000001,0,46660,81,0,0,5540,0,0,0,0,0,0,109,0,10,0,0,0,67,30,0,0,0,1,67,101121107,0,133,0,1,1,203801,67,0,67,10,0,上位兽人,0,81,0,0
0,200000001,0,47075,81,0,0,0,0,0,0,0,0,0,101,0,10,0,0,0,67,30,0,6279,0,1,67,101121108,0,133,0,1,1,201400,67,0,67,10,0,雷云长老,0,81,0,0
0,200000008,0,46815,82,0,0,4447,0,0,0,0,0,0,154,0,10,0,0,0,68,30,0,0,0,1,68,101121201,0,400,0,1,1,201200,68,0,68,10,0,魔像,0,82,0,0
0,200000001,0,36899,82,0,0,3871,0,0,0,0,0,0,88,0,10,0,0,0,68,30,0,0,0,1,68,101121202,0,103,0,1,1,204000,68,0,68,10,0,小型狮鹫,0,82,0,0
0,200000009,0,38699,82,0,0,3987,0,0,0,0,0,0,113,0,10,0,0,0,68,30,0,0,0,1,68,101121203,0,108,0,1,1,201100,68,0,68,10,0,狗头人,0,82,0,0
0,200000008,0,34500,82,0,0,0,0,0,0,0,0,0,142,0,10,0,0,0,68,30,0,4000,0,1,68,101121204,0,111,0,1,1,204600,68,0,68,10,0,魔法魔鬼鱼,0,82,0,0
0,200000001,0,45572,82,0,0,4815,0,0,0,0,0,0,89,0,10,0,0,0,68,30,0,0,0,1,68,101121205,0,114,0,1,1,202901,68,0,68,10,0,岩盔蜥蜴,0,82,0,0
0,200000009,0,48377,82,0,0,6811,0,0,0,0,0,0,91,0,10,0,0,0,68,30,0,0,0,1,68,101121206,0,114,0,1,1,202802,68,0,68,10,0,候鹰,0,82,0,0
0,200000009,0,35727,82,0,0,4067,0,0,0,0,0,0,93,0,10,0,0,0,68,30,0,0,0,1,68,101121207,0,129,0,1,1,201300,68,0,68,10,0,岩之花,0,82,0,0
0,200000009,0,45724,82,0,0,4511,0,0,0,0,0,0,119,0,10,0,0,0,68,30,0,0,0,1,68,101121301,0,142,0,1,1,203800,68,0,68,10,0,兽人,0,82,0,0
0,200000001,0,41132,82,0,0,3983,0,0,0,0,0,0,107,0,10,0,0,0,68,30,0,0,0,1,68,101121302,0,177,0,1,1,204500,68,0,68,10,0,锤钳蟹,0,82,0,0
0,200000010,0,33899,82,0,0,3671,0,0,0,0,0,0,88,0,10,0,0,0,68,30,0,0,0,1,68,101121303,0,103,0,1,1,204000,68,0,68,10,0,小型狮鹫,0,82,0,0
0,200000006,0,48377,82,0,0,6811,0,0,0,0,0,0,91,0,10,0,0,0,68,30,0,0,0,1,68,101121304,0,114,0,1,1,202802,68,0,68,10,0,候鹰,0,82,0,0
0,200000001,0,33849,82,0,0,0,0,0,0,0,0,0,124,0,10,0,0,0,68,30,0,3012,0,1,68,101121305,0,146,0,1,1,200701,68,0,68,10,0,岩魂,0,82,0,0
0,200000001,0,29519,82,0,0,3419,0,0,0,0,0,0,93,0,10,0,0,0,68,30,0,0,0,1,68,101121306,0,82,0,1,1,200200,68,0,68,10,0,气球鸟,0,82,0,0
0,200000001,0,47160,82,0,0,5590,0,0,0,0,0,0,110,0,10,0,0,0,68,30,0,0,0,1,68,101121307,0,134,0,1,1,203801,68,0,68,10,0,上位兽人,0,82,0,0
0,200000001,0,38235,82,0,0,3589,0,0,0,0,0,0,98,0,10,0,0,0,68,30,0,0,0,1,68,101121308,0,103,0,1,1,203700,68,0,68,10,0,坚果射手,0,82,0,0
0,200000001,0,47575,82,0,0,0,0,0,0,0,0,0,102,0,10,0,0,0,68,30,0,6329,0,1,68,101121309,0,134,0,1,1,201400,68,0,68,10,0,雷云长老,0,82,0,0
0,200000008,0,42532,83,0,0,5186,0,0,0,0,0,0,87,0,10,0,0,0,69,30,0,0,0,1,69,101121401,0,90,0,1,1,202900,69,0,69,10,0,毒液蜥蜴,0,83,0,0
0,200000001,0,42981,83,0,0,4505,0,0,0,0,0,0,135,0,10,0,0,0,69,30,0,0,0,1,69,101121402,0,135,0,1,1,205200,69,0,69,10,0,海马骑士,0,83,0,0
0,200000006,0,43735,83,0,0,0,0,0,0,0,0,0,141,0,10,0,0,0,69,30,0,4633,0,1,69,101121403,0,104,0,1,1,202500,69,0,69,10,0,洞穴蝙蝠,0,83,0,0
0,200000009,0,33565,83,0,0,0,0,0,0,0,0,0,119,0,10,0,0,0,69,30,0,3642,0,1,69,101121404,0,106,0,1,1,204400,69,0,69,10,0,小恶魔,0,83,0,0
0,200000003,0,44632,83,0,0,4833,0,0,0,0,0,0,108,0,10,0,0,0,69,30,0,0,0,1,69,101121405,0,178,0,1,1,204500,69,0,69,10,0,锤钳蟹,0,83,0,0
0,200000003,0,34587,83,0,0,2971,0,0,0,0,0,0,127,0,10,0,0,0,69,30,0,0,0,1,69,101121406,0,119,0,1,1,201900,69,0,69,10,0,毒蝾螈,0,83,0,0
0,200000003,0,30427,83,0,0,0,0,0,0,0,0,0,123,0,10,0,0,0,69,30,0,4456,0,1,69,101121407,0,95,0,1,1,201500,69,0,69,10,0,潜水水母,0,83,0,0
0,200000008,0,44632,84,0,0,4833,0,0,0,0,0,0,108,0,10,0,0,0,69,30,0,0,0,1,69,101121501,0,178,0,1,1,204500,69,0,69,10,0,锤钳蟹,0,84,0,0
0,200000001,0,42532,84,0,0,5186,0,0,0,0,0,0,87,0,10,0,0,0,69,30,0,0,0,1,69,101121502,0,90,0,1,1,202900,69,0,69,10,0,毒液蜥蜴,0,84,0,0
0,200000006,0,40981,84,0,0,4505,0,0,0,0,0,0,135,0,10,0,0,0,69,30,0,0,0,1,69,101121503,0,135,0,1,1,205200,69,0,69,10,0,海马骑士,0,84,0,0
0,200000009,0,32500,84,0,0,0,0,0,0,0,0,0,144,0,10,0,0,0,69,30,0,3700,0,1,69,101121504,0,113,0,1,1,204600,69,0,69,10,0,魔法魔鬼鱼,0,84,0,0
0,200000003,0,34587,84,0,0,2584,0,0,0,0,0,0,127,0,10,0,0,0,69,30,0,0,0,1,69,101121505,0,119,0,1,1,201900,69,0,69,10,0,毒蝾螈,0,84,0,0
0,200000001,0,43735,84,0,0,0,0,0,0,0,0,0,141,0,10,0,0,0,69,30,0,4633,0,1,69,101121506,0,104,0,1,1,202500,69,0,69,10,0,洞穴蝙蝠,0,84,0,0
0,200000010,0,26368,84,0,0,5271,0,0,0,0,0,0,154,0,10,0,0,0,69,30,0,0,0,1,69,101121507,0,3000,0,1,1,202000,69,0,69,10,0,暴君巨龟,0,84,0,0
0,200000010,0,42400,84,0,0,4600,0,0,0,0,0,0,146,0,10,0,0,0,69,30,0,0,0,1,69,101121508,0,106,0,1,1,205500,69,0,69,10,0,陆生魔蛇,0,84,0,0
0,200000003,0,45072,85,0,0,5065,0,0,0,0,0,0,92,0,10,0,0,0,70,30,0,0,0,1,70,101121601,0,117,0,1,1,202901,70,0,70,10,0,岩盔蜥蜴,0,85,0,0
0,200000003,0,35349,85,0,0,0,0,0,0,0,0,0,127,0,10,0,0,0,70,30,0,3262,0,1,70,101121602,0,149,0,1,1,200701,70,0,70,10,0,岩魂,0,85,0,0
0,200000001,0,34277,85,0,0,0,0,0,0,0,0,0,116,0,10,0,0,0,70,30,0,3309,0,1,70,101121603,0,96,0,1,1,201000,70,0,70,10,0,狱火骷髅,0,85,0,0
0,200000009,0,42900,85,0,0,4850,0,0,0,0,0,0,147,0,10,0,0,0,70,30,0,0,0,1,70,101121604,0,107,0,1,1,205500,70,0,70,10,0,陆生魔蛇,0,85,0,0
0,200000009,0,30614,85,0,0,0,0,0,0,0,0,0,86,0,10,0,0,0,70,30,0,3455,0,1,70,101121605,0,75,0,1,1,202300,70,0,70,10,0,火焰法师,0,85,0,0
0,300000003,0,43463,85,0,0,0,0,0,0,0,0,0,89,0,10,0,0,0,70,60,0,4015,0,1,70,101121606,0,186,0,1,1,200300,70,0,70,10,0,魔界守门人,0,85,0,0
0,200000003,0,46704,86,0,0,6993,0,0,0,0,0,0,54,0,10,0,0,0,70,30,0,0,0,1,70,101121701,0,280,0,1,1,204701,70,0,70,10,0,沙铠野猪,0,86,0,0
0,200000003,0,50377,86,0,0,6911,0,0,0,0,0,0,95,0,10,0,0,0,70,30,0,0,0,1,70,101121702,0,118,0,1,1,202802,70,0,70,10,0,候鹰,0,86,0,0
0,200000001,0,29000,86,0,0,3400,0,0,0,0,0,0,97,0,10,0,0,0,70,30,0,0,0,1,70,101121703,0,123,0,1,1,201302,70,0,70,10,0,仙人掌花,0,86,0,0
0,200000009,0,40963,86,0,0,0,0,0,0,0,0,0,90,0,10,0,0,0,70,40,0,4065,0,1,70,101121704,0,187,0,1,1,200300,70,0,70,10,0,魔界守门人,0,86,0,0
0,200000009,0,42900,86,0,0,4850,0,0,0,0,0,0,147,0,10,0,0,0,70,40,0,0,0,1,70,101121705,0,107,0,1,1,205500,70,0,70,10,0,陆生魔蛇,0,86,0,0
0,300000003,0,185000,86,0,0,7200,0,0,0,0,0,0,200,0,10,0,0,0,70,45,0,0,0,1,70,101121706,0,180,0,1,1,303400,70,0,136,10,0,沙之槌,0,86,0,0
