status_type_3,chara_id_14,status_rate_5,chara_id_16,chara_id_19,status_rate_3,chara_id_17,chara_id_1,status_type_4,chara_id_13,status_type_1,chara_id_5,status_type_2,chara_id_7,chara_id_2,chara_id_9,chara_id_18,unlock_story_name,chara_id_3,chara_id_6,chara_id_10,chara_id_20,chara_id_15,chara_id_11,status_type_5,chara_id_12,status_rate_1,story_id,chara_id_8,status_rate_2,status_rate_4,chara_id_4
0,0,0,0,0,0,0,1016,0,0,2,0,0,0,1100,0,0,铃奈的小故事第9话,1179,0,0,0,0,0,0,0,80,1016009,0,0,0,1273
0,0,0,0,0,0,0,1016,0,0,2,0,0,0,1100,0,0,铃奈的小故事第10话,1179,0,0,0,0,0,0,0,120,1016010,0,0,0,1273
0,0,0,0,0,0,0,1016,0,0,2,0,0,0,1100,0,0,铃奈的小故事第11话,1179,0,0,0,0,0,0,0,120,1016011,0,0,0,1273
0,0,0,0,0,0,0,1016,0,0,2,0,6,0,1100,0,0,铃奈的小故事第12话,1179,0,0,0,0,0,0,0,200,1016012,0,60,0,1273
0,0,0,0,0,0,0,1017,0,0,2,0,0,0,1105,0,0,香织的小故事第2话,1177,0,0,0,0,0,0,0,15,1017002,0,0,0,0
0,0,0,0,0,0,0,1017,0,0,2,0,0,0,1105,0,0,香织的小故事第3话,1177,0,0,0,0,0,0,0,15,1017003,0,0,0,0
0,0,0,0,0,0,0,1017,0,0,2,0,0,0,1105,0,0,香织的小故事第4话,1177,0,0,0,0,0,0,0,30,1017004,0,0,0,0
0,0,0,0,0,0,0,1017,0,0,2,0,0,0,1105,0,0,香织的小故事第5话,1177,0,0,0,0,0,0,0,40,1017005,0,0,0,0
0,0,0,0,0,0,0,1017,0,0,2,0,0,0,1105,0,0,香织的小故事第6话,1177,0,0,0,0,0,0,0,60,1017006,0,0,0,0
0,0,0,0,0,0,0,1017,0,0,2,0,0,0,1105,0,0,香织的小故事第7话,1177,0,0,0,0,0,0,0,60,1017007,0,0,0,0
0,0,0,0,0,0,0,1017,0,0,2,0,6,0,1105,0,0,香织的小故事第8话,1177,0,0,0,0,0,0,0,90,1017008,0,10,0,0
0,0,0,0,0,0,0,1017,0,0,2,0,0,0,1105,0,0,香织的小故事第9话,1177,0,0,0,0,0,0,0,80,1017009,0,0,0,0
0,0,0,0,0,0,0,1017,0,0,2,0,6,0,1105,0,0,香织的小故事第10话,1177,0,0,0,0,0,0,0,100,1017010,0,40,0,0
0,0,0,0,0,0,0,1017,0,0,2,0,6,0,1105,0,0,香织的小故事第11话,1177,0,0,0,0,0,0,0,100,1017011,0,40,0,0
0,0,0,0,0,0,0,1017,0,0,2,0,6,0,1105,0,0,香织的小故事第12话,1177,0,0,0,0,0,0,0,200,1017012,0,60,0,0
0,0,0,0,0,0,0,1018,0,0,4,0,0,0,1101,0,0,伊绪的小故事第2话,1190,0,0,0,0,0,0,0,15,1018002,0,0,0,1329
0,0,0,0,0,0,0,1018,0,0,4,0,0,0,1101,0,0,伊绪的小故事第3话,1190,0,0,0,0,0,0,0,15,1018003,0,0,0,1329
0,0,0,0,0,0,0,1018,0,0,4,0,0,0,1101,0,0,伊绪的小故事第4话,1190,0,0,0,0,0,0,0,30,1018004,0,0,0,1329
0,0,0,0,0,0,0,1018,0,0,4,0,0,0,1101,0,0,伊绪的小故事第5话,1190,0,0,0,0,0,0,0,40,1018005,0,0,0,1329
0,0,0,0,0,0,0,1018,0,0,4,0,0,0,1101,0,0,伊绪的小故事第6话,1190,0,0,0,0,0,0,0,60,1018006,0,0,0,1329
0,0,0,0,0,0,0,1018,0,0,4,0,0,0,1101,0,0,伊绪的小故事第7话,1190,0,0,0,0,0,0,0,60,1018007,0,0,0,1329
0,0,0,0,0,0,0,1018,0,0,4,0,11,0,1101,0,0,伊绪的小故事第8话,1190,0,0,0,0,0,0,0,90,1018008,0,60,0,1329
0,0,0,0,0,0,0,1018,0,0,4,0,0,0,1101,0,0,伊绪的小故事第9话,1190,0,0,0,0,0,0,0,80,1018009,0,0,0,1329
0,0,0,0,0,0,0,1018,0,0,4,0,0,0,1101,0,0,伊绪的小故事第10话,1190,0,0,0,0,0,0,0,120,1018010,0,0,0,1329
0,0,0,0,0,0,0,1018,0,0,4,0,0,0,1101,0,0,伊绪的小故事第11话,1190,0,0,0,0,0,0,0,120,1018011,0,0,0,1329
0,0,0,0,0,0,0,1018,0,0,4,0,7,0,1101,0,0,伊绪的小故事第12话,1190,0,0,0,0,0,0,0,200,1018012,0,30,0,1329
0,0,0,0,0,0,0,1020,0,0,2,0,0,0,1113,0,0,美美的小故事第2话,1808,0,0,0,0,0,0,0,15,1020002,0,0,0,1229
0,0,0,0,0,0,0,1020,0,0,2,0,0,0,1113,0,0,美美的小故事第3话,1808,0,0,0,0,0,0,0,15,1020003,0,0,0,1229
0,0,0,0,0,0,0,1020,0,0,2,0,0,0,1113,0,0,美美的小故事第4话,1808,0,0,0,0,0,0,0,30,1020004,0,0,0,1229
0,0,0,0,0,0,0,1020,0,0,2,0,0,0,1113,0,0,美美的小故事第5话,1808,0,0,0,0,0,0,0,40,1020005,0,0,0,1229
0,0,0,0,0,0,0,1020,0,0,2,0,0,0,1113,0,0,美美的小故事第6话,1808,0,0,0,0,0,0,0,60,1020006,0,0,0,1229
0,0,0,0,0,0,0,1020,0,0,2,0,0,0,1113,0,0,美美的小故事第7话,1808,0,0,0,0,0,0,0,60,1020007,0,0,0,1229
0,0,0,0,0,0,0,1020,0,0,2,0,6,0,1113,0,0,美美的小故事第8话,1808,0,0,0,0,0,0,0,90,1020008,0,10,0,1229
0,0,0,0,0,0,0,1020,0,0,2,0,0,0,1113,0,0,美美的小故事第9话,1808,0,0,0,0,0,0,0,80,1020009,0,0,0,1229
0,0,0,0,0,0,0,1020,0,0,2,0,6,0,1113,0,0,美美的小故事第10话,1808,0,0,0,0,0,0,0,80,1020010,0,40,0,1229
0,0,0,0,0,0,0,1020,0,0,2,0,6,0,1113,0,0,美美的小故事第11话,1808,0,0,0,0,0,0,0,80,1020011,0,40,0,1229
0,0,0,0,0,0,0,1020,0,0,2,0,6,0,1113,0,0,美美的小故事第12话,1808,0,0,0,0,0,0,0,200,1020012,0,60,0,1229
0,0,0,0,0,0,0,1021,0,0,2,0,0,0,1085,0,0,胡桃的小故事第2话,1213,0,0,0,0,0,0,0,15,1021002,0,0,0,0
0,0,0,0,0,0,0,1021,0,0,2,0,0,0,1085,0,0,胡桃的小故事第3话,1213,0,0,0,0,0,0,0,15,1021003,0,0,0,0
0,0,0,0,0,0,0,1021,0,0,2,0,0,0,1085,0,0,胡桃的小故事第4话,1213,0,0,0,0,0,0,0,30,1021004,0,0,0,0
0,0,0,0,0,0,0,1021,0,0,2,0,0,0,1085,0,0,胡桃的小故事第5话,1213,0,0,0,0,0,0,0,40,1021005,0,0,0,0
0,0,0,0,0,0,0,1021,0,0,2,0,0,0,1085,0,0,胡桃的小故事第6话,1213,0,0,0,0,0,0,0,60,1021006,0,0,0,0
0,0,0,0,0,0,0,1021,0,0,2,0,0,0,1085,0,0,胡桃的小故事第7话,1213,0,0,0,0,0,0,0,60,1021007,0,0,0,0
0,0,0,0,0,0,0,1021,0,0,2,0,11,0,1085,0,0,胡桃的小故事第8话,1213,0,0,0,0,0,0,0,90,1021008,0,60,0,0
0,0,0,0,0,0,0,1021,0,0,2,0,0,0,1085,0,0,胡桃的小故事第9话,1213,0,0,0,0,0,0,0,80,1021009,0,0,0,0
0,0,0,0,0,0,0,1021,0,0,2,0,0,0,1085,0,0,胡桃的小故事第10话,1213,0,0,0,0,0,0,0,120,1021010,0,0,0,0
0,0,0,0,0,0,0,1021,0,0,2,0,0,0,1085,0,0,胡桃的小故事第11话,1213,0,0,0,0,0,0,0,120,1021011,0,0,0,0
0,0,0,0,0,0,0,1021,0,0,2,0,17,0,1085,0,0,胡桃的小故事第12话,1213,0,0,0,0,0,0,0,210,1021012,0,20,0,0
0,0,0,0,0,0,0,1022,0,0,4,0,0,0,1138,0,0,依里的小故事第2话,1241,0,0,0,0,0,0,0,15,1022002,0,0,0,0
0,0,0,0,0,0,0,1022,0,0,4,0,0,0,1138,0,0,依里的小故事第3话,1241,0,0,0,0,0,0,0,15,1022003,0,0,0,0
0,0,0,0,0,0,0,1022,0,0,4,0,0,0,1138,0,0,依里的小故事第4话,1241,0,0,0,0,0,0,0,30,1022004,0,0,0,0
0,0,0,0,0,0,0,1022,0,0,4,0,0,0,1138,0,0,依里的小故事第5话,1241,0,0,0,0,0,0,0,40,1022005,0,0,0,0
0,0,0,0,0,0,0,1022,0,0,4,0,0,0,1138,0,0,依里的小故事第6话,1241,0,0,0,0,0,0,0,60,1022006,0,0,0,0
0,0,0,0,0,0,0,1022,0,0,4,0,0,0,1138,0,0,依里的小故事第7话,1241,0,0,0,0,0,0,0,60,1022007,0,0,0,0
0,0,0,0,0,0,0,1022,0,0,4,0,9,0,1138,0,0,依里的小故事第8话,1241,0,0,0,0,0,0,0,90,1022008,0,4,0,0
0,0,0,0,0,0,0,1022,0,0,4,0,0,0,1138,0,0,依里的小故事第9话,1241,0,0,0,0,0,0,0,80,1022009,0,0,0,0
0,0,0,0,0,0,0,1022,0,0,4,0,7,0,1138,0,0,依里的小故事第10话,1241,0,0,0,0,0,0,0,80,1022010,0,20,0,0
0,0,0,0,0,0,0,1022,0,0,4,0,7,0,1138,0,0,依里的小故事第11话,1241,0,0,0,0,0,0,0,80,1022011,0,20,0,0
0,0,0,0,0,0,0,1022,0,0,4,0,7,0,1138,0,0,依里的小故事第12话,1241,0,0,0,0,0,0,0,200,1022012,0,30,0,0
0,0,0,0,0,0,0,1023,0,0,2,0,0,0,1086,0,0,绫音的小故事第2话,1232,0,0,0,0,0,0,0,15,1023002,0,0,0,0
0,0,0,0,0,0,0,1023,0,0,2,0,0,0,1086,0,0,绫音的小故事第3话,1232,0,0,0,0,0,0,0,30,1023003,0,0,0,0
0,0,0,0,0,0,0,1023,0,0,2,0,0,0,1086,0,0,绫音的小故事第4话,1232,0,0,0,0,0,0,0,30,1023004,0,0,0,0
0,0,0,0,0,0,0,1023,0,0,2,0,0,0,1086,0,0,绫音的小故事第5话,1232,0,0,0,0,0,0,0,40,1023005,0,0,0,0
0,0,0,0,0,0,0,1023,0,0,2,0,0,0,1086,0,0,绫音的小故事第6话,1232,0,0,0,0,0,0,0,60,1023006,0,0,0,0
0,0,0,0,0,0,0,1023,0,0,2,0,0,0,1086,0,0,绫音的小故事第7话,1232,0,0,0,0,0,0,0,60,1023007,0,0,0,0
0,0,0,0,0,0,0,1023,0,0,2,0,6,0,1086,0,0,绫音的小故事第8话,1232,0,0,0,0,0,0,0,90,1023008,0,10,0,0
0,0,0,0,0,0,0,1023,0,0,2,0,0,0,1086,0,0,绫音的小故事第9话,1232,0,0,0,0,0,0,0,80,1023009,0,0,0,0
0,0,0,0,0,0,0,1023,0,0,2,0,0,0,1086,0,0,绫音的小故事第10话,1232,0,0,0,0,0,0,0,120,1023010,0,0,0,0
0,0,0,0,0,0,0,1023,0,0,2,0,0,0,1086,0,0,绫音的小故事第11话,1232,0,0,0,0,0,0,0,120,1023011,0,0,0,0
0,0,0,0,0,0,0,1023,0,0,2,0,6,0,1086,0,0,绫音的小故事第12话,1232,0,0,0,0,0,0,0,220,1023012,0,40,0,0
0,0,0,0,0,0,0,1025,0,0,4,0,0,0,1077,0,0,铃莓的小故事第2话,1121,0,0,0,0,0,0,0,15,1025002,0,0,0,1308
0,0,0,0,0,0,0,1025,0,0,4,0,0,0,1077,0,0,铃莓的小故事第3话,1121,0,0,0,0,0,0,0,15,1025003,0,0,0,1308
0,0,0,0,0,0,0,1025,0,0,4,0,0,0,1077,0,0,铃莓的小故事第4话,1121,0,0,0,0,0,0,0,30,1025004,0,0,0,1308
0,0,0,0,0,0,0,1025,0,0,4,0,0,0,1077,0,0,铃莓的小故事第5话,1121,0,0,0,0,0,0,0,40,1025005,0,0,0,1308
0,0,0,0,0,0,0,1025,0,0,4,0,0,0,1077,0,0,铃莓的小故事第6话,1121,0,0,0,0,0,0,0,60,1025006,0,0,0,1308
0,0,0,0,0,0,0,1025,0,0,4,0,0,0,1077,0,0,铃莓的小故事第7话,1121,0,0,0,0,0,0,0,60,1025007,0,0,0,1308
0,0,0,0,0,0,0,1025,0,0,4,0,7,0,1077,0,0,铃莓的小故事第8话,1121,0,0,0,0,0,0,0,90,1025008,0,10,0,1308
0,0,0,0,0,0,0,1025,0,0,4,0,0,0,1077,0,0,铃莓的小故事第9话,1121,0,0,0,0,0,0,0,80,1025009,0,0,0,1308
0,0,0,0,0,0,0,1025,0,0,4,0,0,0,1077,0,0,铃莓的小故事第10话,1121,0,0,0,0,0,0,0,120,1025010,0,0,0,1308
0,0,0,0,0,0,0,1025,0,0,4,0,0,0,1077,0,0,铃莓的小故事第11话,1121,0,0,0,0,0,0,0,120,1025011,0,0,0,1308
0,0,0,0,0,0,0,1025,0,0,4,0,7,0,1077,0,0,铃莓的小故事第12话,1121,0,0,0,0,0,0,0,200,1025012,0,30,0,1308
0,0,0,0,0,0,0,1026,0,0,2,0,0,0,1127,0,0,铃的小故事第2话,1235,0,0,0,0,0,0,0,15,1026002,0,0,0,0
0,0,0,0,0,0,0,1026,0,0,2,0,0,0,1127,0,0,铃的小故事第3话,1235,0,0,0,0,0,0,0,15,1026003,0,0,0,0
0,0,0,0,0,0,0,1026,0,0,2,0,0,0,1127,0,0,铃的小故事第4话,1235,0,0,0,0,0,0,0,30,1026004,0,0,0,0
0,0,0,0,0,0,0,1026,0,0,2,0,0,0,1127,0,0,铃的小故事第5话,1235,0,0,0,0,0,0,0,40,1026005,0,0,0,0
0,0,0,0,0,0,0,1026,0,0,2,0,11,0,1127,0,0,铃的小故事第6话,1235,0,0,0,0,0,0,0,40,1026006,0,60,0,0
0,0,0,0,0,0,0,1026,0,0,2,0,11,0,1127,0,0,铃的小故事第7话,1235,0,0,0,0,0,0,0,40,1026007,0,60,0,0
0,0,0,0,0,0,0,1026,0,0,2,0,11,0,1127,0,0,铃的小故事第8话,1235,0,0,0,0,0,0,0,80,1026008,0,90,0,0
0,0,0,0,0,0,0,1026,0,0,2,0,0,0,1127,0,0,铃的小故事第9话,1235,0,0,0,0,0,0,0,80,1026009,0,0,0,0
0,0,0,0,0,0,0,1026,0,0,2,0,0,0,1127,0,0,铃的小故事第10话,1235,0,0,0,0,0,0,0,120,1026010,0,0,0,0
0,0,0,0,0,0,0,1026,0,0,2,0,0,0,1127,0,0,铃的小故事第11话,1235,0,0,0,0,0,0,0,120,1026011,0,0,0,0
0,0,0,0,0,0,0,1026,0,0,2,0,6,0,1127,0,0,铃的小故事第12话,1235,0,0,0,0,0,0,0,200,1026012,0,30,0,0
0,0,0,0,0,0,0,1027,0,0,2,0,0,0,1090,0,0,惠理子的小故事第2话,1170,0,0,0,0,0,0,0,15,1027002,0,0,0,1299
0,0,0,0,0,0,0,1027,0,0,2,0,0,0,1090,0,0,惠理子的小故事第3话,1170,0,0,0,0,0,0,0,15,1027003,0,0,0,1299
0,0,0,0,0,0,0,1027,0,0,2,0,0,0,1090,0,0,惠理子的小故事第4话,1170,0,0,0,0,0,0,0,30,1027004,0,0,0,1299
0,0,0,0,0,0,0,1027,0,0,2,0,0,0,1090,0,0,惠理子的小故事第5话,1170,0,0,0,0,0,0,0,40,1027005,0,0,0,1299
0,0,0,0,0,0,0,1027,0,0,2,0,0,0,1090,0,0,惠理子的小故事第6话,1170,0,0,0,0,0,0,0,60,1027006,0,0,0,1299
0,0,0,0,0,0,0,1027,0,0,2,0,0,0,1090,0,0,惠理子的小故事第7话,1170,0,0,0,0,0,0,0,60,1027007,0,0,0,1299
0,0,0,0,0,0,0,1027,0,0,2,0,0,0,1090,0,0,惠理子的小故事第8话,1170,0,0,0,0,0,0,0,110,1027008,0,0,0,1299
0,0,0,0,0,0,0,1027,0,0,2,0,0,0,1090,0,0,惠理子的章节第9话,1170,0,0,0,0,0,0,0,80,1027009,0,0,0,1299
0,0,0,0,0,0,0,1027,0,0,2,0,6,0,1090,0,0,惠理子的章节第10话,1170,0,0,0,0,0,0,0,80,1027010,0,40,0,1299
0,0,0,0,0,0,0,1027,0,0,2,0,6,0,1090,0,0,惠理子的章节第11话,1170,0,0,0,0,0,0,0,80,1027011,0,40,0,1299
0,0,0,0,0,0,0,1027,0,0,2,0,6,0,1090,0,0,惠理子的章节第12话,1170,0,0,0,0,0,0,0,200,1027012,0,60,0,1299
0,0,0,0,0,0,0,1028,0,0,2,1275,0,0,1103,0,0,咲恋的小故事第2话,1145,1335,0,0,0,0,0,0,15,1028002,0,0,0,1809
0,0,0,0,0,0,0,1028,0,0,2,1275,0,0,1103,0,0,咲恋的小故事第3话,1145,1335,0,0,0,0,0,0,15,1028003,0,0,0,1809
0,0,0,0,0,0,0,1028,0,0,2,1275,0,0,1103,0,0,咲恋的小故事第4话,1145,1335,0,0,0,0,0,0,30,1028004,0,0,0,1809
0,0,0,0,0,0,0,1028,0,0,2,1275,0,0,1103,0,0,咲恋的小故事第5话,1145,1335,0,0,0,0,0,0,40,1028005,0,0,0,1809
0,0,0,0,0,0,0,1028,0,0,2,1275,0,0,1103,0,0,咲恋的小故事第6话,1145,1335,0,0,0,0,0,0,60,1028006,0,0,0,1809
0,0,0,0,0,0,0,1028,0,0,2,1275,0,0,1103,0,0,咲恋的小故事第7话,1145,1335,0,0,0,0,0,0,60,1028007,0,0,0,1809
0,0,0,0,0,0,0,1028,0,0,2,1275,6,0,1103,0,0,咲恋的小故事第8话,1145,1335,0,0,0,0,0,0,90,1028008,0,10,0,1809
0,0,0,0,0,0,0,1028,0,0,2,1275,0,0,1103,0,0,咲恋的小故事第9话,1145,1335,0,0,0,0,0,0,80,1028009,0,0,0,1809
0,0,0,0,0,0,0,1028,0,0,2,1275,6,0,1103,0,0,咲恋的小故事第10话,1145,1335,0,0,0,0,0,0,80,1028010,0,40,0,1809
0,0,0,0,0,0,0,1028,0,0,2,1275,6,0,1103,0,0,咲恋的小故事第11话,1145,1335,0,0,0,0,0,0,80,1028011,0,40,0,1809
0,0,0,0,0,0,0,1028,0,0,2,1275,6,0,1103,0,0,咲恋的小故事第12话,1145,1335,0,0,0,0,0,0,200,1028012,0,60,0,1809
0,0,0,0,0,0,0,1029,0,0,2,1322,0,0,1116,0,0,望的小故事第2话,1172,0,0,0,0,0,0,0,15,1029002,0,0,0,1248
0,0,0,0,0,0,0,1029,0,0,2,1322,0,0,1116,0,0,望的小故事第3话,1172,0,0,0,0,0,0,0,15,1029003,0,0,0,1248
0,0,0,0,0,0,0,1029,0,0,2,1322,0,0,1116,0,0,望的小故事第4话,1172,0,0,0,0,0,0,0,30,1029004,0,0,0,1248
0,0,0,0,0,0,0,1029,0,0,2,1322,0,0,1116,0,0,望的小故事第5话,1172,0,0,0,0,0,0,0,40,1029005,0,0,0,1248
0,0,0,0,0,0,0,1029,0,0,2,1322,0,0,1116,0,0,望的小故事第6话,1172,0,0,0,0,0,0,0,60,1029006,0,0,0,1248
0,0,0,0,0,0,0,1029,0,0,2,1322,0,0,1116,0,0,望的小故事第7话,1172,0,0,0,0,0,0,0,60,1029007,0,0,0,1248
15,0,0,0,0,5,0,1029,0,0,2,1322,10,0,1116,0,0,望的小故事第8话,1172,0,0,0,0,0,0,0,80,1029008,0,200,0,1248
0,0,0,0,0,0,0,1029,0,0,2,1322,0,0,1116,0,0,望的小故事第9话,1172,0,0,0,0,0,0,0,80,1029009,0,0,0,1248
0,0,0,0,0,0,0,1029,0,0,2,1322,0,0,1116,0,0,望的小故事第10话,1172,0,0,0,0,0,0,0,140,1029010,0,0,0,1248
0,0,0,0,0,0,0,1029,0,0,2,1322,0,0,1116,0,0,望的小故事第11话,1172,0,0,0,0,0,0,0,140,1029011,0,0,0,1248
0,0,0,0,0,0,0,1029,0,0,2,1322,15,0,1116,0,0,望的小故事第12话,1172,0,0,0,0,0,0,0,240,1029012,0,5,0,1248
0,0,0,0,0,0,0,1030,0,0,2,0,0,0,1096,0,0,妮侬的小故事第2话,1178,0,0,0,0,0,0,0,15,1030002,0,0,0,1371
0,0,0,0,0,0,0,1030,0,0,2,0,0,0,1096,0,0,妮侬的小故事第3话,1178,0,0,0,0,0,0,0,15,1030003,0,0,0,1371
0,0,0,0,0,0,0,1030,0,0,2,0,0,0,1096,0,0,妮侬的小故事第4话,1178,0,0,0,0,0,0,0,30,1030004,0,0,0,1371
0,0,0,0,0,0,0,1030,0,0,2,0,0,0,1096,0,0,妮侬的小故事第5话,1178,0,0,0,0,0,0,0,40,1030005,0,0,0,1371
0,0,0,0,0,0,0,1030,0,0,2,0,0,0,1096,0,0,妮侬的小故事第6话,1178,0,0,0,0,0,0,0,60,1030006,0,0,0,1371
0,0,0,0,0,0,0,1030,0,0,2,0,0,0,1096,0,0,妮侬的小故事第7话,1178,0,0,0,0,0,0,0,60,1030007,0,0,0,1371
0,0,0,0,0,0,0,1030,0,0,2,0,6,0,1096,0,0,妮侬的小故事第8话,1178,0,0,0,0,0,0,0,90,1030008,0,10,0,1371
0,0,0,0,0,0,0,1030,0,0,2,0,0,0,1096,0,0,妮侬的小故事第9话,1178,0,0,0,0,0,0,0,80,1030009,0,0,0,1371
0,0,0,0,0,0,0,1030,0,0,2,0,6,0,1096,0,0,妮侬的小故事第10话,1178,0,0,0,0,0,0,0,80,1030010,0,40,0,1371
0,0,0,0,0,0,0,1030,0,0,2,0,6,0,1096,0,0,妮侬的小故事第11话,1178,0,0,0,0,0,0,0,80,1030011,0,40,0,1371
0,0,0,0,0,0,0,1030,0,0,2,0,6,0,1096,0,0,妮侬的小故事第12话,1178,0,0,0,0,0,0,0,200,1030012,0,60,0,1371
0,0,0,0,0,0,0,1031,0,0,2,0,0,0,1081,0,0,忍的小故事第2话,1220,0,0,0,0,0,0,0,15,1031002,0,0,0,1271
0,0,0,0,0,0,0,1031,0,0,2,0,0,0,1081,0,0,忍的小故事第3话,1220,0,0,0,0,0,0,0,15,1031003,0,0,0,1271
0,0,0,0,0,0,0,1031,0,0,2,0,0,0,1081,0,0,忍的小故事第4话,1220,0,0,0,0,0,0,0,30,1031004,0,0,0,1271
0,0,0,0,0,0,0,1031,0,0,2,0,0,0,1081,0,0,忍的小故事第5话,1220,0,0,0,0,0,0,0,40,1031005,0,0,0,1271
0,0,0,0,0,0,0,1031,0,0,2,0,6,0,1081,0,0,忍的小故事第6话,1220,0,0,0,0,0,0,0,40,1031006,0,10,0,1271
0,0,0,0,0,0,0,1031,0,0,2,0,6,0,1081,0,0,忍的小故事第7话,1220,0,0,0,0,0,0,0,40,1031007,0,10,0,1271
0,0,0,0,0,0,0,1031,0,0,2,0,6,0,1081,0,0,忍的小故事第8话,1220,0,0,0,0,0,0,0,85,1031008,0,15,0,1271
0,0,0,0,0,0,0,1031,0,0,2,0,0,0,1081,0,0,忍的章节第9话,1220,0,0,0,0,0,0,0,80,1031009,0,0,0,1271
0,0,0,0,0,0,0,1031,0,0,2,0,6,0,1081,0,0,忍的章节第10话,1220,0,0,0,0,0,0,0,100,1031010,0,20,0,1271
0,0,0,0,0,0,0,1031,0,0,2,0,6,0,1081,0,0,忍的章节第11话,1220,0,0,0,0,0,0,0,100,1031011,0,20,0,1271
0,0,0,0,0,0,0,1031,0,0,2,0,6,0,1081,0,0,忍的章节第12话,1220,0,0,0,0,0,0,0,225,1031012,0,30,0,1271
0,0,0,0,0,0,0,1032,0,0,2,0,0,0,1144,0,0,秋乃的小故事第2话,1809,0,0,0,0,0,0,0,15,1032002,0,0,0,1267
0,0,0,0,0,0,0,1032,0,0,2,0,0,0,1144,0,0,秋乃的小故事第3话,1809,0,0,0,0,0,0,0,15,1032003,0,0,0,1267
0,0,0,0,0,0,0,1032,0,0,2,0,0,0,1144,0,0,秋乃的小故事第4话,1809,0,0,0,0,0,0,0,30,1032004,0,0,0,1267
0,0,0,0,0,0,0,1032,0,0,2,0,0,0,1144,0,0,秋乃的小故事第5话,1809,0,0,0,0,0,0,0,40,1032005,0,0,0,1267
0,0,0,0,0,0,0,1032,0,0,2,0,0,0,1144,0,0,秋乃的小故事第6话,1809,0,0,0,0,0,0,0,60,1032006,0,0,0,1267
0,0,0,0,0,0,0,1032,0,0,2,0,0,0,1144,0,0,秋乃的小故事第7话,1809,0,0,0,0,0,0,0,60,1032007,0,0,0,1267
0,0,0,0,0,0,0,1032,0,0,2,0,6,0,1144,0,0,秋乃的小故事第8话,1809,0,0,0,0,0,0,0,90,1032008,0,10,0,1267
0,0,0,0,0,0,0,1032,0,0,2,0,0,0,1144,0,0,秋乃的小故事第9话,1809,0,0,0,0,0,0,0,80,1032009,0,0,0,1267
0,0,0,0,0,0,0,1032,0,0,2,0,6,0,1144,0,0,秋乃的小故事第10话,1809,0,0,0,0,0,0,0,100,1032010,0,20,0,1267
0,0,0,0,0,0,0,1032,0,0,2,0,6,0,1144,0,0,秋乃的小故事第11话,1809,0,0,0,0,0,0,0,100,1032011,0,20,0,1267
0,0,0,0,0,0,0,1032,0,0,2,0,6,0,1144,0,0,秋乃的小故事第12话,1809,0,0,0,0,0,0,0,225,1032012,0,30,0,1267
0,0,0,0,0,0,0,1033,0,0,2,0,0,0,1128,0,0,真阳的小故事第2话,1192,0,0,0,0,0,0,0,15,1033002,0,0,0,0
0,0,0,0,0,0,0,1033,0,0,2,0,0,0,1128,0,0,真阳的小故事第3话,1192,0,0,0,0,0,0,0,15,1033003,0,0,0,0
0,0,0,0,0,0,0,1033,0,0,2,0,0,0,1128,0,0,真阳的小故事第4话,1192,0,0,0,0,0,0,0,30,1033004,0,0,0,0
0,0,0,0,0,0,0,1033,0,0,2,0,0,0,1128,0,0,真阳的小故事第5话,1192,0,0,0,0,0,0,0,40,1033005,0,0,0,0
0,0,0,0,0,0,0,1033,0,0,2,0,0,0,1128,0,0,真阳的小故事第6话,1192,0,0,0,0,0,0,0,60,1033006,0,0,0,0
0,0,0,0,0,0,0,1033,0,0,2,0,0,0,1128,0,0,真阳的小故事第7话,1192,0,0,0,0,0,0,0,60,1033007,0,0,0,0
0,0,0,0,0,0,0,1033,0,0,2,0,6,0,1128,0,0,真阳的小故事第8话,1192,0,0,0,0,0,0,0,90,1033008,0,10,0,0
0,0,0,0,0,0,0,1033,0,0,2,0,0,0,1128,0,0,真阳的小故事第9话,1192,0,0,0,0,0,0,0,80,1033009,0,0,0,0
0,0,0,0,0,0,0,1033,0,0,2,0,6,0,1128,0,0,真阳的小故事第10话,1192,0,0,0,0,0,0,0,80,1033010,0,40,0,0
0,0,0,0,0,0,0,1033,0,0,2,0,6,0,1128,0,0,真阳的小故事第11话,1192,0,0,0,0,0,0,0,80,1033011,0,40,0,0
0,0,0,0,0,0,0,1033,0,0,2,0,17,0,1128,0,0,真阳的小故事第12话,1192,0,0,0,0,0,0,0,210,1033012,0,20,0,0
0,0,0,0,0,0,0,1034,0,0,2,0,0,0,1146,0,0,由加莉的小故事第2话,1222,0,0,0,0,0,0,0,15,1034002,0,0,0,1268
0,0,0,0,0,0,0,1034,0,0,2,0,0,0,1146,0,0,由加莉的小故事第3话,1222,0,0,0,0,0,0,0,15,1034003,0,0,0,1268
0,0,0,0,0,0,0,1034,0,0,2,0,0,0,1146,0,0,由加莉的小故事第4话,1222,0,0,0,0,0,0,0,30,1034004,0,0,0,1268
0,0,0,0,0,0,0,1034,0,0,2,0,0,0,1146,0,0,由加莉的小故事第5话,1222,0,0,0,0,0,0,0,40,1034005,0,0,0,1268
0,0,0,0,0,0,0,1034,0,0,2,0,0,0,1146,0,0,由加莉的小故事第6话,1222,0,0,0,0,0,0,0,60,1034006,0,0,0,1268
