end_time,value,system_id,level_id,campaign_category,lv_to,icon_image,campaign_type,beginner_id,id,lv_from,shiori_group_id,duplication_order,start_time
2024/01/06 04:59:59,2000.0,102,0,42,-1,40,1,0,1058,1,0,0,2023/12/31 05:00:00
2024/01/11 04:59:59,2000.0,101,0,31,-1,30,1,0,1059,1,0,0,2024/01/06 05:00:00
2024/01/11 04:59:59,2000.0,101,0,41,-1,40,1,0,1060,1,0,0,2024/01/06 05:00:00
2024/01/15 04:59:59,2000.0,111,0,39,-1,30,1,0,1061,1,0,0,2024/01/11 05:00:00
2024/01/15 04:59:59,2000.0,111,0,49,-1,40,1,0,1062,1,0,0,2024/01/11 05:00:00
2024/01/20 04:59:59,3000.0,101,0,31,-1,30,1,0,1063,1,0,0,2024/01/15 05:00:00
2024/01/20 04:59:59,2000.0,101,0,41,-1,40,1,0,1064,1,0,0,2024/01/15 05:00:00
2024/01/12 23:59:59,2000.0,6004,0,151,-1,80,1,0,1065,1,0,0,2023/12/29 11:00:00
2024/01/12 23:59:59,2000.0,6005,0,152,-1,80,1,0,1066,1,0,0,2023/11/30 11:00:00
2024/02/01 04:59:59,2000.0,101,0,31,-1,30,1,0,1067,1,0,0,2024/01/26 05:00:00
2024/02/01 04:59:59,2000.0,101,0,41,-1,40,1,0,1068,1,0,0,2024/01/26 05:00:00
2024/01/26 04:59:59,2000.0,102,0,32,-1,30,1,0,1069,1,0,0,2024/01/20 05:00:00
2024/01/26 04:59:59,2000.0,102,0,42,-1,40,1,0,1070,1,0,0,2024/01/20 05:00:00
2024/01/24 04:59:59,2000.0,109,0,37,-1,30,1,0,1071,1,0,0,2024/01/20 05:00:00
2024/02/01 04:59:59,2000.0,109,0,37,-1,30,1,0,1072,1,0,0,2024/01/26 05:00:00
2024/02/01 04:59:59,2000.0,112,0,38,-1,30,1,0,1073,1,0,0,2024/01/26 05:00:00
2024/02/01 04:59:59,2000.0,104,0,45,-1,40,1,0,1074,1,0,0,2024/01/20 05:00:00
2024/02/06 04:59:59,2000.0,103,0,34,-1,30,1,0,1075,1,0,0,2024/01/26 05:00:00
2024/02/06 04:59:59,2000.0,103,0,44,-1,40,1,0,1076,1,0,0,2024/01/26 05:00:00
2024/02/01 04:59:59,2000.0,101,0,81,-1,80,1,0,1077,1,0,0,2024/01/24 05:00:00
2024/02/01 04:59:59,2000.0,102,0,82,-1,80,1,0,1078,1,0,0,2024/01/24 05:00:00
2024/02/01 04:59:59,2000.0,111,0,83,-1,80,1,0,1079,1,0,0,2024/01/24 05:00:00
2024/02/01 04:59:59,2000.0,109,0,84,-1,80,1,0,1080,1,0,0,2024/01/24 05:00:00
2024/02/01 04:59:59,2000.0,112,0,85,-1,80,1,0,1081,1,0,0,2024/01/24 05:00:00
2024/02/01 04:59:59,2000.0,8004,0,351,-1,80,1,0,1082,1,0,0,2024/01/24 05:00:00
2024/02/01 04:59:59,2000.0,8005,0,352,-1,80,1,0,1083,1,0,0,2024/01/24 05:00:00
2024/01/25 23:59:59,2000.0,7004,0,251,-1,80,1,0,1084,1,0,0,2024/01/18 12:00:00
2024/01/25 23:59:59,2000.0,7005,0,252,-1,80,1,0,1085,1,0,0,2024/01/18 12:00:00
2024/02/06 04:59:59,2000.0,102,0,32,-1,30,1,0,1086,1,0,0,2024/02/01 05:00:00
2024/02/06 04:59:59,2000.0,102,0,42,-1,40,1,0,1087,1,0,0,2024/02/01 05:00:00
2024/02/11 04:59:59,3000.0,101,0,31,-1,30,1,0,1088,1,0,0,2024/02/06 05:00:00
2024/02/11 04:59:59,3000.0,101,0,41,-1,40,1,0,1089,1,0,0,2024/02/06 05:00:00
2024/02/20 04:59:59,4000.0,101,0,31,-1,30,1,0,1090,1,0,0,2024/02/16 05:00:00
2024/02/20 04:59:59,2000.0,101,0,41,-1,40,1,0,1091,1,0,0,2024/02/16 05:00:00
2024/02/16 04:59:59,3000.0,111,0,39,-1,30,1,0,1092,1,0,0,2024/02/11 05:00:00
2024/02/16 04:59:59,3000.0,111,0,49,-1,40,1,0,1093,1,0,0,2024/02/11 05:00:00
2024/03/01 04:59:59,2000.0,101,0,91,-1,100,1,0,1094,1,0,0,2024/02/16 05:00:00
2024/03/01 04:59:59,2000.0,102,0,92,-1,100,1,0,1095,1,0,0,2024/02/16 05:00:00
2024/03/01 04:59:59,2000.0,111,0,93,-1,100,1,0,1096,1,0,0,2024/02/16 05:00:00
2024/03/01 04:59:59,2000.0,109,0,94,-1,100,1,0,1097,1,0,0,2024/02/16 05:00:00
2024/03/01 04:59:59,2000.0,112,0,95,-1,100,1,0,1098,1,0,0,2024/02/16 05:00:00
2024/02/22 23:59:59,2000.0,7004,0,98,-1,100,1,0,1099,1,0,0,2024/02/16 05:00:00
2024/02/22 23:59:59,2000.0,7005,0,99,-1,100,1,0,1100,1,0,0,2024/02/16 05:00:00
2024/03/01 04:59:59,2000.0,8004,0,100,-1,100,1,0,1101,1,0,0,2024/02/16 05:00:00
2024/03/01 04:59:59,2000.0,8005,0,101,-1,100,1,0,1102,1,0,0,2024/02/16 05:00:00
2024/02/20 23:59:59,2000.0,6004,0,96,-1,100,1,0,1103,1,0,0,2024/02/16 05:00:00
2024/02/20 23:59:59,2000.0,6005,0,97,-1,100,1,0,1104,1,0,0,2024/02/16 05:00:00
2024/02/22 04:59:59,4000.0,103,0,34,-1,30,1,0,1105,1,0,0,2024/02/16 05:00:00
2024/02/22 04:59:59,4000.0,103,0,44,-1,40,1,0,1106,1,0,0,2024/02/16 05:00:00
2024/02/20 23:59:59,2000.0,6004,0,151,-1,80,1,0,1107,1,0,0,2024/01/31 11:00:00
2024/02/20 23:59:59,2000.0,6005,0,152,-1,80,1,0,1108,1,0,0,2024/01/31 11:00:00
2024/02/22 23:59:59,2000.0,7004,0,251,-1,80,1,0,1109,1,0,0,2024/02/10 12:00:00
2024/02/22 23:59:59,2000.0,7005,0,252,-1,80,1,0,1110,1,0,0,2024/02/10 12:00:00
2024/02/26 04:59:59,4000.0,102,0,32,-1,30,1,0,1111,1,0,0,2024/02/20 05:00:00
2024/02/26 04:59:59,4000.0,102,0,42,-1,40,1,0,1112,1,0,0,2024/02/20 05:00:00
2024/02/29 04:59:59,4000.0,111,0,39,-1,30,1,0,1113,1,0,0,2024/02/26 05:00:00
2024/02/29 04:59:59,4000.0,111,0,49,-1,40,1,0,1114,1,0,0,2024/02/26 05:00:00
2024/02/29 04:59:59,4000.0,109,0,37,-1,30,1,0,1115,1,0,0,2024/02/26 05:00:00
2024/02/29 04:59:59,4000.0,112,0,38,-1,30,1,0,1116,1,0,0,2024/02/26 05:00:00
2024/03/04 04:59:59,4000.0,101,0,31,-1,30,1,0,1117,1,0,0,2024/02/29 05:00:00
2024/03/04 04:59:59,2000.0,101,0,41,-1,40,1,0,1118,1,0,0,2024/02/29 05:00:00
2024/03/11 04:59:59,2000.0,102,0,32,-1,30,1,0,1119,1,0,0,2024/03/04 05:00:00
2024/03/11 04:59:59,2000.0,102,0,42,-1,40,1,0,1120,1,0,0,2024/03/04 05:00:00
2024/03/15 04:59:59,2000.0,111,0,39,-1,30,1,0,1121,1,0,0,2024/03/11 05:00:00
2024/03/15 04:59:59,2000.0,111,0,49,-1,40,1,0,1122,1,0,0,2024/03/11 05:00:00
2024/03/20 04:59:59,3000.0,101,0,31,-1,30,1,0,1123,1,0,0,2024/03/15 05:00:00
2024/03/20 04:59:59,2000.0,101,0,41,-1,40,1,0,1124,1,0,0,2024/03/15 05:00:00
2024/03/14 23:59:59,2000.0,6004,0,151,-1,80,1,0,1125,1,0,0,2024/02/29 11:00:00
2024/03/14 23:59:59,2000.0,6005,0,152,-1,80,1,0,1126,1,0,0,2024/02/29 11:00:00
2024/04/20 04:59:59,3000.0,101,0,31,-1,30,1,0,1127,1,0,0,2024/04/15 05:00:00
2024/04/20 04:59:59,2000.0,101,0,41,-1,40,1,0,1128,1,0,0,2024/04/15 05:00:00
2024/04/30 04:59:59,2000.0,104,0,45,-1,40,1,0,1129,1,0,0,2024/04/15 05:00:00
2024/05/06 04:59:59,3000.0,102,0,32,-1,30,2,5,1130,1,0,0,2024/04/30 05:00:00
2024/05/06 04:59:59,2000.0,102,0,42,-1,40,2,5,1131,1,0,0,2024/04/30 05:00:00
2024/05/06 04:59:59,0.0,102,0,12,-1,11,2,1,1132,1,0,0,2024/04/30 05:00:00
2024/05/06 04:59:59,3000.0,102,0,82,-1,81,2,1,1133,1,0,0,2024/04/30 05:00:00
2024/05/06 04:59:59,2000.0,102,0,82,-1,80,2,2,1134,1,0,0,2024/04/30 05:00:00
2024/04/23 04:59:59,3000.0,103,0,34,-1,30,1,0,1135,1,0,0,2024/04/17 05:00:00
2024/04/23 04:59:59,3000.0,103,0,44,-1,40,1,0,1136,1,0,0,2024/04/17 05:00:00
2024/04/25 04:59:59,2000.0,101,0,91,-1,100,1,0,1137,1,0,0,2024/04/17 05:00:00
2024/04/25 04:59:59,2000.0,102,0,92,-1,100,1,0,1138,1,0,0,2024/04/17 05:00:00
2024/04/25 04:59:59,2000.0,111,0,93,-1,100,1,0,1139,1,0,0,2024/04/17 05:00:00
2024/04/25 04:59:59,2000.0,109,0,94,-1,100,1,0,1140,1,0,0,2024/04/17 05:00:00
2024/04/25 04:59:59,2000.0,112,0,95,-1,100,1,0,1141,1,0,0,2024/04/17 05:00:00
2024/04/25 04:59:59,2000.0,7004,0,98,-1,100,1,0,1142,1,0,0,2024/04/18 05:00:00
2024/04/25 04:59:59,2000.0,7005,0,99,-1,100,1,0,1143,1,0,0,2024/04/18 05:00:00
2024/04/25 04:59:59,2000.0,8004,0,100,-1,100,1,0,1144,1,0,0,2024/04/17 05:00:00
2024/04/25 04:59:59,2000.0,8005,0,101,-1,100,1,0,1145,1,0,0,2024/04/17 05:00:00
2024/04/25 04:59:59,3000.0,102,0,32,-1,30,1,0,1146,1,0,0,2024/04/20 05:00:00
2024/04/25 04:59:59,3000.0,102,0,42,-1,40,1,0,1147,1,0,0,2024/04/20 05:00:00
2024/04/30 04:59:59,2000.0,101,0,31,-1,30,1,0,1148,1,0,0,2024/04/25 05:00:00
2024/04/30 04:59:59,2000.0,101,0,41,-1,40,1,0,1149,1,0,0,2024/04/25 05:00:00
2024/04/30 04:59:59,3000.0,109,0,37,-1,30,1,0,1150,1,0,0,2024/04/25 05:00:00
2024/04/30 04:59:59,3000.0,112,0,38,-1,30,1,0,1151,1,0,0,2024/04/25 05:00:00
2024/05/06 04:59:59,2000.0,103,0,34,-1,30,1,0,1152,1,0,0,2024/04/25 05:00:00
2024/05/06 04:59:59,2000.0,103,0,44,-1,40,1,0,1153,1,0,0,2024/04/25 05:00:00
2024/04/30 04:59:59,2000.0,101,0,81,-1,80,1,0,1154,1,0,0,2024/04/24 05:00:00
2024/04/30 04:59:59,2000.0,102,0,82,-1,80,1,0,1155,1,0,0,2024/04/24 05:00:00
2024/04/30 04:59:59,2000.0,111,0,83,-1,80,1,0,1156,1,0,0,2024/04/24 05:00:00
2024/04/30 04:59:59,2000.0,109,0,84,-1,80,1,0,1157,1,0,0,2024/04/24 05:00:00
2024/04/30 04:59:59,2000.0,112,0,85,-1,80,1,0,1158,1,0,0,2024/04/24 05:00:00
2024/04/30 04:59:59,2000.0,8004,0,351,-1,80,1,0,1159,1,0,0,2024/04/24 05:00:00
2024/04/30 04:59:59,2000.0,8005,0,352,-1,80,1,0,1160,1,0,0,2024/04/24 05:00:00
2024/04/25 23:59:59,2000.0,7004,0,251,-1,80,1,0,1161,1,0,0,2024/04/18 12:00:00
2024/04/25 23:59:59,2000.0,7005,0,252,-1,80,1,0,1162,1,0,0,2024/04/18 12:00:00
2024/05/11 04:59:59,3000.0,101,0,31,-1,30,2,6,1163,1,0,0,2024/05/06 05:00:00
2024/05/11 04:59:59,2000.0,101,0,41,-1,40,2,6,1164,1,0,0,2024/05/06 05:00:00
2024/05/11 04:59:59,0.0,101,0,11,-1,11,2,3,1165,1,0,0,2024/05/06 05:00:00
2024/05/11 04:59:59,3000.0,101,0,81,-1,81,2,3,1166,1,0,0,2024/05/06 05:00:00
2024/05/11 04:59:59,2000.0,101,0,81,-1,80,2,4,1167,1,0,0,2024/05/06 05:00:00
2024/05/15 04:59:59,2000.0,111,0,39,-1,30,1,0,1168,1,0,0,2024/05/11 05:00:00
2024/05/15 04:59:59,2000.0,111,0,49,-1,40,1,0,1169,1,0,0,2024/05/11 05:00:00
2024/05/15 04:59:59,2000.0,109,0,37,-1,30,1,0,1170,1,0,0,2024/05/11 05:00:00
2024/05/15 04:59:59,2000.0,112,0,38,-1,30,1,0,1171,1,0,0,2024/05/11 05:00:00
2024/05/20 04:59:59,3000.0,101,0,31,-1,30,1,0,1172,1,0,0,2024/05/15 05:00:00
2024/05/20 04:59:59,2000.0,101,0,41,-1,40,1,0,1173,1,0,0,2024/05/15 05:00:00
2024/06/01 04:59:59,2000.0,104,0,45,-1,40,1,0,1174,1,0,0,2024/05/15 05:00:00
2024/05/14 23:59:59,2000.0,6004,0,151,-1,80,1,0,1175,1,0,0,2024/04/30 11:00:00
2024/05/14 23:59:59,2000.0,6005,0,152,-1,80,1,0,1176,1,0,0,2024/04/30 11:00:00
2024/05/26 04:59:59,2000.0,102,0,32,-1,30,1,0,1177,1,0,0,2024/05/20 05:00:00
2024/05/26 04:59:59,2000.0,102,0,42,-1,40,1,0,1178,1,0,0,2024/05/20 05:00:00
2024/06/01 04:59:59,2000.0,101,0,81,-1,80,1,0,1179,1,0,0,2024/05/24 05:00:00
2024/06/01 04:59:59,2000.0,102,0,82,-1,80,1,0,1180,1,0,0,2024/05/24 05:00:00
2024/06/01 04:59:59,2000.0,111,0,83,-1,80,1,0,1181,1,0,0,2024/05/24 05:00:00
2024/06/01 04:59:59,2000.0,109,0,84,-1,80,1,0,1182,1,0,0,2024/05/24 05:00:00
2024/06/01 04:59:59,2000.0,112,0,85,-1,80,1,0,1183,1,0,0,2024/05/24 05:00:00
2024/06/01 04:59:59,2000.0,8004,0,351,-1,80,1,0,1184,1,0,0,2024/05/24 05:00:00
2024/06/01 04:59:59,2000.0,8005,0,352,-1,80,1,0,1185,1,0,0,2024/05/24 05:00:00
2024/06/01 04:59:59,2000.0,101,0,31,-1,30,1,0,1186,1,0,0,2024/05/26 05:00:00
2024/06/01 04:59:59,2000.0,101,0,41,-1,40,1,0,1187,1,0,0,2024/05/26 05:00:00
2024/06/01 04:59:59,2000.0,109,0,37,-1,30,1,0,1188,1,0,0,2024/05/26 05:00:00
2024/06/01 04:59:59,2000.0,112,0,38,-1,30,1,0,1189,1,0,0,2024/05/26 05:00:00
2024/06/06 04:59:59,2000.0,103,0,34,-1,30,1,0,1190,1,0,0,2024/05/26 05:00:00
2024/06/06 04:59:59,2000.0,103,0,44,-1,40,1,0,1191,1,0,0,2024/05/26 05:00:00
2024/06/01 04:59:59,2000.0,101,0,91,-1,100,1,0,1192,1,0,0,2024/05/26 05:00:00
2024/06/01 04:59:59,2000.0,102,0,92,-1,100,1,0,1193,1,0,0,2024/05/26 05:00:00
2024/06/01 04:59:59,2000.0,111,0,93,-1,100,1,0,1194,1,0,0,2024/05/26 05:00:00
2024/06/01 04:59:59,2000.0,109,0,94,-1,100,1,0,1195,1,0,0,2024/05/26 05:00:00
2024/06/01 04:59:59,2000.0,112,0,95,-1,100,1,0,1196,1,0,0,2024/05/26 05:00:00
2024/06/01 04:59:59,2000.0,7004,0,98,-1,100,1,0,1197,1,0,0,2024/05/31 05:00:00
2024/06/01 04:59:59,2000.0,7005,0,99,-1,100,1,0,1198,1,0,0,2024/05/31 05:00:00
2024/06/01 04:59:59,2000.0,8004,0,100,-1,100,1,0,1199,1,0,0,2024/05/26 05:00:00
2024/06/01 04:59:59,2000.0,8005,0,101,-1,100,1,0,1200,1,0,0,2024/05/26 05:00:00
2024/05/23 23:59:59,2000.0,7004,0,251,-1,80,1,0,1201,1,0,0,2024/05/16 12:00:00
2024/05/23 23:59:59,2000.0,7005,0,252,-1,80,1,0,1202,1,0,0,2024/05/16 12:00:00
2024/05/22 04:59:59,2000.0,122,0,541,-1,120,1,0,1203,1,0,0,2024/05/17 05:00:00
2024/06/06 04:59:59,2000.0,102,0,32,-1,30,1,0,1204,1,0,0,2024/06/01 05:00:00
2024/06/06 04:59:59,2000.0,102,0,42,-1,40,1,0,1205,1,0,0,2024/06/01 05:00:00
2024/06/11 04:59:59,2000.0,101,0,31,-1,30,1,0,1206,1,0,0,2024/06/06 05:00:00
2024/06/11 04:59:59,2000.0,101,0,41,-1,40,1,0,1207,1,0,0,2024/06/06 05:00:00
2024/06/15 04:59:59,2000.0,111,0,39,-1,30,1,0,1208,1,0,0,2024/06/11 05:00:00
2024/06/15 04:59:59,2000.0,111,0,49,-1,40,1,0,1209,1,0,0,2024/06/11 05:00:00
2024/06/15 04:59:59,2000.0,109,0,37,-1,30,1,0,1210,1,0,0,2024/06/11 05:00:00
2024/06/15 04:59:59,2000.0,112,0,38,-1,30,1,0,1211,1,0,0,2024/06/11 05:00:00
2024/06/14 23:59:59,2000.0,6004,0,151,-1,80,1,0,1212,1,0,0,2024/05/31 11:00:00
2024/06/14 23:59:59,2000.0,6005,0,152,-1,80,1,0,1213,1,0,0,2024/05/31 11:00:00
2024/06/20 04:59:59,3000.0,101,0,31,-1,30,1,0,1214,1,0,0,2024/06/15 05:00:00
2024/06/20 04:59:59,2000.0,101,0,41,-1,40,1,0,1215,1,0,0,2024/06/15 05:00:00
2024/06/20 04:59:59,3000.0,102,0,32,-1,30,1,0,1216,1,0,0,2024/06/15 05:00:00
2024/06/20 04:59:59,3000.0,102,0,42,-1,40,1,0,1217,1,0,0,2024/06/15 05:00:00
2024/06/20 04:59:59,3000.0,104,0,45,-1,40,1,0,1218,1,0,0,2024/06/15 05:00:00
2024/06/25 04:59:59,2000.0,102,0,32,-1,30,1,0,1219,1,0,0,2024/06/20 05:00:00
2024/06/25 04:59:59,2000.0,102,0,42,-1,40,1,0,1220,1,0,0,2024/06/20 05:00:00
2024/07/01 04:59:59,2000.0,104,0,45,-1,40,1,0,1221,1,0,0,2024/06/20 05:00:00
2024/06/29 04:59:59,2000.0,101,0,81,-1,80,1,0,1222,1,0,0,2024/06/22 05:00:00
2024/06/29 04:59:59,2000.0,102,0,82,-1,80,1,0,1223,1,0,0,2024/06/22 05:00:00
2024/06/29 04:59:59,2000.0,111,0,83,-1,80,1,0,1224,1,0,0,2024/06/22 05:00:00
2024/06/29 04:59:59,2000.0,109,0,84,-1,80,1,0,1225,1,0,0,2024/06/22 05:00:00
2024/06/29 04:59:59,2000.0,112,0,85,-1,80,1,0,1226,1,0,0,2024/06/22 05:00:00
2024/06/29 04:59:59,2000.0,8004,0,351,-1,80,1,0,1227,1,0,0,2024/06/22 05:00:00
2024/06/29 04:59:59,2000.0,8005,0,352,-1,80,1,0,1228,1,0,0,2024/06/22 05:00:00
2024/06/29 04:59:59,2000.0,109,0,37,-1,30,1,0,1229,1,0,0,2024/06/23 05:00:00
2024/06/29 04:59:59,2000.0,112,0,38,-1,30,1,0,1230,1,0,0,2024/06/23 05:00:00
2024/07/04 04:59:59,2000.0,103,0,34,-1,30,1,0,1231,1,0,0,2024/06/23 05:00:00
2024/07/04 04:59:59,2000.0,103,0,44,-1,40,1,0,1232,1,0,0,2024/06/23 05:00:00
2024/06/29 04:59:59,2000.0,101,0,91,-1,100,1,0,1233,1,0,0,2024/06/23 05:00:00
2024/06/29 04:59:59,2000.0,102,0,92,-1,100,1,0,1234,1,0,0,2024/06/23 05:00:00
2024/06/29 04:59:59,2000.0,111,0,93,-1,100,1,0,1235,1,0,0,2024/06/23 05:00:00
2024/06/29 04:59:59,2000.0,109,0,94,-1,100,1,0,1236,1,0,0,2024/06/23 05:00:00
2024/06/29 04:59:59,2000.0,112,0,95,-1,100,1,0,1237,1,0,0,2024/06/23 05:00:00
2024/06/23 23:59:59,2000.0,7004,0,98,-1,100,1,0,1238,1,0,0,2024/06/23 05:00:00
2024/06/23 23:59:59,2000.0,7005,0,99,-1,100,1,0,1239,1,0,0,2024/06/23 05:00:00
2024/06/29 04:59:59,2000.0,8004,0,100,-1,100,1,0,1240,1,0,0,2024/06/23 05:00:00
2024/06/29 04:59:59,2000.0,8005,0,101,-1,100,1,0,1241,1,0,0,2024/06/23 05:00:00
2024/07/01 04:59:59,2000.0,101,0,31,-1,30,1,0,1242,1,0,0,2024/06/25 05:00:00
2024/07/01 04:59:59,2000.0,101,0,41,-1,40,1,0,1243,1,0,0,2024/06/25 05:00:00
2024/06/23 23:59:59,2000.0,7004,0,251,-1,80,1,0,1244,1,0,0,2024/06/16 12:00:00
2024/06/23 23:59:59,2000.0,7005,0,252,-1,80,1,0,1245,1,0,0,2024/06/16 12:00:00
2024/07/06 04:59:59,2000.0,102,0,32,-1,30,1,0,1246,1,0,0,2024/07/01 05:00:00
2024/07/06 04:59:59,2000.0,102,0,42,-1,40,1,0,1247,1,0,0,2024/07/01 05:00:00
2024/07/11 04:59:59,2000.0,101,0,31,-1,30,1,0,1248,1,0,0,2024/07/06 05:00:00
2024/07/11 04:59:59,2000.0,101,0,41,-1,40,1,0,1249,1,0,0,2024/07/06 05:00:00
2024/07/15 04:59:59,2000.0,111,0,39,-1,30,1,0,1250,1,0,0,2024/07/11 05:00:00
2024/07/15 04:59:59,2000.0,111,0,49,-1,40,1,0,1251,1,0,0,2024/07/11 05:00:00
2024/07/15 04:59:59,2000.0,109,0,37,-1,30,1,0,1252,1,0,0,2024/07/11 05:00:00
2024/07/15 04:59:59,2000.0,112,0,38,-1,30,1,0,1253,1,0,0,2024/07/11 05:00:00
2024/07/20 04:59:59,3000.0,101,0,31,-1,30,1,0,1254,1,0,0,2024/07/15 05:00:00
2024/07/20 04:59:59,2000.0,101,0,41,-1,40,1,0,1255,1,0,0,2024/07/15 05:00:00
2024/08/01 04:59:59,2000.0,104,0,45,-1,40,1,0,1256,1,0,0,2024/07/15 05:00:00
2024/07/14 23:59:59,2000.0,6004,0,151,-1,80,1,0,1257,1,0,0,2024/06/28 11:00:00
2024/07/14 23:59:59,2000.0,6005,0,152,-1,80,1,0,1258,1,0,0,2024/06/28 11:00:00
2024/07/26 04:59:59,2000.0,102,0,32,-1,30,1,0,1259,1,0,0,2024/07/20 05:00:00
2024/07/26 04:59:59,2000.0,102,0,42,-1,40,1,0,1260,1,0,0,2024/07/20 05:00:00
2024/08/01 04:59:59,2000.0,101,0,31,-1,30,1,0,1261,1,0,0,2024/07/26 05:00:00
2024/08/01 04:59:59,2000.0,101,0,41,-1,40,1,0,1262,1,0,0,2024/07/26 05:00:00
2024/08/01 04:59:59,2000.0,109,0,37,-1,30,1,0,1263,1,0,0,2024/07/26 05:00:00
2024/08/01 04:59:59,2000.0,112,0,38,-1,30,1,0,1264,1,0,0,2024/07/26 05:00:00
2024/08/06 04:59:59,2000.0,103,0,34,-1,30,1,0,1265,1,0,0,2024/07/26 05:00:00
2024/08/06 04:59:59,2000.0,103,0,44,-1,40,1,0,1266,1,0,0,2024/07/26 05:00:00
2024/08/01 04:59:59,2000.0,101,0,81,-1,80,1,0,1267,1,0,0,2024/07/24 05:00:00
2024/08/01 04:59:59,2000.0,102,0,82,-1,80,1,0,1268,1,0,0,2024/07/24 05:00:00
2024/08/01 04:59:59,2000.0,111,0,83,-1,80,1,0,1269,1,0,0,2024/07/24 05:00:00
2024/08/01 04:59:59,2000.0,109,0,84,-1,80,1,0,1270,1,0,0,2024/07/24 05:00:00
2024/08/01 04:59:59,2000.0,112,0,85,-1,80,1,0,1271,1,0,0,2024/07/24 05:00:00
2024/08/01 04:59:59,2000.0,8004,0,351,-1,80,1,0,1272,1,0,0,2024/07/24 05:00:00
2024/08/01 04:59:59,2000.0,8005,0,352,-1,80,1,0,1273,1,0,0,2024/07/24 05:00:00
2024/07/25 23:59:59,2000.0,7004,0,251,-1,80,1,0,1274,1,0,0,2024/07/18 12:00:00
2024/07/25 23:59:59,2000.0,7005,0,252,-1,80,1,0,1275,1,0,0,2024/07/18 12:00:00
2024/07/24 04:59:59,2000.0,122,0,541,-1,120,1,0,1276,1,0,0,2024/07/19 05:00:00
2024/08/01 04:59:59,2000.0,101,0,91,-1,100,1,0,1277,1,0,0,2024/07/26 05:00:00
2024/08/01 04:59:59,2000.0,102,0,92,-1,100,1,0,1278,1,0,0,2024/07/26 05:00:00
2024/08/01 04:59:59,2000.0,111,0,93,-1,100,1,0,1279,1,0,0,2024/07/26 05:00:00
2024/08/01 04:59:59,2000.0,109,0,94,-1,100,1,0,1280,1,0,0,2024/07/26 05:00:00
2024/08/01 04:59:59,2000.0,112,0,95,-1,100,1,0,1281,1,0,0,2024/07/26 05:00:00
2024/07/25 23:59:59,2000.0,7004,0,98,-1,100,1,0,1282,1,0,0,2024/07/26 05:00:00
2024/07/25 23:59:59,2000.0,7005,0,99,-1,100,1,0,1283,1,0,0,2024/07/26 05:00:00
2024/08/01 04:59:59,2000.0,8004,0,100,-1,100,1,0,1284,1,0,0,2024/07/26 05:00:00
2024/08/01 04:59:59,2000.0,8005,0,101,-1,100,1,0,1285,1,0,0,2024/07/26 05:00:00
2024/08/11 04:59:59,2000.0,101,0,31,-1,30,1,0,1286,1,0,0,2024/08/06 05:00:00
2024/08/11 04:59:59,2000.0,101,0,41,-1,40,1,0,1287,1,0,0,2024/08/06 05:00:00
2024/08/06 04:59:59,2000.0,102,0,32,-1,30,1,0,1288,1,0,0,2024/08/01 05:00:00
2024/08/06 04:59:59,2000.0,102,0,42,-1,40,1,0,1289,1,0,0,2024/08/01 05:00:00
2024/08/15 04:59:59,2000.0,111,0,39,-1,30,1,0,1290,1,0,0,2024/08/11 05:00:00
2024/08/15 04:59:59,2000.0,111,0,49,-1,40,1,0,1291,1,0,0,2024/08/11 05:00:00
2024/08/15 04:59:59,2000.0,109,0,37,-1,30,1,0,1292,1,0,0,2024/08/11 05:00:00
2024/08/15 04:59:59,2000.0,112,0,38,-1,30,1,0,1293,1,0,0,2024/08/11 05:00:00
2024/08/20 04:59:59,4000.0,101,0,31,-1,30,1,0,1294,1,0,0,2024/08/15 05:00:00
2024/08/20 04:59:59,2000.0,101,0,41,-1,40,1,0,1295,1,0,0,2024/08/15 05:00:00
2024/09/01 04:59:59,2000.0,104,0,45,-1,40,1,0,1296,1,0,0,2024/08/15 05:00:00
2024/08/20 04:59:59,4000.0,103,0,34,-1,30,1,0,1297,1,0,0,2024/08/15 05:00:00
2024/08/20 04:59:59,4000.0,103,0,44,-1,40,1,0,1298,1,0,0,2024/08/15 05:00:00
2024/08/26 04:59:59,2000.0,101,0,81,-1,80,1,0,1299,1,0,0,2024/08/15 05:00:00
2024/08/26 04:59:59,2000.0,102,0,82,-1,80,1,0,1300,1,0,0,2024/08/15 05:00:00
2024/08/26 04:59:59,2000.0,111,0,83,-1,80,1,0,1301,1,0,0,2024/08/15 05:00:00
2024/08/26 04:59:59,2000.0,109,0,84,-1,80,1,0,1302,1,0,0,2024/08/15 05:00:00
2024/08/26 04:59:59,2000.0,112,0,85,-1,80,1,0,1303,1,0,0,2024/08/15 05:00:00
2024/08/26 04:59:59,2000.0,8004,0,351,-1,80,1,0,1304,1,0,0,2024/08/15 05:00:00
2024/08/26 04:59:59,2000.0,8005,0,352,-1,80,1,0,1305,1,0,0,2024/08/15 05:00:00
2024/08/14 23:59:59,2000.0,6004,0,151,-1,80,1,0,1306,1,0,0,2024/07/31 11:00:00
2024/08/14 23:59:59,2000.0,6005,0,152,-1,80,1,0,1307,1,0,0,2024/07/31 11:00:00
2024/08/26 04:59:59,4000.0,102,0,32,-1,30,1,0,1308,1,0,0,2024/08/20 05:00:00
2024/08/26 04:59:59,4000.0,102,0,42,-1,40,1,0,1309,1,0,0,2024/08/20 05:00:00
