id,unit_id,end_time,start_time,rarity,exchange_id,pickup_gacha_id,gacha_bonus_id
358,117201,2024/03/28 10:59:59,2024/03/24 11:00:00,3,188,0,0
359,109101,2024/03/29 10:59:59,2024/03/26 11:00:00,3,189,0,0
360,180401,2024/04/01 17:59:59,2024/03/29 11:00:00,3,190,0,1075
361,180201,2024/04/01 17:59:59,2024/03/29 11:00:00,3,190,0,1075
362,118101,2024/04/01 17:59:59,2024/03/29 11:00:00,3,190,0,0
363,180801,2024/04/01 17:59:59,2024/03/29 11:00:00,3,190,0,0
364,106701,2024/04/01 17:59:59,2024/03/29 11:00:00,3,190,0,0
365,180701,2024/04/01 17:59:59,2024/03/29 11:00:00,3,190,0,0
366,180301,2024/04/01 17:59:59,2024/03/29 11:00:00,3,190,0,0
367,180601,2024/04/01 17:59:59,2024/03/29 11:00:00,3,190,0,0
368,180101,2024/04/01 17:59:59,2024/03/29 11:00:00,3,190,0,0
369,106801,2024/04/01 17:59:59,2024/03/29 11:00:00,3,190,0,0
370,180501,2024/04/01 17:59:59,2024/03/29 11:00:00,3,190,0,0
371,107001,2024/04/01 17:59:59,2024/03/29 11:00:00,3,190,0,0
372,106101,2024/04/01 17:59:59,2024/03/29 11:00:00,3,190,0,0
373,107101,2024/04/01 17:59:59,2024/03/29 11:00:00,3,190,0,0
374,121501,2024/04/11 10:59:59,2024/04/01 11:00:00,3,191,0,1076
375,116201,2024/04/15 08:59:59,2024/04/11 11:00:00,3,192,0,0
376,116301,2024/04/15 08:59:59,2024/04/11 11:00:00,3,192,0,0
377,121601,2024/04/22 10:59:59,2024/04/15 09:00:00,3,193,0,1077
378,118001,2024/05/03 10:59:59,2024/04/22 11:00:00,3,194,0,0
379,180901,2024/04/20 17:59:59,2024/04/17 11:00:00,3,195,0,1078
380,118101,2024/04/20 17:59:59,2024/04/17 11:00:00,3,195,0,0
381,180801,2024/04/20 17:59:59,2024/04/17 11:00:00,3,195,0,0
382,106701,2024/04/20 17:59:59,2024/04/17 11:00:00,3,195,0,0
383,180701,2024/04/20 17:59:59,2024/04/17 11:00:00,3,195,0,0
384,180301,2024/04/20 17:59:59,2024/04/17 11:00:00,3,195,0,0
385,180601,2024/04/20 17:59:59,2024/04/17 11:00:00,3,195,0,0
386,180101,2024/04/20 17:59:59,2024/04/17 11:00:00,3,195,0,0
387,106801,2024/04/20 17:59:59,2024/04/17 11:00:00,3,195,0,0
388,180201,2024/04/20 17:59:59,2024/04/17 11:00:00,3,195,0,0
389,180501,2024/04/20 17:59:59,2024/04/17 11:00:00,3,195,0,0
390,180401,2024/04/20 17:59:59,2024/04/17 11:00:00,3,195,0,0
391,107001,2024/04/20 17:59:59,2024/04/17 11:00:00,3,195,0,0
392,106101,2024/04/20 17:59:59,2024/04/17 11:00:00,3,195,0,0
393,107101,2024/04/20 17:59:59,2024/04/17 11:00:00,3,195,0,0
394,122001,2024/05/11 10:59:59,2024/05/03 11:00:00,3,196,0,1079
395,116501,2024/05/15 10:59:59,2024/05/11 11:00:00,3,197,0,0
396,116601,2024/05/15 10:59:59,2024/05/11 11:00:00,3,197,0,0
397,121901,2024/05/24 10:59:59,2024/05/15 11:00:00,3,198,0,1080
398,117701,2024/05/28 10:59:59,2024/05/24 11:00:00,3,199,0,0
399,106101,2024/05/31 17:59:59,2024/05/28 11:00:00,3,200,0,1081
400,107001,2024/05/31 17:59:59,2024/05/28 11:00:00,3,200,0,1081
401,180901,2024/05/31 17:59:59,2024/05/28 11:00:00,3,200,0,0
402,118101,2024/05/31 17:59:59,2024/05/28 11:00:00,3,200,0,0
403,180801,2024/05/31 17:59:59,2024/05/28 11:00:00,3,200,0,0
404,106701,2024/05/31 17:59:59,2024/05/28 11:00:00,3,200,0,0
405,180701,2024/05/31 17:59:59,2024/05/28 11:00:00,3,200,0,0
406,180301,2024/05/31 17:59:59,2024/05/28 11:00:00,3,200,0,0
407,180601,2024/05/31 17:59:59,2024/05/28 11:00:00,3,200,0,0
408,180101,2024/05/31 17:59:59,2024/05/28 11:00:00,3,200,0,0
409,106801,2024/05/31 17:59:59,2024/05/28 11:00:00,3,200,0,0
410,180201,2024/05/31 17:59:59,2024/05/28 11:00:00,3,200,0,0
411,180501,2024/05/31 17:59:59,2024/05/28 11:00:00,3,200,0,0
412,180401,2024/05/31 17:59:59,2024/05/28 11:00:00,3,200,0,0
413,107101,2024/05/31 17:59:59,2024/05/28 11:00:00,3,200,0,0
414,122201,2024/06/09 10:59:59,2024/05/31 11:00:00,3,201,0,1082
415,116701,2024/06/14 10:59:59,2024/06/09 11:00:00,3,202,0,0
416,116901,2024/06/14 10:59:59,2024/06/09 11:00:00,3,202,0,0
417,122301,2024/06/24 10:59:59,2024/06/14 11:00:00,3,203,0,1083
418,119901,2024/06/28 10:59:59,2024/06/24 11:00:00,3,204,0,0
419,122501,2024/07/08 10:59:59,2024/06/28 11:00:00,3,205,0,1084
420,117001,2024/07/11 10:59:59,2024/07/08 11:00:00,3,206,0,0
421,120701,2024/07/15 10:59:59,2024/07/11 11:00:00,3,207,0,0
422,120901,2024/07/15 09:59:59,2024/07/11 11:00:00,3,207,0,0
423,122601,2024/07/25 10:59:59,2024/07/15 10:00:00,3,208,0,1085
424,107901,2024/07/28 10:59:59,2024/07/25 11:00:00,3,209,0,0
425,107701,2024/07/28 10:59:59,2024/07/25 11:00:00,3,209,0,0
426,110301,2024/07/31 10:59:59,2024/07/28 11:00:00,3,210,0,0
427,110001,2024/07/31 10:59:59,2024/07/28 11:00:00,3,210,0,0
428,122901,2024/08/09 10:59:59,2024/07/31 11:00:00,3,211,0,1086
429,117201,2024/08/12 10:59:59,2024/08/09 11:00:00,3,212,0,0
430,121001,2024/08/15 10:59:59,2024/08/12 11:00:00,3,213,0,0
431,121101,2024/08/15 10:59:59,2024/08/12 11:00:00,3,213,0,0
432,122701,2024/08/23 10:59:59,2024/08/15 11:00:00,3,214,0,1087
433,113101,2024/08/26 10:59:59,2024/08/23 11:00:00,3,215,0,0
434,113401,2024/08/26 10:59:59,2024/08/23 11:00:00,3,215,0,0
435,110601,2024/08/30 10:59:59,2024/08/26 11:00:00,3,216,0,0
436,110401,2024/08/30 10:59:59,2024/08/26 11:00:00,3,216,0,0
437,123001,2024/09/03 17:59:59,2024/08/30 11:00:00,3,217,0,1088
438,180901,2024/09/03 17:59:59,2024/08/30 11:00:00,3,217,0,0
439,118101,2024/09/03 17:59:59,2024/08/30 11:00:00,3,217,0,0
440,180801,2024/09/03 17:59:59,2024/08/30 11:00:00,3,217,0,0
441,106701,2024/09/03 17:59:59,2024/08/30 11:00:00,3,217,0,0
442,180701,2024/09/03 17:59:59,2024/08/30 11:00:00,3,217,0,0
443,180301,2024/09/03 17:59:59,2024/08/30 11:00:00,3,217,0,0
444,180601,2024/09/03 17:59:59,2024/08/30 11:00:00,3,217,0,0
445,180101,2024/09/03 17:59:59,2024/08/30 11:00:00,3,217,0,0
446,106801,2024/09/03 17:59:59,2024/08/30 11:00:00,3,217,0,0
447,180201,2024/09/03 17:59:59,2024/08/30 11:00:00,3,217,0,0
448,180501,2024/09/03 17:59:59,2024/08/30 11:00:00,3,217,0,0
449,180401,2024/09/03 17:59:59,2024/08/30 11:00:00,3,217,0,0
450,107001,2024/09/03 17:59:59,2024/08/30 11:00:00,3,217,0,0
451,106101,2024/09/03 17:59:59,2024/08/30 11:00:00,3,217,0,0
452,107101,2024/09/03 17:59:59,2024/08/30 11:00:00,3,217,0,0
453,123101,2024/09/12 10:59:59,2024/09/03 18:00:00,3,218,0,1089
454,118001,2024/09/14 10:59:59,2024/09/12 11:00:00,3,219,0,0
455,123201,2024/09/22 10:59:59,2024/09/14 11:00:00,3,220,0,1090
456,123301,2024/09/30 10:59:59,2024/09/22 11:00:00,3,221,0,1091
457,123601,2024/10/11 10:59:59,2024/09/30 11:00:00,3,222,0,1092
458,117701,2024/10/15 10:59:59,2024/10/11 11:00:00,3,223,0,0
459,123701,2024/10/25 10:59:59,2024/10/15 11:00:00,3,224,0,1093
460,108101,2024/10/28 10:59:59,2024/10/25 11:00:00,3,225,0,0
461,108301,2024/10/28 10:59:59,2024/10/25 11:00:00,3,225,0,0
462,111101,2024/10/31 10:59:59,2024/10/28 11:00:00,3,226,0,0
463,113901,2024/10/31 10:59:59,2024/10/28 11:00:00,3,226,0,0
464,123801,2024/11/08 10:59:59,2024/10/31 11:00:00,3,227,0,1094
465,121501,2024/11/11 10:59:59,2024/11/08 11:00:00,3,228,0,0
466,107801,2024/11/15 10:59:59,2024/11/11 11:00:00,3,229,0,0
467,107501,2024/11/15 10:59:59,2024/11/11 11:00:00,3,229,0,0
468,123901,2024/11/24 10:59:59,2024/11/15 11:00:00,3,230,0,1095
469,180601,2024/11/27 10:59:59,2024/11/24 11:00:00,3,231,0,1096
470,180101,2024/11/27 10:59:59,2024/11/24 11:00:00,3,231,0,1096
471,123001,2024/11/27 10:59:59,2024/11/24 11:00:00,3,231,0,0
472,180901,2024/11/27 10:59:59,2024/11/24 11:00:00,3,231,0,0
473,118101,2024/11/27 10:59:59,2024/11/24 11:00:00,3,231,0,0
474,180801,2024/11/27 10:59:59,2024/11/24 11:00:00,3,231,0,0
475,106701,2024/11/27 10:59:59,2024/11/24 11:00:00,3,231,0,0
476,180701,2024/11/27 10:59:59,2024/11/24 11:00:00,3,231,0,0
477,180301,2024/11/27 10:59:59,2024/11/24 11:00:00,3,231,0,0
478,106801,2024/11/27 10:59:59,2024/11/24 11:00:00,3,231,0,0
479,180201,2024/11/27 10:59:59,2024/11/24 11:00:00,3,231,0,0
480,180501,2024/11/27 10:59:59,2024/11/24 11:00:00,3,231,0,0
481,180401,2024/11/27 10:59:59,2024/11/24 11:00:00,3,231,0,0
482,107001,2024/11/27 10:59:59,2024/11/24 11:00:00,3,231,0,0
483,106101,2024/11/27 10:59:59,2024/11/24 11:00:00,3,231,0,0
484,107101,2024/11/27 10:59:59,2024/11/24 11:00:00,3,231,0,0
485,108401,2024/11/29 10:59:59,2024/11/27 11:00:00,3,232,0,0
486,108601,2024/11/29 10:59:59,2024/11/27 11:00:00,3,232,0,0
487,124001,2024/12/09 10:59:59,2024/11/29 11:00:00,3,233,0,1097
488,119901,2024/12/16 10:59:59,2024/12/09 11:00:00,3,234,0,0
489,111501,2024/12/23 10:59:59,2024/12/16 11:00:00,3,235,0,0
490,114401,2024/12/23 10:59:59,2024/12/16 11:00:00,3,235,0,0
491,124201,2024/12/31 10:59:59,2024/12/23 11:00:00,3,236,0,1098
492,181001,2025/01/03 17:59:59,2024/12/31 11:00:00,3,237,0,1099
493,123001,2025/01/03 17:59:59,2024/12/31 11:00:00,3,237,0,0
494,180901,2025/01/03 17:59:59,2024/12/31 11:00:00,3,237,0,0
495,118101,2025/01/03 17:59:59,2024/12/31 11:00:00,3,237,0,0
496,180801,2025/01/03 17:59:59,2024/12/31 11:00:00,3,237,0,0
497,106701,2025/01/03 17:59:59,2024/12/31 11:00:00,3,237,0,0
498,180701,2025/01/03 17:59:59,2024/12/31 11:00:00,3,237,0,0
499,180301,2025/01/03 17:59:59,2024/12/31 11:00:00,3,237,0,0
500,180601,2025/01/03 17:59:59,2024/12/31 11:00:00,3,237,0,0
501,180101,2025/01/03 17:59:59,2024/12/31 11:00:00,3,237,0,0
502,106801,2025/01/03 17:59:59,2024/12/31 11:00:00,3,237,0,0
503,180201,2025/01/03 17:59:59,2024/12/31 11:00:00,3,237,0,0
504,180501,2025/01/03 17:59:59,2024/12/31 11:00:00,3,237,0,0
505,180401,2025/01/03 17:59:59,2024/12/31 11:00:00,3,237,0,0
506,107001,2025/01/03 17:59:59,2024/12/31 11:00:00,3,237,0,0
507,106101,2025/01/03 17:59:59,2024/12/31 11:00:00,3,237,0,0
508,107101,2025/01/03 17:59:59,2024/12/31 11:00:00,3,237,0,0
509,124601,2025/01/10 10:59:59,2025/01/03 18:00:00,3,238,0,1100
510,120701,2025/01/15 10:59:59,2025/01/10 11:00:00,3,239,0,0
511,120901,2025/01/15 10:59:59,2025/01/10 11:00:00,3,239,0,0
512,124501,2025/01/27 10:59:59,2025/01/15 11:00:00,3,240,0,1101
513,112001,2025/01/22 23:59:59,2025/01/15 11:00:00,3,241,0,0
514,111801,2025/01/22 23:59:59,2025/01/15 11:00:00,3,241,0,0
515,111901,2025/01/22 23:59:59,2025/01/15 11:00:00,3,241,0,0
516,115001,2025/01/22 23:59:59,2025/01/15 11:00:00,3,241,0,0
517,108801,2025/01/22 23:59:59,2025/01/15 11:00:00,3,241,0,0
518,108701,2025/01/22 23:59:59,2025/01/15 11:00:00,3,241,0,0
519,124801,2025/02/07 10:59:59,2025/01/27 11:00:00,3,242,0,1102
520,116401,2025/02/10 10:59:59,2025/02/07 11:00:00,3,243,0,0
521,121301,2025/02/10 10:59:59,2025/02/07 11:00:00,3,243,0,0
522,121401,2025/02/10 10:59:59,2025/02/07 11:00:00,3,243,0,0
523,121601,2025/02/10 10:59:59,2025/02/07 11:00:00,3,243,0,0
524,122001,2025/02/10 10:59:59,2025/02/07 11:00:00,3,243,0,0
525,121901,2025/02/10 10:59:59,2025/02/07 11:00:00,3,243,0,0
526,122201,2025/02/10 10:59:59,2025/02/07 11:00:00,3,243,0,0
527,122301,2025/02/10 10:59:59,2025/02/07 11:00:00,3,243,0,0
528,122601,2025/02/13 10:59:59,2025/02/10 11:00:00,3,244,0,0
529,122701,2025/02/13 10:59:59,2025/02/10 11:00:00,3,244,0,0
530,123101,2025/02/13 10:59:59,2025/02/10 11:00:00,3,244,0,0
531,123201,2025/02/13 10:59:59,2025/02/10 11:00:00,3,244,0,0
532,123701,2025/02/13 10:59:59,2025/02/10 11:00:00,3,244,0,0
533,123901,2025/02/13 10:59:59,2025/02/10 11:00:00,3,244,0,0
534,124201,2025/02/13 10:59:59,2025/02/10 11:00:00,3,244,0,0
535,125001,2025/02/22 10:59:59,2025/02/13 11:00:00,3,245,0,1103
536,121001,2025/02/20 10:59:59,2025/02/13 11:00:00,3,246,0,0
537,121101,2025/02/20 10:59:59,2025/02/13 11:00:00,3,246,0,0
538,115501,2025/02/20 10:59:59,2025/02/13 11:00:00,3,246,0,0
539,109101,2025/02/20 10:59:59,2025/02/13 11:00:00,3,246,0,0
540,122501,2025/02/26 10:59:59,2025/02/22 11:00:00,3,247,0,0
541,118201,2025/03/01 17:59:59,2025/02/26 11:00:00,3,248,0,1104
542,181001,2025/03/01 17:59:59,2025/02/26 11:00:00,3,248,0,0
543,123001,2025/03/01 17:59:59,2025/02/26 11:00:00,3,248,0,0
544,180901,2025/03/01 17:59:59,2025/02/26 11:00:00,3,248,0,0
545,118101,2025/03/01 17:59:59,2025/02/26 11:00:00,3,248,0,0
546,180801,2025/03/01 17:59:59,2025/02/26 11:00:00,3,248,0,0
547,106701,2025/03/01 17:59:59,2025/02/26 11:00:00,3,248,0,0
548,180701,2025/03/01 17:59:59,2025/02/26 11:00:00,3,248,0,0
549,180301,2025/03/01 17:59:59,2025/02/26 11:00:00,3,248,0,0
550,180601,2025/03/01 17:59:59,2025/02/26 11:00:00,3,248,0,0
551,180101,2025/03/01 17:59:59,2025/02/26 11:00:00,3,248,0,0
552,106801,2025/03/01 17:59:59,2025/02/26 11:00:00,3,248,0,0
553,180201,2025/03/01 17:59:59,2025/02/26 11:00:00,3,248,0,0
554,180501,2025/03/01 17:59:59,2025/02/26 11:00:00,3,248,0,0
555,180401,2025/03/01 17:59:59,2025/02/26 11:00:00,3,248,0,0
556,107001,2025/03/01 17:59:59,2025/02/26 11:00:00,3,248,0,0
557,106101,2025/03/01 17:59:59,2025/02/26 11:00:00,3,248,0,0
558,107101,2025/03/01 17:59:59,2025/02/26 11:00:00,3,248,0,0
559,125101,2025/03/09 10:59:59,2025/03/01 18:00:00,3,249,0,1105
560,125201,2025/03/17 10:59:59,2025/03/09 11:00:00,3,250,0,1106
561,120001,2025/03/27 10:59:59,2025/03/17 11:00:00,3,251,0,1107
562,122901,2025/03/31 10:59:59,2025/03/27 11:00:00,3,252,0,0
563,125301,2025/04/15 10:59:59,2025/03/31 11:00:00,3,253,0,1108
564,121501,2025/04/03 10:59:59,2025/03/31 11:00:00,3,254,0,0
566,125801,2025/04/10 10:59:59,2025/03/31 11:00:00,3,256,0,1110
567,123301,2025/04/15 10:59:59,2025/04/10 11:00:00,3,257,0,0
568,125501,2025/04/25 10:59:59,2025/04/15 11:00:00,3,258,0,1111
569,123601,2025/04/20 10:59:59,2025/04/15 11:00:00,3,259,0,0
571,180301,2025/04/30 10:59:59,2025/04/25 11:00:00,3,261,0,1113
572,118201,2025/04/30 10:59:59,2025/04/25 11:00:00,3,261,0,0
573,181001,2025/04/30 10:59:59,2025/04/25 11:00:00,3,261,0,0
574,123001,2025/04/30 10:59:59,2025/04/25 11:00:00,3,261,0,0
575,180901,2025/04/30 10:59:59,2025/04/25 11:00:00,3,261,0,0
576,118101,2025/04/30 10:59:59,2025/04/25 11:00:00,3,261,0,0
577,180801,2025/04/30 10:59:59,2025/04/25 11:00:00,3,261,0,0
578,106701,2025/04/30 10:59:59,2025/04/25 11:00:00,3,261,0,0
579,180701,2025/04/30 10:59:59,2025/04/25 11:00:00,3,261,0,0
580,180601,2025/04/30 10:59:59,2025/04/25 11:00:00,3,261,0,0
581,180101,2025/04/30 10:59:59,2025/04/25 11:00:00,3,261,0,0
582,106801,2025/04/30 10:59:59,2025/04/25 11:00:00,3,261,0,0
583,180201,2025/04/30 10:59:59,2025/04/25 11:00:00,3,261,0,0
584,180501,2025/04/30 10:59:59,2025/04/25 11:00:00,3,261,0,0
585,180401,2025/04/30 10:59:59,2025/04/25 11:00:00,3,261,0,0
586,107001,2025/04/30 10:59:59,2025/04/25 11:00:00,3,261,0,0
587,106101,2025/04/30 10:59:59,2025/04/25 11:00:00,3,261,0,0
588,107101,2025/04/30 10:59:59,2025/04/25 11:00:00,3,261,0,0
589,123801,2025/04/24 10:59:59,2025/04/20 11:00:00,3,262,0,0
590,126201,2025/05/15 10:59:59,2025/04/30 11:00:00,3,263,0,1114
591,124001,2025/05/06 10:59:59,2025/04/30 11:00:00,3,264,0,0
593,124601,2025/05/13 10:59:59,2025/05/06 11:00:00,3,266,0,0
594,124501,2025/05/13 10:59:59,2025/05/06 11:00:00,3,266,0,0
595,126401,2025/05/18 17:59:59,2025/05/15 11:00:00,3,267,0,1116
596,118201,2025/05/18 17:59:59,2025/05/15 11:00:00,3,267,0,0
597,181001,2025/05/18 17:59:59,2025/05/15 11:00:00,3,267,0,0
598,123001,2025/05/18 17:59:59,2025/05/15 11:00:00,3,267,0,0
599,180901,2025/05/18 17:59:59,2025/05/15 11:00:00,3,267,0,0
600,118101,2025/05/18 17:59:59,2025/05/15 11:00:00,3,267,0,0
601,180801,2025/05/18 17:59:59,2025/05/15 11:00:00,3,267,0,0
602,106701,2025/05/18 17:59:59,2025/05/15 11:00:00,3,267,0,0
603,180701,2025/05/18 17:59:59,2025/05/15 11:00:00,3,267,0,0
604,180301,2025/05/18 17:59:59,2025/05/15 11:00:00,3,267,0,0
605,180601,2025/05/18 17:59:59,2025/05/15 11:00:00,3,267,0,0
606,180101,2025/05/18 17:59:59,2025/05/15 11:00:00,3,267,0,0
607,106801,2025/05/18 17:59:59,2025/05/15 11:00:00,3,267,0,0
608,180201,2025/05/18 17:59:59,2025/05/15 11:00:00,3,267,0,0
609,180501,2025/05/18 17:59:59,2025/05/15 11:00:00,3,267,0,0
610,180401,2025/05/18 17:59:59,2025/05/15 11:00:00,3,267,0,0
611,107001,2025/05/18 17:59:59,2025/05/15 11:00:00,3,267,0,0
612,106101,2025/05/18 17:59:59,2025/05/15 11:00:00,3,267,0,0
613,107101,2025/05/18 17:59:59,2025/05/15 11:00:00,3,267,0,0
614,126601,2025/05/30 10:59:59,2025/05/18 18:00:00,3,268,0,1117
615,122501,2025/05/23 10:59:59,2025/05/18 18:00:00,3,269,0,0
617,107501,2025/05/29 10:59:59,2025/05/23 11:00:00,3,271,0,0
618,107801,2025/05/29 10:59:59,2025/05/23 11:00:00,3,271,0,0
619,110301,2025/05/29 10:59:59,2025/05/23 11:00:00,3,271,0,0
620,110001,2025/05/29 10:59:59,2025/05/23 11:00:00,3,271,0,0
621,126901,2025/06/08 10:59:59,2025/05/30 11:00:00,3,272,0,1119
622,122901,2025/06/11 10:59:59,2025/06/08 11:00:00,3,273,0,0
623,124801,2025/06/14 10:59:59,2025/06/11 11:00:00,3,274,0,0
624,125001,2025/06/14 10:59:59,2025/06/11 11:00:00,3,274,0,0
625,127101,2025/06/21 10:59:59,2025/06/14 11:00:00,3,275,0,1120
626,107701,2025/06/25 10:59:59,2025/06/21 11:00:00,3,276,0,0
627,107901,2025/06/25 10:59:59,2025/06/21 11:00:00,3,276,0,0
628,110601,2025/06/25 10:59:59,2025/06/21 11:00:00,3,276,0,0
629,110401,2025/06/25 10:59:59,2025/06/21 11:00:00,3,276,0,0
630,117201,2025/06/30 10:59:59,2025/06/25 11:00:00,3,277,0,0
631,117001,2025/06/30 10:59:59,2025/06/25 11:00:00,3,277,0,0
632,113101,2025/06/30 10:59:59,2025/06/25 11:00:00,3,277,0,0
633,113401,2025/06/30 10:59:59,2025/06/25 11:00:00,3,277,0,0
634,126501,2025/07/03 17:59:59,2025/06/30 11:00:00,3,278,0,1121
635,126401,2025/07/03 17:59:59,2025/06/30 11:00:00,3,278,0,0
636,118201,2025/07/03 17:59:59,2025/06/30 11:00:00,3,278,0,0
637,181001,2025/07/03 17:59:59,2025/06/30 11:00:00,3,278,0,0
638,123001,2025/07/03 17:59:59,2025/06/30 11:00:00,3,278,0,0
639,180901,2025/07/03 17:59:59,2025/06/30 11:00:00,3,278,0,0
640,118101,2025/07/03 17:59:59,2025/06/30 11:00:00,3,278,0,0
641,180801,2025/07/03 17:59:59,2025/06/30 11:00:00,3,278,0,0
642,106701,2025/07/03 17:59:59,2025/06/30 11:00:00,3,278,0,0
643,180701,2025/07/03 17:59:59,2025/06/30 11:00:00,3,278,0,0
644,180301,2025/07/03 17:59:59,2025/06/30 11:00:00,3,278,0,0
645,180601,2025/07/03 17:59:59,2025/06/30 11:00:00,3,278,0,0
646,180101,2025/07/03 17:59:59,2025/06/30 11:00:00,3,278,0,0
647,106801,2025/07/03 17:59:59,2025/06/30 11:00:00,3,278,0,0
648,180201,2025/07/03 17:59:59,2025/06/30 11:00:00,3,278,0,0
649,180501,2025/07/03 17:59:59,2025/06/30 11:00:00,3,278,0,0
650,180401,2025/07/03 17:59:59,2025/06/30 11:00:00,3,278,0,0
651,107001,2025/07/03 17:59:59,2025/06/30 11:00:00,3,278,0,0
652,106101,2025/07/03 17:59:59,2025/06/30 11:00:00,3,278,0,0
653,107101,2025/07/03 17:59:59,2025/06/30 11:00:00,3,278,0,0
654,127201,2025/07/15 10:59:59,2025/07/03 18:00:00,3,279,0,1122
655,118001,2025/07/06 10:59:59,2025/07/03 18:00:00,3,280,0,0
656,123301,2025/07/06 10:59:59,2025/07/03 18:00:00,3,280,0,0
658,120001,2025/07/11 10:59:59,2025/07/06 11:00:00,3,282,0,0
659,127501,2025/07/30 10:59:59,2025/07/15 11:00:00,3,283,0,1124
660,123601,2025/07/22 10:59:59,2025/07/15 11:00:00,3,284,0,0
662,108101,2025/07/25 10:59:59,2025/07/22 11:00:00,3,286,0,0
663,108301,2025/07/25 10:59:59,2025/07/22 11:00:00,3,286,0,0
664,111101,2025/07/25 10:59:59,2025/07/22 11:00:00,3,286,0,0
665,113901,2025/07/25 10:59:59,2025/07/22 11:00:00,3,286,0,0
666,117701,2025/07/25 10:59:59,2025/07/22 11:00:00,3,286,0,0
667,125301,2025/07/30 10:59:59,2025/07/25 11:00:00,3,287,0,0
668,126001,2025/08/11 10:59:59,2025/07/30 11:00:00,3,288,0,1126
669,123801,2025/08/04 10:59:59,2025/07/30 11:00:00,3,289,0,0
671,180501,2025/08/14 10:59:59,2025/08/11 11:00:00,3,291,0,1128
672,126501,2025/08/14 10:59:59,2025/08/11 11:00:00,3,291,0,0
673,126401,2025/08/14 10:59:59,2025/08/11 11:00:00,3,291,0,0
674,118201,2025/08/14 10:59:59,2025/08/11 11:00:00,3,291,0,0
675,181001,2025/08/14 10:59:59,2025/08/11 11:00:00,3,291,0,0
676,123001,2025/08/14 10:59:59,2025/08/11 11:00:00,3,291,0,0
677,180901,2025/08/14 10:59:59,2025/08/11 11:00:00,3,291,0,0
678,118101,2025/08/14 10:59:59,2025/08/11 11:00:00,3,291,0,0
679,180801,2025/08/14 10:59:59,2025/08/11 11:00:00,3,291,0,0
680,106701,2025/08/14 10:59:59,2025/08/11 11:00:00,3,291,0,0
681,180701,2025/08/14 10:59:59,2025/08/11 11:00:00,3,291,0,0
682,180301,2025/08/14 10:59:59,2025/08/11 11:00:00,3,291,0,0
683,180601,2025/08/14 10:59:59,2025/08/11 11:00:00,3,291,0,0
684,180101,2025/08/14 10:59:59,2025/08/11 11:00:00,3,291,0,0
685,106801,2025/08/14 10:59:59,2025/08/11 11:00:00,3,291,0,0
686,180201,2025/08/14 10:59:59,2025/08/11 11:00:00,3,291,0,0
687,180401,2025/08/14 10:59:59,2025/08/11 11:00:00,3,291,0,0
688,107001,2025/08/14 10:59:59,2025/08/11 11:00:00,3,291,0,0
689,106101,2025/08/14 10:59:59,2025/08/11 11:00:00,3,291,0,0
690,107101,2025/08/14 10:59:59,2025/08/11 11:00:00,3,291,0,0
691,125501,2025/08/07 10:59:59,2025/08/04 11:00:00,3,292,0,0
692,125601,2025/08/07 10:59:59,2025/08/04 11:00:00,3,292,0,0
693,127901,2025/08/28 10:59:59,2025/08/14 11:00:00,3,293,0,1129
694,124001,2025/08/18 10:59:59,2025/08/14 11:00:00,3,294,0,0
696,108401,2025/08/25 10:59:59,2025/08/20 11:00:00,3,296,0,0
697,108601,2025/08/25 10:59:59,2025/08/20 11:00:00,3,296,0,0
698,111501,2025/08/25 10:59:59,2025/08/20 11:00:00,3,296,0,0
699,114401,2025/08/25 10:59:59,2025/08/20 11:00:00,3,296,0,0
700,119901,2025/08/25 10:59:59,2025/08/20 11:00:00,3,296,0,0
701,126201,2025/08/29 10:59:59,2025/08/25 11:00:00,3,297,0,0
702,181101,2025/09/01 17:59:59,2025/08/29 11:00:00,3,298,0,1131
703,126501,2025/09/01 17:59:59,2025/08/29 11:00:00,3,298,0,0
704,126401,2025/09/01 17:59:59,2025/08/29 11:00:00,3,298,0,0
705,118201,2025/09/01 17:59:59,2025/08/29 11:00:00,3,298,0,0
706,181001,2025/09/01 17:59:59,2025/08/29 11:00:00,3,298,0,0
707,123001,2025/09/01 17:59:59,2025/08/29 11:00:00,3,298,0,0
708,180901,2025/09/01 17:59:59,2025/08/29 11:00:00,3,298,0,0
709,118101,2025/09/01 17:59:59,2025/08/29 11:00:00,3,298,0,0
710,180801,2025/09/01 17:59:59,2025/08/29 11:00:00,3,298,0,0
711,106701,2025/09/01 17:59:59,2025/08/29 11:00:00,3,298,0,0
712,180701,2025/09/01 17:59:59,2025/08/29 11:00:00,3,298,0,0
713,180301,2025/09/01 17:59:59,2025/08/29 11:00:00,3,298,0,0
714,180601,2025/09/01 17:59:59,2025/08/29 11:00:00,3,298,0,0
715,180101,2025/09/01 17:59:59,2025/08/29 11:00:00,3,298,0,0
716,106801,2025/09/01 17:59:59,2025/08/29 11:00:00,3,298,0,0
717,180201,2025/09/01 17:59:59,2025/08/29 11:00:00,3,298,0,0
718,180501,2025/09/01 17:59:59,2025/08/29 11:00:00,3,298,0,0
719,180401,2025/09/01 17:59:59,2025/08/29 11:00:00,3,298,0,0
720,107001,2025/09/01 17:59:59,2025/08/29 11:00:00,3,298,0,0
721,106101,2025/09/01 17:59:59,2025/08/29 11:00:00,3,298,0,0
