param_adjust_id,damage_rank_id_5,param_adjust_interval,wave_group_id_2,id,score_coefficient_4,boss_id_2,damage_rank_id_1,score_coefficient_3,aura_effect,wave_group_id_3,score_coefficient_5,last_attack_reward_id,fix_reward_id_5,limited_mana,damage_rank_id_3,wave_group_id_1,phase,map_bg,clan_battle_id,wave_group_id_4,boss_id_1,damage_rank_id_4,score_coefficient_2,difficulty,lap_num_from,damage_rank_id_2,fix_reward_id_1,score_coefficient_1,boss_id_5,boss_id_4,wave_group_id_5,rsl_unlock_lap,fix_reward_id_3,fix_reward_id_4,boss_id_3,lap_num_to,reward_gold_coefficient,fix_reward_id_2
0,1004210,0,401045321,99,3.8,10280102,1004206,3.7,2,401045331,4.0,1001303,1004110,1000000,1004208,401045311,4,710041,1028,401045341,10280101,1004209,3.5,1,35,1004207,1004106,3.5,10280105,10280104,401045351,35,1004108,1004109,10280103,-1,0.06,1004107
0,1004205,0,401045521,100,1.4,10290102,1004201,1.3,1,401045531,1.5,1001301,1004105,1000000,1004203,401045511,1,710051,1029,401045541,10290101,1004204,1.2,1,1,1004202,1004101,1.2,10290105,10290104,401045551,1,1004103,1004104,10290103,1,0.03,1004102
0,1004210,0,401045521,101,1.4,10290102,1004206,1.3,1,401045531,1.5,1001303,1004110,1000000,1004208,401045511,1,710051,1029,401045541,10290101,1004209,1.2,1,2,1004207,1004106,1.2,10290105,10290104,401045551,2,1004108,1004109,10290103,3,0.03,1004107
0,1004210,0,401045571,102,1.9,10290102,1004206,1.8,2,401045581,2.0,1001303,1004110,1000000,1004208,401045561,2,710051,1029,401045591,10290101,1004209,1.6,1,4,1004207,1004106,1.6,10290105,10290104,401045601,4,1004108,1004109,10290103,10,0.06,1004107
0,1004210,0,401045621,103,2.4,10290102,1004206,2.4,2,401045631,2.6,1001303,1004110,1000000,1004208,401045611,3,710051,1029,401045641,10290101,1004209,2.0,1,11,1004207,1004106,2.0,10290105,10290104,401045651,11,1004108,1004109,10290103,34,0.06,1004107
0,1004210,0,401045671,104,3.8,10290102,1004206,3.7,2,401045681,4.0,1001303,1004110,1000000,1004208,401045661,4,710051,1029,401045691,10290101,1004209,3.5,1,35,1004207,1004106,3.5,10290105,10290104,401045701,35,1004108,1004109,10290103,-1,0.06,1004107
0,1004205,0,401045871,105,1.4,10300102,1004201,1.3,1,401045881,1.5,1001301,1004105,1000000,1004203,401045861,1,710061,1030,401045891,10300101,1004204,1.2,1,1,1004202,1004101,1.2,10300105,10300104,401045901,1,1004103,1004104,10300103,1,0.03,1004102
0,1004210,0,401045871,106,1.4,10300102,1004206,1.3,1,401045881,1.5,1001303,1004110,1000000,1004208,401045861,1,710061,1030,401045891,10300101,1004209,1.2,1,2,1004207,1004106,1.2,10300105,10300104,401045901,2,1004108,1004109,10300103,3,0.03,1004107
0,1004210,0,401045921,107,1.9,10300102,1004206,1.8,2,401045931,2.0,1001303,1004110,1000000,1004208,401045911,2,710061,1030,401045941,10300101,1004209,1.6,1,4,1004207,1004106,1.6,10300105,10300104,401045951,4,1004108,1004109,10300103,10,0.06,1004107
0,1004210,0,401045971,108,2.4,10300102,1004206,2.4,2,401045981,2.6,1001303,1004110,1000000,1004208,401045961,3,710061,1030,401045991,10300101,1004209,2.0,1,11,1004207,1004106,2.0,10300105,10300104,401046001,11,1004108,1004109,10300103,34,0.06,1004107
0,1004210,0,401046021,109,3.8,10300102,1004206,3.7,2,401046031,4.0,1001303,1004110,1000000,1004208,401046011,4,710061,1030,401046041,10300101,1004209,3.5,1,35,1004207,1004106,3.5,10300105,10300104,401046051,35,1004108,1004109,10300103,-1,0.06,1004107
0,1004205,0,401046221,110,1.4,10310102,1004201,1.3,1,401046231,1.5,1001301,1004105,1000000,1004203,401046211,1,710071,1031,401046241,10310101,1004204,1.2,1,1,1004202,1004101,1.2,10310105,10310104,401046251,1,1004103,1004104,10310103,1,0.03,1004102
0,1004210,0,401046221,111,1.4,10310102,1004206,1.3,1,401046231,1.5,1001303,1004110,1000000,1004208,401046211,1,710071,1031,401046241,10310101,1004209,1.2,1,2,1004207,1004106,1.2,10310105,10310104,401046251,2,1004108,1004109,10310103,3,0.03,1004107
0,1004210,0,401046271,112,1.9,10310102,1004206,1.8,2,401046281,2.0,1001303,1004110,1000000,1004208,401046261,2,710071,1031,401046291,10310101,1004209,1.6,1,4,1004207,1004106,1.6,10310105,10310104,401046301,4,1004108,1004109,10310103,10,0.06,1004107
0,1004210,0,401046321,113,2.4,10310102,1004206,2.4,2,401046331,2.6,1001303,1004110,1000000,1004208,401046311,3,710071,1031,401046341,10310101,1004209,2.0,1,11,1004207,1004106,2.0,10310105,10310104,401046351,11,1004108,1004109,10310103,34,0.06,1004107
0,1004210,0,401046371,114,3.8,10310102,1004206,3.7,2,401046381,4.0,1001303,1004110,1000000,1004208,401046361,4,710071,1031,401046391,10310101,1004209,3.5,1,35,1004207,1004106,3.5,10310105,10310104,401046401,35,1004108,1004109,10310103,-1,0.06,1004107
0,1004205,0,401046571,115,1.4,10320102,1004201,1.3,1,401046581,1.5,1001301,1004105,1000000,1004203,401046561,1,710081,1032,401046591,10320101,1004204,1.2,1,1,1004202,1004101,1.2,10320105,10320104,401046601,1,1004103,1004104,10320103,1,0.03,1004102
0,1004210,0,401046571,116,1.4,10320102,1004206,1.3,1,401046581,1.5,1001303,1004110,1000000,1004208,401046561,1,710081,1032,401046591,10320101,1004209,1.2,1,2,1004207,1004106,1.2,10320105,10320104,401046601,2,1004108,1004109,10320103,3,0.03,1004107
0,1004210,0,401046621,117,1.9,10320102,1004206,1.8,2,401046631,2.0,1001303,1004110,1000000,1004208,401046611,2,710081,1032,401046641,10320101,1004209,1.6,1,4,1004207,1004106,1.6,10320105,10320104,401046651,4,1004108,1004109,10320103,10,0.06,1004107
0,1004210,0,401046671,118,2.4,10320102,1004206,2.4,2,401046681,2.6,1001303,1004110,1000000,1004208,401046661,3,710081,1032,401046691,10320101,1004209,2.0,1,11,1004207,1004106,2.0,10320105,10320104,401046701,11,1004108,1004109,10320103,34,0.06,1004107
0,1004210,0,401046721,119,3.8,10320102,1004206,3.7,2,401046731,4.0,1001303,1004110,1000000,1004208,401046711,4,710081,1032,401046741,10320101,1004209,3.5,1,35,1004207,1004106,3.5,10320105,10320104,401046751,35,1004108,1004109,10320103,-1,0.06,1004107
0,1004205,0,401046921,120,1.4,10330102,1004201,1.3,1,401046931,1.5,1001301,1004105,1000000,1004203,401046911,1,710091,1033,401046941,10330101,1004204,1.2,1,1,1004202,1004101,1.2,10330105,10330104,401046951,1,1004103,1004104,10330103,1,0.03,1004102
0,1004210,0,401046921,121,1.4,10330102,1004206,1.3,1,401046931,1.5,1001303,1004110,1000000,1004208,401046911,1,710091,1033,401046941,10330101,1004209,1.2,1,2,1004207,1004106,1.2,10330105,10330104,401046951,2,1004108,1004109,10330103,3,0.03,1004107
0,1004210,0,401046971,122,1.9,10330102,1004206,1.8,2,401046981,2.0,1001303,1004110,1000000,1004208,401046961,2,710091,1033,401046991,10330101,1004209,1.6,1,4,1004207,1004106,1.6,10330105,10330104,401047001,4,1004108,1004109,10330103,10,0.06,1004107
0,1004210,0,401047021,123,2.4,10330102,1004206,2.4,2,401047031,2.6,1001303,1004110,1000000,1004208,401047011,3,710091,1033,401047041,10330101,1004209,2.0,1,11,1004207,1004106,2.0,10330105,10330104,401047051,11,1004108,1004109,10330103,34,0.06,1004107
0,1004210,0,401047071,124,3.8,10330102,1004206,3.7,2,401047081,4.0,1001303,1004110,1000000,1004208,401047061,4,710091,1033,401047091,10330101,1004209,3.5,1,35,1004207,1004106,3.5,10330105,10330104,401047101,35,1004108,1004109,10330103,-1,0.06,1004107
0,1004205,0,401047271,125,1.4,10340102,1004201,1.3,1,401047281,1.5,1001301,1004105,1000000,1004203,401047261,1,710101,1034,401047291,10340101,1004204,1.2,1,1,1004202,1004101,1.2,10340105,10340104,401047301,1,1004103,1004104,10340103,1,0.03,1004102
0,1004210,0,401047271,126,1.4,10340102,1004206,1.3,1,401047281,1.5,1001303,1004110,1000000,1004208,401047261,1,710101,1034,401047291,10340101,1004209,1.2,1,2,1004207,1004106,1.2,10340105,10340104,401047301,2,1004108,1004109,10340103,3,0.03,1004107
0,1004210,0,401047321,127,1.9,10340102,1004206,1.8,2,401047331,2.0,1001303,1004110,1000000,1004208,401047311,2,710101,1034,401047341,10340101,1004209,1.6,1,4,1004207,1004106,1.6,10340105,10340104,401047351,4,1004108,1004109,10340103,10,0.06,1004107
0,1004210,0,401047371,128,2.4,10340102,1004206,2.4,2,401047381,2.6,1001303,1004110,1000000,1004208,401047361,3,710101,1034,401047391,10340101,1004209,2.0,1,11,1004207,1004106,2.0,10340105,10340104,401047401,11,1004108,1004109,10340103,34,0.06,1004107
0,1004210,0,401047421,129,3.8,10340102,1004206,3.7,2,401047431,4.0,1001303,1004110,1000000,1004208,401047411,4,710101,1034,401047441,10340101,1004209,3.5,1,35,1004207,1004106,3.5,10340105,10340104,401047451,35,1004108,1004109,10340103,44,0.06,1004107
0,1004210,0,401047471,130,3.8,10340102,1004206,3.7,2,401047481,4.0,1001303,1004110,1000000,1004208,401047461,5,710101,1034,401047491,10340101,1004209,3.5,1,45,1004207,1004106,3.5,10340105,10340104,401047501,45,1004108,1004109,10340103,-1,0.06,1004107
0,1004205,0,401047671,131,1.4,10350102,1004201,1.3,1,401047681,1.5,1001301,1004105,1000000,1004203,401047661,1,710111,1035,401047691,10350101,1004204,1.2,1,1,1004202,1004101,1.2,10350105,10350104,401047701,1,1004103,1004104,10350103,1,0.03,1004102
0,1004210,0,401047671,132,1.4,10350102,1004206,1.3,1,401047681,1.5,1001303,1004110,1000000,1004208,401047661,1,710111,1035,401047691,10350101,1004209,1.2,1,2,1004207,1004106,1.2,10350105,10350104,401047701,2,1004108,1004109,10350103,3,0.03,1004107
0,1004210,0,401047721,133,1.9,10350102,1004206,1.8,2,401047731,2.0,1001303,1004110,1000000,1004208,401047711,2,710111,1035,401047741,10350101,1004209,1.6,1,4,1004207,1004106,1.6,10350105,10350104,401047751,4,1004108,1004109,10350103,10,0.06,1004107
0,1004210,0,401047771,134,2.4,10350102,1004206,2.4,2,401047781,2.6,1001303,1004110,1000000,1004208,401047761,3,710111,1035,401047791,10350101,1004209,2.0,1,11,1004207,1004106,2.0,10350105,10350104,401047801,11,1004108,1004109,10350103,34,0.06,1004107
0,1004210,0,401047821,135,3.8,10350102,1004206,3.7,2,401047831,4.0,1001303,1004110,1000000,1004208,401047811,4,710111,1035,401047841,10350101,1004209,3.5,1,35,1004207,1004106,3.5,10350105,10350104,401047851,35,1004108,1004109,10350103,44,0.06,1004107
0,1004210,0,401047871,136,3.8,10350102,1004206,3.7,2,401047881,4.0,1001303,1004110,1000000,1004208,401047861,5,710111,1035,401047891,10350101,1004209,3.5,1,45,1004207,1004106,3.5,10350105,10350104,401047901,45,1004108,1004109,10350103,-1,0.06,1004107
0,1004205,0,401048071,137,1.4,10360102,1004201,1.3,1,401048081,1.5,1001301,1004105,1000000,1004203,401048061,1,710121,1036,401048091,10360101,1004204,1.2,1,1,1004202,1004101,1.2,10360105,10360104,401048101,1,1004103,1004104,10360103,1,0.03,1004102
0,1004210,0,401048071,138,1.4,10360102,1004206,1.3,1,401048081,1.5,1001303,1004110,1000000,1004208,401048061,1,710121,1036,401048091,10360101,1004209,1.2,1,2,1004207,1004106,1.2,10360105,10360104,401048101,2,1004108,1004109,10360103,3,0.03,1004107
0,1004210,0,401048121,139,1.9,10360102,1004206,1.8,2,401048131,2.0,1001303,1004110,1000000,1004208,401048111,2,710121,1036,401048141,10360101,1004209,1.6,1,4,1004207,1004106,1.6,10360105,10360104,401048151,4,1004108,1004109,10360103,10,0.06,1004107
0,1004210,0,401048171,140,2.4,10360102,1004206,2.4,2,401048181,2.6,1001303,1004110,1000000,1004208,401048161,3,710121,1036,401048191,10360101,1004209,2.0,1,11,1004207,1004106,2.0,10360105,10360104,401048201,11,1004108,1004109,10360103,34,0.06,1004107
0,1004210,0,401048221,141,3.8,10360102,1004206,3.7,2,401048231,4.0,1001303,1004110,1000000,1004208,401048211,4,710121,1036,401048241,10360101,1004209,3.5,1,35,1004207,1004106,3.5,10360105,10360104,401048251,35,1004108,1004109,10360103,44,0.06,1004107
0,1004210,0,401048271,142,3.8,10360102,1004206,3.7,2,401048281,4.0,1001303,1004110,1000000,1004208,401048261,5,710121,1036,401048291,10360101,1004209,3.5,1,45,1004207,1004106,3.5,10360105,10360104,401048301,45,1004108,1004109,10360103,-1,0.06,1004107
0,1004205,0,401048471,143,1.4,10370102,1004201,1.3,1,401048481,1.5,1001301,1004105,1000000,1004203,401048461,1,710011,1037,401048491,10370101,1004204,1.2,1,1,1004202,1004101,1.2,10370105,10370104,401048501,1,1004103,1004104,10370103,1,0.03,1004102
0,1004210,0,401048471,144,1.4,10370102,1004206,1.3,1,401048481,1.5,1001303,1004110,1000000,1004208,401048461,1,710011,1037,401048491,10370101,1004209,1.2,1,2,1004207,1004106,1.2,10370105,10370104,401048501,2,1004108,1004109,10370103,3,0.03,1004107
0,1004210,0,401048521,145,1.9,10370102,1004206,1.8,2,401048531,2.0,1001303,1004110,1000000,1004208,401048511,2,710011,1037,401048541,10370101,1004209,1.6,1,4,1004207,1004106,1.6,10370105,10370104,401048551,4,1004108,1004109,10370103,10,0.06,1004107
0,1004210,0,401048571,146,2.4,10370102,1004206,2.4,2,401048581,2.6,1001303,1004110,1000000,1004208,401048561,3,710011,1037,401048591,10370101,1004209,2.0,1,11,1004207,1004106,2.0,10370105,10370104,401048601,11,1004108,1004109,10370103,34,0.06,1004107
0,1004210,0,401048621,147,3.8,10370102,1004206,3.7,2,401048631,4.0,1001303,1004110,1000000,1004208,401048611,4,710011,1037,401048641,10370101,1004209,3.5,1,35,1004207,1004106,3.5,10370105,10370104,401048651,35,1004108,1004109,10370103,44,0.06,1004107
0,1004210,0,401048671,148,3.8,10370102,1004206,3.7,2,401048681,4.0,1001303,1004110,1000000,1004208,401048661,5,710011,1037,401048691,10370101,1004209,3.5,1,45,1004207,1004106,3.5,10370105,10370104,401048701,45,1004108,1004109,10370103,-1,0.06,1004107
0,1004205,0,401048871,149,1.4,10380102,1004201,1.3,1,401048881,1.5,1001301,1004105,1000000,1004203,401048861,1,710021,1038,401048891,10380101,1004204,1.2,1,1,1004202,1004101,1.2,10380105,10380104,401048901,1,1004103,1004104,10380103,1,0.03,1004102
0,1004210,0,401048871,150,1.4,10380102,1004206,1.3,1,401048881,1.5,1001303,1004110,1000000,1004208,401048861,1,710021,1038,401048891,10380101,1004209,1.2,1,2,1004207,1004106,1.2,10380105,10380104,401048901,2,1004108,1004109,10380103,3,0.03,1004107
0,1004210,0,401048921,151,1.9,10380102,1004206,1.8,2,401048931,2.0,1001303,1004110,1000000,1004208,401048911,2,710021,1038,401048941,10380101,1004209,1.6,1,4,1004207,1004106,1.6,10380105,10380104,401048951,4,1004108,1004109,10380103,10,0.06,1004107
0,1004210,0,401048971,152,2.4,10380102,1004206,2.4,2,401048981,2.6,1001303,1004110,1000000,1004208,401048961,3,710021,1038,401048991,10380101,1004209,2.0,1,11,1004207,1004106,2.0,10380105,10380104,401049001,11,1004108,1004109,10380103,34,0.06,1004107
0,1004210,0,401049021,153,3.8,10380102,1004206,3.7,2,401049031,4.0,1001303,1004110,1000000,1004208,401049011,4,710021,1038,401049041,10380101,1004209,3.5,1,35,1004207,1004106,3.5,10380105,10380104,401049051,35,1004108,1004109,10380103,44,0.06,1004107
0,1004210,0,401049071,154,3.8,10380102,1004206,3.7,2,401049081,4.0,1001303,1004110,1000000,1004208,401049061,5,710021,1038,401049091,10380101,1004209,3.5,1,45,1004207,1004106,3.5,10380105,10380104,401049101,45,1004108,1004109,10380103,-1,0.06,1004107
0,1004205,0,401049271,155,1.4,10390102,1004201,1.3,1,401049281,1.5,1001301,1004105,1000000,1004203,401049261,1,710031,1039,401049291,10390101,1004204,1.2,1,1,1004202,1004101,1.2,10390105,10390104,401049301,1,1004103,1004104,10390103,1,0.03,1004102
0,1004210,0,401049271,156,1.4,10390102,1004206,1.3,1,401049281,1.5,1001303,1004110,1000000,1004208,401049261,1,710031,1039,401049291,10390101,1004209,1.2,1,2,1004207,1004106,1.2,10390105,10390104,401049301,2,1004108,1004109,10390103,3,0.03,1004107
0,1004210,0,401049321,157,1.9,10390102,1004206,1.8,2,401049331,2.0,1001303,1004110,1000000,1004208,401049311,2,710031,1039,401049341,10390101,1004209,1.6,1,4,1004207,1004106,1.6,10390105,10390104,401049351,4,1004108,1004109,10390103,10,0.06,1004107
0,1004210,0,401049371,158,2.4,10390102,1004206,2.4,2,401049381,2.6,1001303,1004110,1000000,1004208,401049361,3,710031,1039,401049391,10390101,1004209,2.0,1,11,1004207,1004106,2.0,10390105,10390104,401049401,11,1004108,1004109,10390103,30,0.06,1004107
0,1004210,0,401049421,159,3.8,10390102,1004206,3.7,2,401049431,4.0,1001303,1004110,1000000,1004208,401049411,4,710031,1039,401049441,10390101,1004209,3.5,1,31,1004207,1004106,3.5,10390105,10390104,401049451,31,1004108,1004109,10390103,40,0.06,1004107
0,1004210,0,401049471,160,3.8,10390102,1004206,3.7,2,401049481,4.0,1001303,1004110,1000000,1004208,401049461,5,710031,1039,401049491,10390101,1004209,3.5,1,41,1004207,1004106,3.5,10390105,10390104,401049501,41,1004108,1004109,10390103,-1,0.06,1004107
0,1004205,0,401049671,161,1.4,10400102,1004201,1.3,1,401049681,1.5,1001301,1004105,1000000,1004203,401049661,1,710041,1040,401049691,10400101,1004204,1.2,1,1,1004202,1004101,1.2,10400105,10400104,401049701,1,1004103,1004104,10400103,1,0.03,1004102
0,1004210,0,401049671,162,1.4,10400102,1004206,1.3,1,401049681,1.5,1001303,1004110,1000000,1004208,401049661,1,710041,1040,401049691,10400101,1004209,1.2,1,2,1004207,1004106,1.2,10400105,10400104,401049701,2,1004108,1004109,10400103,3,0.03,1004107
0,1004210,0,401049721,163,1.9,10400102,1004206,1.8,2,401049731,2.0,1001303,1004110,1000000,1004208,401049711,2,710041,1040,401049741,10400101,1004209,1.6,1,4,1004207,1004106,1.6,10400105,10400104,401049751,4,1004108,1004109,10400103,10,0.06,1004107
0,1004210,0,401049771,164,2.4,10400102,1004206,2.4,2,401049781,2.6,1001303,1004110,1000000,1004208,401049761,3,710041,1040,401049791,10400101,1004209,2.0,1,11,1004207,1004106,2.0,10400105,10400104,401049801,11,1004108,1004109,10400103,30,0.06,1004107
0,1004210,0,401049821,165,3.8,10400102,1004206,3.7,2,401049831,4.0,1001303,1004110,1000000,1004208,401049811,4,710041,1040,401049841,10400101,1004209,3.5,1,31,1004207,1004106,3.5,10400105,10400104,401049851,31,1004108,1004109,10400103,40,0.06,1004107
0,1004210,0,401049871,166,3.8,10400102,1004206,3.7,2,401049881,4.0,1001303,1004110,1000000,1004208,401049861,5,710041,1040,401049891,10400101,1004209,3.5,1,41,1004207,1004106,3.5,10400105,10400104,401049901,41,1004108,1004109,10400103,-1,0.06,1004107
0,1004205,0,401050071,167,1.4,10410102,1004201,1.3,1,401050081,1.5,1001301,1004105,1000000,1004203,401050061,1,710051,1041,401050091,10410101,1004204,1.2,1,1,1004202,1004101,1.2,10410105,10410104,401050101,1,1004103,1004104,10410103,1,0.03,1004102
0,1004210,0,401050071,168,1.4,10410102,1004206,1.3,1,401050081,1.5,1001303,1004110,1000000,1004208,401050061,1,710051,1041,401050091,10410101,1004209,1.2,1,2,1004207,1004106,1.2,10410105,10410104,401050101,2,1004108,1004109,10410103,3,0.03,1004107
0,1004210,0,401050121,169,1.9,10410102,1004206,1.8,2,401050131,2.0,1001303,1004110,1000000,1004208,401050111,2,710051,1041,401050141,10410101,1004209,1.6,1,4,1004207,1004106,1.6,10410105,10410104,401050151,4,1004108,1004109,10410103,10,0.06,1004107
0,1004210,0,401050171,170,2.4,10410102,1004206,2.4,2,401050181,2.6,1001303,1004110,1000000,1004208,401050161,3,710051,1041,401050191,10410101,1004209,2.0,1,11,1004207,1004106,2.0,10410105,10410104,401050201,11,1004108,1004109,10410103,30,0.06,1004107
0,1004210,0,401050221,171,3.8,10410102,1004206,3.7,2,401050231,4.0,1001303,1004110,1000000,1004208,401050211,4,710051,1041,401050241,10410101,1004209,3.5,1,31,1004207,1004106,3.5,10410105,10410104,401050251,31,1004108,1004109,10410103,40,0.06,1004107
0,1004210,0,401050271,172,3.8,10410102,1004206,3.7,2,401050281,4.0,1001303,1004110,1000000,1004208,401050261,5,710051,1041,401050291,10410101,1004209,3.5,1,41,1004207,1004106,3.5,10410105,10410104,401050301,41,1004108,1004109,10410103,-1,0.06,1004107
0,1004205,0,401050471,173,1.4,10420102,1004201,1.3,1,401050481,1.5,1001301,1004105,1000000,1004203,401050461,1,710061,1042,401050491,10420101,1004204,1.2,1,1,1004202,1004101,1.2,10420105,10420104,401050501,1,1004103,1004104,10420103,1,0.03,1004102
0,1004210,0,401050471,174,1.4,10420102,1004206,1.3,1,401050481,1.5,1001303,1004110,1000000,1004208,401050461,1,710061,1042,401050491,10420101,1004209,1.2,1,2,1004207,1004106,1.2,10420105,10420104,401050501,2,1004108,1004109,10420103,3,0.03,1004107
0,1004210,0,401050521,175,1.9,10420102,1004206,1.8,2,401050531,2.0,1001303,1004110,1000000,1004208,401050511,2,710061,1042,401050541,10420101,1004209,1.6,1,4,1004207,1004106,1.6,10420105,10420104,401050551,4,1004108,1004109,10420103,10,0.06,1004107
0,1004210,0,401050571,176,2.4,10420102,1004206,2.4,2,401050581,2.6,1001303,1004110,1000000,1004208,401050561,3,710061,1042,401050591,10420101,1004209,2.0,1,11,1004207,1004106,2.0,10420105,10420104,401050601,11,1004108,1004109,10420103,30,0.06,1004107
0,1004210,0,401050621,177,3.8,10420102,1004206,3.7,2,401050631,4.0,1001303,1004110,1000000,1004208,401050611,4,710061,1042,401050641,10420101,1004209,3.5,1,31,1004207,1004106,3.5,10420105,10420104,401050651,31,1004108,1004109,10420103,40,0.06,1004107
0,1004210,0,401050671,178,3.8,10420102,1004206,3.7,2,401050681,4.0,1001303,1004110,1000000,1004208,401050661,5,710061,1042,401050691,10420101,1004209,3.5,1,41,1004207,1004106,3.5,10420105,10420104,401050701,41,1004108,1004109,10420103,-1,0.06,1004107
0,1004205,0,401050871,179,1.4,10430102,1004201,1.3,1,401050881,1.5,1001301,1004105,1000000,1004203,401050861,1,710071,1043,401050891,10430101,1004204,1.2,1,1,1004202,1004101,1.2,10430105,10430104,401050901,1,1004103,1004104,10430103,1,0.03,1004102
0,1004210,0,401050871,180,1.4,10430102,1004206,1.3,1,401050881,1.5,1001303,1004110,1000000,1004208,401050861,1,710071,1043,401050891,10430101,1004209,1.2,1,2,1004207,1004106,1.2,10430105,10430104,401050901,2,1004108,1004109,10430103,3,0.03,1004107
0,1004210,0,401050921,181,1.9,10430102,1004206,1.8,2,401050931,2.0,1001303,1004110,1000000,1004208,401050911,2,710071,1043,401050941,10430101,1004209,1.6,1,4,1004207,1004106,1.6,10430105,10430104,401050951,4,1004108,1004109,10430103,10,0.06,1004107
0,1004210,0,401050971,182,2.4,10430102,1004206,2.4,2,401050981,2.6,1001303,1004110,1000000,1004208,401050961,3,710071,1043,401050991,10430101,1004209,2.0,1,11,1004207,1004106,2.0,10430105,10430104,401051001,11,1004108,1004109,10430103,30,0.06,1004107
0,1004210,0,401051021,183,3.8,10430102,1004206,3.7,2,401051031,4.0,1001303,1004110,1000000,1004208,401051011,4,710071,1043,401051041,10430101,1004209,3.5,1,31,1004207,1004106,3.5,10430105,10430104,401051051,31,1004108,1004109,10430103,40,0.06,1004107
0,1004210,0,401051071,184,3.8,10430102,1004206,3.7,2,401051081,4.0,1001303,1004110,1000000,1004208,401051061,5,710071,1043,401051091,10430101,1004209,3.5,1,41,1004207,1004106,3.5,10430105,10430104,401051101,41,1004108,1004109,10430103,-1,0.06,1004107
0,1004205,0,401051271,185,1.4,10440102,1004201,1.3,1,401051281,1.5,1001301,1004105,1000000,1004203,401051261,1,710081,1044,401051291,10440101,1004204,1.2,1,1,1004202,1004101,1.2,10440105,10440104,401051301,1,1004103,1004104,10440103,1,0.03,1004102
0,1004210,0,401051271,186,1.4,10440102,1004206,1.3,1,401051281,1.5,1001303,1004110,1000000,1004208,401051261,1,710081,1044,401051291,10440101,1004209,1.2,1,2,1004207,1004106,1.2,10440105,10440104,401051301,2,1004108,1004109,10440103,3,0.03,1004107
0,1004210,0,401051321,187,1.9,10440102,1004206,1.8,2,401051331,2.0,1001303,1004110,1000000,1004208,401051311,2,710081,1044,401051341,10440101,1004209,1.6,1,4,1004207,1004106,1.6,10440105,10440104,401051351,4,1004108,1004109,10440103,10,0.06,1004107
0,1004210,0,401051371,188,2.4,10440102,1004206,2.4,2,401051381,2.6,1001303,1004110,1000000,1004208,401051361,3,710081,1044,401051391,10440101,1004209,2.0,1,11,1004207,1004106,2.0,10440105,10440104,401051401,11,1004108,1004109,10440103,30,0.06,1004107
0,1004210,0,401051421,189,3.8,10440102,1004206,3.7,2,401051431,4.0,1001303,1004110,1000000,1004208,401051411,4,710081,1044,401051441,10440101,1004209,3.5,1,31,1004207,1004106,3.5,10440105,10440104,401051451,31,1004108,1004109,10440103,40,0.06,1004107
0,1004210,0,401051471,190,3.8,10440102,1004206,3.7,2,401051481,4.0,1001303,1004110,1000000,1004208,401051461,5,710081,1044,401051491,10440101,1004209,3.5,1,41,1004207,1004106,3.5,10440105,10440104,401051501,41,1004108,1004109,10440103,-1,0.06,1004107
0,1004205,0,401051671,191,1.4,10450102,1004201,1.3,1,401051681,1.5,1001301,1004105,1000000,1004203,401051661,1,710091,1045,401051691,10450101,1004204,1.2,1,1,1004202,1004101,1.2,10450105,10450104,401051701,1,1004103,1004104,10450103,1,0.03,1004102
0,1004210,0,401051671,192,1.4,10450102,1004206,1.3,1,401051681,1.5,1001303,1004110,1000000,1004208,401051661,1,710091,1045,401051691,10450101,1004209,1.2,1,2,1004207,1004106,1.2,10450105,10450104,401051701,2,1004108,1004109,10450103,3,0.03,1004107
0,1004210,0,401051721,193,1.9,10450102,1004206,1.8,2,401051731,2.0,1001303,1004110,1000000,1004208,401051711,2,710091,1045,401051741,10450101,1004209,1.6,1,4,1004207,1004106,1.6,10450105,10450104,401051751,4,1004108,1004109,10450103,10,0.06,1004107
0,1004210,0,401051771,194,2.4,10450102,1004206,2.4,2,401051781,2.6,1001303,1004110,1000000,1004208,401051761,3,710091,1045,401051791,10450101,1004209,2.0,1,11,1004207,1004106,2.0,10450105,10450104,401051801,11,1004108,1004109,10450103,30,0.06,1004107
0,1004210,0,401051821,195,3.8,10450102,1004206,3.7,2,401051831,4.0,1001303,1004110,1000000,1004208,401051811,4,710091,1045,401051841,10450101,1004209,3.5,1,31,1004207,1004106,3.5,10450105,10450104,401051851,31,1004108,1004109,10450103,40,0.06,1004107
0,1004210,0,401051871,196,3.8,10450102,1004206,3.7,2,401051881,4.0,1001303,1004110,1000000,1004208,401051861,5,710091,1045,401051891,10450101,1004209,3.5,1,41,1004207,1004106,3.5,10450105,10450104,401051901,41,1004108,1004109,10450103,-1,0.06,1004107
0,1004205,0,401052071,197,1.4,10460102,1004201,1.3,1,401052081,1.5,1001301,1004105,1000000,1004203,401052061,1,710101,1046,401052091,10460101,1004204,1.2,1,1,1004202,1004101,1.2,10460105,10460104,401052101,1,1004103,1004104,10460103,1,0.03,1004102
0,1004210,0,401052071,198,1.4,10460102,1004206,1.3,1,401052081,1.5,1001303,1004110,1000000,1004208,401052061,1,710101,1046,401052091,10460101,1004209,1.2,1,2,1004207,1004106,1.2,10460105,10460104,401052101,2,1004108,1004109,10460103,3,0.03,1004107
