area_id,quest_detail_bg_position,unknown_2,enemy_image_4,limit_team_level,story_id_waveend_3,reward_image_2,unknown_1,reward_image_4,wave_bgm_sheet_id_2,position_x,reward_image_1,icon_id,story_id_waveend_2,love,quest_name,story_id_waveend_1,quest_detail_bg_id,wave_bgm_que_id_2,limit_time,wave_group_id_3,unit_exp,add_treasure_num,background_1,wave_bgm_que_id_3,end_time,enemy_image_3,clear_reward_group,stamina_start,story_id_wavestart_3,quest_id,daily_limit,reward_image_3,rank_reward_group,enemy_image_2,reward_image_5,team_exp,lv_reward_flag,wave_bgm_que_id_1,unknown_3,wave_group_id_1,wave_bgm_sheet_id_1,wave_group_id_2,wave_bgm_sheet_id_3,story_id_wavestart_2,start_time,background_3,enemy_image_5,enemy_image_1,position_y,story_id_wavestart_1,stamina,background_2
11017,-50,0.0,101170706,0,0,115161,0.0,0,bgm_M06,20,115581,100140,0,10,菲德斯冰原 17-7,0,100942,bgm_M06,90,110170073,215,0,100941,bgm_M06,2099/12/31 23:59:59,101170702,110170071,0,0,11017007,0,124314,211001000,101170703,0,10,0,bgm_M06,0.0,110170071,bgm_M06,110170072,bgm_M06,0,2015/12/17 15:00:00,100943,0,101170704,35,0,10,100942
11017,-50,0.0,101170804,0,0,115041,0.0,0,bgm_M06,220,115611,100130,0,10,菲德斯冰原 17-8,0,100222,bgm_M06,90,110170083,215,0,100221,bgm_M06,2099/12/31 23:59:59,101170806,110170081,0,0,11017008,0,124433,211001000,101170801,0,10,0,bgm_M06,0.0,110170081,bgm_M06,110170082,bgm_M06,0,2015/12/17 15:00:00,100223,0,101170802,40,0,10,100222
11017,-50,0.0,101170906,0,0,125191,0.0,0,bgm_M06,105,115551,100140,0,10,菲德斯冰原 17-9,0,100942,bgm_M06,90,110170093,215,0,100941,bgm_M06,2099/12/31 23:59:59,101170905,110170091,0,0,11017009,0,124344,211001000,101170903,0,10,0,bgm_M06,0.0,110170091,bgm_M06,110170092,bgm_M06,0,2015/12/17 15:00:00,100943,0,101170901,-100,0,10,100942
11017,-50,0.0,101171004,0,0,125101,0.0,25011,bgm_M06,215,115581,100130,0,10,菲德斯冰原 17-10,0,100222,bgm_M06,90,110170103,215,0,100221,bgm_M06,2099/12/31 23:59:59,101171003,110170101,0,0,11017010,0,124463,211001000,101171006,0,10,0,bgm_M06,0.0,110170101,bgm_M06,110170102,bgm_M06,0,2015/12/17 15:00:00,100223,0,101171001,-225,0,10,100222
11017,-50,0.0,101171102,0,0,115071,0.0,25012,bgm_M06,400,115611,100240,0,10,菲德斯冰原 17-11,0,100972,bgm_M06,90,110170113,215,0,100971,bgm_M06,2099/12/31 23:59:59,101171106,110170111,0,0,11017011,0,124433,211001000,101171101,0,10,0,bgm_M06,0.0,110170111,bgm_M06,110170112,bgm_M06,0,2015/12/17 15:00:00,100973,101171107,101171105,-190,0,10,100972
11017,-50,0.0,101171207,0,0,115581,0.0,25013,bgm_M06,380,115551,100240,0,10,菲德斯冰原 17-12,0,100972,bgm_M06,90,110170123,215,0,100971,bgm_M06,2099/12/31 23:59:59,101171208,110170121,0,0,11017012,0,115011,211001000,101171202,0,10,0,bgm_M06,0.0,110170121,bgm_M06,110170122,bgm_M06,0,2015/12/17 15:00:00,100973,0,101171203,-35,0,10,100972
11017,-50,0.0,101171305,0,0,115611,0.0,25014,bgm_M06,560,115581,100240,0,10,菲德斯冰原 17-13,0,100972,bgm_M06,90,110170133,215,0,100971,bgm_M06,2099/12/31 23:59:59,101171302,110170131,0,0,11017013,0,115251,211001000,101171301,0,10,0,bgm_M06,0.0,110170131,bgm_M06,110170132,bgm_M06,0,2015/12/17 15:00:00,100973,101171307,101171304,25,0,10,100972
11017,-50,0.0,0,0,9017156,115551,0.0,25015,bgm_M17,760,115611,100240,0,10,菲德斯冰原 17-14,0,100982,bgm_M17_02,90,110170143,215,0,100981,bgm_M63,2099/12/31 23:59:59,0,110170141,0,9017155,11017014,0,115221,211001000,0,0,10,0,bgm_M17_02,0.0,110170141,bgm_M17,110170142,bgm_M63,0,2015/12/17 15:00:00,100983,0,101171407,40,0,10,100982
11018,-50,0.0,0,0,0,115581,0.0,0,bgm_M169,-720,115551,100050,0,10,小行星原野・北部 18-1,0,100038,bgm_M169,90,110180013,215,0,100037,bgm_M169,2099/12/31 23:59:59,101180104,110180011,0,0,11018001,0,125131,211001000,101180102,0,10,0,bgm_M169,0.0,110180011,bgm_M169,110180012,bgm_M169,0,2015/12/17 15:00:00,100039,0,101180105,65,0,10,100038
11018,-50,0.0,101180206,0,0,115611,0.0,0,bgm_M169,-530,115581,100050,0,10,小行星原野・北部 18-2,0,100038,bgm_M169,90,110180023,215,0,100037,bgm_M169,2099/12/31 23:59:59,101180204,110180021,0,0,11018002,0,125101,211001000,101180202,0,10,0,bgm_M169,0.0,110180021,bgm_M169,110180022,bgm_M169,0,2015/12/17 15:00:00,100039,0,101180205,80,0,10,100038
11018,-50,0.0,0,0,0,115551,0.0,0,bgm_M169,-580,115611,100010,0,10,小行星原野・北部 18-3,0,101382,bgm_M169,90,110180033,215,0,101381,bgm_M169,2099/12/31 23:59:59,101180304,110180031,0,0,11018003,0,115071,211001000,101180307,0,10,0,bgm_M169,0.0,110180031,bgm_M169,110180032,bgm_M169,0,2015/12/17 15:00:00,101383,0,101180302,-100,0,10,101382
11018,-50,0.0,101180402,0,0,115551,0.0,0,bgm_M169,-470,125401,100010,0,10,小行星原野・北部 18-4,0,101382,bgm_M169,90,110180043,215,0,101381,bgm_M169,2099/12/31 23:59:59,101180404,110180041,0,0,11018004,0,115161,211001000,101180406,0,10,0,bgm_M169,0.0,110180041,bgm_M169,110180042,bgm_M169,0,2015/12/17 15:00:00,101383,0,101180401,-220,0,10,101382
11018,-50,0.0,101180505,0,0,115581,0.0,0,bgm_M169,-380,125341,100050,0,10,小行星原野・北部 18-5,0,101382,bgm_M169,90,110180053,215,0,101381,bgm_M169,2099/12/31 23:59:59,101180501,110180051,0,0,11018005,0,115041,211001000,101180502,0,10,0,bgm_M169,0.0,110180051,bgm_M169,110180052,bgm_M169,0,2015/12/17 15:00:00,101383,0,101180504,-55,0,10,101382
11018,-50,0.0,101180606,0,0,115611,0.0,0,bgm_M169,-210,125521,100020,0,10,小行星原野・北部 18-6,0,100038,bgm_M169,90,110180063,215,0,100037,bgm_M169,2099/12/31 23:59:59,101180603,110180061,0,0,11018006,0,115221,211001000,101180605,0,10,0,bgm_M169,0.0,110180061,bgm_M169,110180062,bgm_M169,0,2015/12/17 15:00:00,100039,101180607,101180604,30,0,10,100038
11018,-50,0.0,101180705,0,0,115551,0.0,0,bgm_M169,-20,125281,100020,0,10,小行星原野・北部 18-7,0,100022,bgm_M169,90,110180073,215,0,100021,bgm_M169,2099/12/31 23:59:59,101180704,110180071,0,0,11018007,0,125191,211001000,101180702,0,10,0,bgm_M169,0.0,110180071,bgm_M169,110180072,bgm_M169,0,2015/12/17 15:00:00,100023,0,101180701,40,0,10,100022
11018,-50,0.0,101180806,0,0,115581,0.0,0,bgm_M169,-150,125311,100050,0,10,小行星原野・北部 18-8,0,100022,bgm_M169,90,110180083,215,0,100021,bgm_M169,2099/12/31 23:59:59,101180803,110180081,0,0,11018008,0,115251,211001000,101180805,0,10,0,bgm_M169,0.0,110180081,bgm_M169,110180082,bgm_M169,0,2015/12/17 15:00:00,100023,0,101180801,-140,0,10,100022
11018,-50,0.0,101180905,0,0,115611,0.0,0,bgm_M169,20,125371,100050,0,10,小行星原野・北部 18-9,0,101412,bgm_M169,90,110180093,215,0,101411,bgm_M169,2099/12/31 23:59:59,101180901,110180091,0,0,11018009,0,125131,211001000,101180904,0,10,0,bgm_M169,0.0,110180091,bgm_M169,110180092,bgm_M169,0,2015/12/17 15:00:00,101413,0,101180902,-210,0,10,101412
11018,-50,0.0,101181006,0,0,115551,0.0,25011,bgm_M169,180,125341,100020,0,10,小行星原野・北部 18-10,0,100038,bgm_M169,90,110180103,215,0,100037,bgm_M169,2099/12/31 23:59:59,101181003,110180101,0,0,11018010,0,115011,211001000,101181005,0,10,0,bgm_M169,0.0,110180101,bgm_M169,110180102,bgm_M169,0,2015/12/17 15:00:00,100039,0,101181001,-60,0,10,100038
11018,-50,0.0,101181105,0,0,115581,0.0,25012,bgm_M169,300,125521,100020,0,10,小行星原野・北部 18-11,0,101412,bgm_M169,90,110180113,215,0,101411,bgm_M169,2099/12/31 23:59:59,101181107,110180111,0,0,11018011,0,115161,211001000,101181104,0,10,0,bgm_M169,0.0,110180111,bgm_M169,110180112,bgm_M169,0,2015/12/17 15:00:00,101413,101181105,101181101,-190,0,10,101412
11018,-50,0.0,101181203,0,0,125401,0.0,25013,bgm_M169,400,125311,100020,0,10,小行星原野・北部 18-12,0,100022,bgm_M169,90,110180123,215,0,100021,bgm_M169,2099/12/31 23:59:59,101181205,110180121,0,0,11018012,0,115551,211001000,101181204,0,10,0,bgm_M169,0.0,110180121,bgm_M169,110180122,bgm_M169,0,2015/12/17 15:00:00,100023,0,101181201,-20,0,10,100022
11018,-50,0.0,101181306,0,0,125521,0.0,25014,bgm_M169,550,125371,100050,0,10,小行星原野・北部 18-13,0,101412,bgm_M169,90,110180133,215,0,101411,bgm_M169,2099/12/31 23:59:59,101181303,110180131,0,0,11018013,0,115611,211001000,101181304,0,10,0,bgm_M169,0.0,110180131,bgm_M169,110180132,bgm_M169,0,2015/12/17 15:00:00,101413,101181307,101181301,-120,0,10,101412
11018,-50,0.0,0,0,9018156,125341,0.0,25015,bgm_M170,720,125281,100050,0,10,小行星原野・北部 18-14,0,101422,bgm_M170,90,110180143,215,0,101421,bgm_M170,2099/12/31 23:59:59,0,110180141,0,9018155,11018014,0,115581,211001000,0,0,10,0,bgm_M170,0.0,110180141,bgm_M170,110180142,bgm_M170,0,2015/12/17 15:00:00,101423,0,101181407,-80,0,10,101422
11019,-50,0.0,0,0,0,125401,0.0,0,bgm_M169,-535,125371,100050,0,10,小行星原野・南部 19-1,0,100038,bgm_M169,90,110190013,215,0,100037,bgm_M169,2099/12/31 23:59:59,101190103,110190011,0,0,11019001,0,115551,211001000,101190105,0,10,0,bgm_M169,0.0,110190011,bgm_M169,110190012,bgm_M169,0,2015/12/17 15:00:00,100039,0,101190102,35,0,10,100038
11019,-50,0.0,101190205,0,0,125281,0.0,0,bgm_M169,-400,125311,100050,0,10,小行星原野・南部 19-2,0,100038,bgm_M169,90,110190023,215,0,100037,bgm_M169,2099/12/31 23:59:59,101190204,110190021,0,0,11019002,0,115581,211001000,101190203,0,10,0,bgm_M169,0.0,110190021,bgm_M169,110190022,bgm_M169,0,2015/12/17 15:00:00,100039,0,101190202,-55,0,10,100038
11019,-50,0.0,101190302,0,0,125341,0.0,0,bgm_M169,-590,125521,100110,0,10,小行星原野・南部 19-3,0,100202,bgm_M169,90,110190033,215,0,100201,bgm_M169,2099/12/31 23:59:59,101190305,110190031,0,0,11019003,0,115611,211001000,101190304,0,10,0,bgm_M169,0.0,110190031,bgm_M169,110190032,bgm_M169,0,2015/12/17 15:00:00,100203,0,101190301,-145,0,10,100202
11019,-50,0.0,0,0,0,125371,0.0,0,bgm_M169,-395,125072,100110,0,10,小行星原野・南部 19-4,0,100202,bgm_M169,90,110190043,215,0,100201,bgm_M169,2099/12/31 23:59:59,101190405,110190041,0,0,11019004,0,115551,211001000,101190403,0,10,0,bgm_M169,0.0,110190041,bgm_M169,110190042,bgm_M169,0,2015/12/17 15:00:00,100203,0,101190401,-210,0,10,100202
11019,-50,0.0,101190505,0,0,115192,0.0,0,bgm_M169,-240,125012,100050,0,10,小行星原野・南部 19-5,0,100038,bgm_M169,90,110190053,215,0,100037,bgm_M169,2099/12/31 23:59:59,101190506,110190051,0,0,11019005,0,125521,211001000,101190503,0,10,0,bgm_M169,0.0,110190051,bgm_M169,110190052,bgm_M169,0,2015/12/17 15:00:00,100039,0,101190501,-100,0,10,100038
11019,-50,0.0,101190606,0,0,115102,0.0,0,bgm_M169,-130,115222,100010,0,10,小行星原野・南部 19-6,0,101382,bgm_M169,90,110190063,215,0,101381,bgm_M169,2099/12/31 23:59:59,101190602,110190061,0,0,11019006,0,125281,211001000,101190605,0,10,0,bgm_M169,0.0,110190061,bgm_M169,110190062,bgm_M169,0,2015/12/17 15:00:00,101383,0,101190604,30,0,10,101382
11019,-50,0.0,101190703,0,0,115132,0.0,0,bgm_M169,-85,115042,100020,0,10,小行星原野・南部 19-7,0,100022,bgm_M169,90,110190073,215,0,100021,bgm_M169,2099/12/31 23:59:59,101190704,110190071,0,0,11019007,0,125371,211001000,101190702,0,10,0,bgm_M169,0.0,110190071,bgm_M169,110190072,bgm_M169,0,2015/12/17 15:00:00,100023,0,101190701,-170,0,10,100022
11019,-50,0.0,101190806,0,0,125162,0.0,0,bgm_M169,120,125252,100020,0,10,小行星原野・南部 19-8,0,100022,bgm_M169,90,110190083,215,0,100021,bgm_M169,2099/12/31 23:59:59,101190803,110190081,0,0,11019008,0,125401,211001000,101190807,0,10,0,bgm_M169,0.0,110190081,bgm_M169,110190082,bgm_M169,0,2015/12/17 15:00:00,100023,101190804,101190805,-140,0,10,100022
11019,-50,0.0,101190906,0,0,125281,0.0,0,bgm_M169,110,125072,100050,0,10,小行星原野・南部 19-9,0,101412,bgm_M169,90,110190093,215,0,101411,bgm_M169,2099/12/31 23:59:59,101190902,110190091,0,0,11019009,0,125311,211001000,101190904,0,10,0,bgm_M169,0.0,110190091,bgm_M169,110190092,bgm_M169,0,2015/12/17 15:00:00,101413,0,101190901,45,0,10,101412
11019,-50,0.0,101191007,0,0,125401,0.0,25011,bgm_M169,290,115042,100020,0,10,小行星原野・南部 19-10,0,100038,bgm_M169,90,110190103,215,0,100037,bgm_M169,2099/12/31 23:59:59,101191002,110190101,0,0,11019010,0,125341,211001000,101191005,0,10,0,bgm_M169,0.0,110190101,bgm_M169,110190102,bgm_M169,0,2015/12/17 15:00:00,100039,0,101191001,-20,0,10,100038
11019,-50,0.0,101191107,0,0,125371,0.0,25012,bgm_M169,380,125252,100050,0,10,小行星原野・南部 19-11,0,101412,bgm_M169,90,110190113,215,0,101411,bgm_M169,2099/12/31 23:59:59,101191103,110190111,0,0,11019011,0,125281,211001000,101191104,0,10,0,bgm_M169,0.0,110190111,bgm_M169,110190112,bgm_M169,0,2015/12/17 15:00:00,101413,0,101191101,-175,0,10,101412
11019,-50,0.0,101191205,0,0,125311,0.0,25013,bgm_M169,585,125012,100020,0,10,小行星原野・南部 19-12,0,100022,bgm_M169,90,110190123,215,0,100021,bgm_M169,2099/12/31 23:59:59,101191206,110190121,0,0,11019012,0,115581,211001000,101191204,0,10,0,bgm_M169,0.0,110190121,bgm_M169,110190122,bgm_M169,0,2015/12/17 15:00:00,100023,0,101191201,-120,0,10,100022
11019,-50,0.0,101191306,0,0,125341,0.0,25014,bgm_M169,460,115132,100050,0,10,小行星原野・南部 19-13,0,101412,bgm_M169,90,110190133,215,0,101411,bgm_M169,2099/12/31 23:59:59,101191303,110190131,0,0,11019013,0,115551,211001000,101191305,0,10,0,bgm_M169,0.0,110190131,bgm_M169,110190132,bgm_M169,0,2015/12/17 15:00:00,101413,0,101191301,15,0,10,101412
11019,-50,0.0,0,0,9019156,125521,0.0,25015,bgm_M170,680,115222,100050,0,10,小行星原野・南部 19-14,0,101422,bgm_M170,90,110190143,215,0,101421,bgm_M170,2099/12/31 23:59:59,101191403,110190141,0,9019155,11019014,0,115611,211001000,101191405,0,10,0,bgm_M170,0.0,110190141,bgm_M170,110190142,bgm_M170,0,2015/12/17 15:00:00,101423,0,101191407,35,0,10,101422
11020,-50,0.0,0,0,0,125162,0.0,0,bgm_M169,-535,115102,100050,0,10,卡斯塔利亚森林・西部 20-1,0,101412,bgm_M169,90,110200013,215,0,101411,bgm_M169,2099/12/31 23:59:59,101200105,110200011,0,0,11020001,0,125401,211001000,101200101,0,10,0,bgm_M169,0.0,110200011,bgm_M169,110200012,bgm_M169,0,2015/12/17 15:00:00,101413,0,101200102,-145,0,10,101412
11020,-50,0.0,101200205,0,0,125252,0.0,0,bgm_M169,-600,115192,100050,0,10,卡斯塔利亚森林・西部 20-2,0,101412,bgm_M169,90,110200023,215,0,101411,bgm_M169,2099/12/31 23:59:59,101200204,110200021,0,0,11020002,0,125371,211001000,101200203,0,10,0,bgm_M169,0.0,110200021,bgm_M169,110200022,bgm_M169,0,2015/12/17 15:00:00,101413,0,101200202,0,0,10,101412
11020,-50,0.0,101200305,0,0,115222,0.0,0,bgm_M169,-460,115042,100050,0,10,卡斯塔利亚森林・西部 20-3,0,101412,bgm_M169,90,110200033,215,0,101411,bgm_M169,2099/12/31 23:59:59,101200303,110200031,0,0,11020003,0,125311,211001000,101200301,0,10,0,bgm_M169,0.0,110200031,bgm_M169,110200032,bgm_M169,0,2015/12/17 15:00:00,101413,0,101200304,95,0,10,101412
11020,-50,0.0,101200403,0,0,115132,0.0,0,bgm_M169,-370,115582,100010,0,10,卡斯塔利亚森林・西部 20-4,0,101382,bgm_M169,90,110200043,215,0,101381,bgm_M169,2099/12/31 23:59:59,101200405,110200041,0,0,11020004,0,125281,211001000,101200401,0,10,0,bgm_M169,0.0,110200041,bgm_M169,110200042,bgm_M169,0,2015/12/17 15:00:00,101383,0,101200404,-50,0,10,101382
11020,-50,0.0,101200506,0,0,125012,0.0,0,bgm_M169,-260,115612,100010,0,10,卡斯塔利亚森林・西部 20-5,0,101382,bgm_M169,90,110200053,215,0,101381,bgm_M169,2099/12/31 23:59:59,101200505,110200051,0,0,11020005,0,125521,211001000,101200502,0,10,0,bgm_M169,0.0,110200051,bgm_M169,110200052,bgm_M169,0,2015/12/17 15:00:00,101383,0,101200501,-150,0,10,101382
11020,-50,0.0,101200607,0,0,115102,0.0,0,bgm_M169,-170,115552,100020,0,10,卡斯塔利亚森林・西部 20-6,0,100022,bgm_M169,90,110200063,215,0,100021,bgm_M169,2099/12/31 23:59:59,101200603,110200061,0,0,11020006,0,125401,211001000,101200604,0,10,0,bgm_M169,0.0,110200061,bgm_M169,110200062,bgm_M169,0,2015/12/17 15:00:00,100023,0,101200601,0,0,10,100022
11020,-50,0.0,101200703,0,0,125072,0.0,0,bgm_M169,0,115582,100020,0,10,卡斯塔利亚森林・西部 20-7,0,100022,bgm_M169,90,110200073,215,0,100021,bgm_M169,2099/12/31 23:59:59,101200705,110200071,0,0,11020007,0,125341,211001000,101200702,0,10,0,bgm_M169,0.0,110200071,bgm_M169,110200072,bgm_M169,0,2015/12/17 15:00:00,100023,0,101200704,40,0,10,100022
11020,-50,0.0,101200805,0,0,115042,0.0,0,bgm_M169,-20,115612,100020,0,10,卡斯塔利亚森林・西部 20-8,0,100038,bgm_M169,90,110200083,215,0,100037,bgm_M169,2099/12/31 23:59:59,101200806,110200081,0,0,11020008,0,125371,211001000,101200807,0,10,0,bgm_M169,0.0,110200081,bgm_M169,110200082,bgm_M169,0,2015/12/17 15:00:00,100039,0,101200801,-140,0,10,100038
11020,-50,0.0,101200903,0,0,115192,0.0,0,bgm_M169,120,115552,100020,0,10,卡斯塔利亚森林・西部 20-9,0,100038,bgm_M169,90,110200093,215,0,100037,bgm_M169,2099/12/31 23:59:59,101200902,110200091,0,0,11020009,0,125311,211001000,101200907,0,10,0,bgm_M169,0.0,110200091,bgm_M169,110200092,bgm_M169,0,2015/12/17 15:00:00,100039,101200906,101200904,-200,0,10,100038
11020,-50,0.0,101201003,0,0,125012,0.0,25011,bgm_M169,180,115582,100080,0,10,卡斯塔利亚森林・西部 20-10,0,100052,bgm_M169,90,110200103,215,0,100051,bgm_M169,2099/12/31 23:59:59,101201002,110200101,0,0,11020010,0,125281,211001000,101201002,0,10,0,bgm_M169,0.0,110200101,bgm_M169,110200102,bgm_M169,0,2015/12/17 15:00:00,100053,101201004,101201006,-60,0,10,100052
11020,-50,0.0,101201105,0,0,115222,0.0,25012,bgm_M169,335,115612,100080,0,10,卡斯塔利亚森林・西部 20-11,0,100052,bgm_M169,90,110200113,215,0,100051,bgm_M169,2099/12/31 23:59:59,101201103,110200111,0,0,11020011,0,125162,211001000,101201107,0,10,0,bgm_M169,0.0,110200111,bgm_M169,110200112,bgm_M169,0,2015/12/17 15:00:00,100053,101201106,101201104,15,0,10,100052
11020,-50,0.0,101201206,0,0,115582,0.0,25013,bgm_M169,400,115552,100020,0,10,卡斯塔利亚森林・西部 20-12,0,100012,bgm_M169,90,110200123,215,0,100011,bgm_M169,2099/12/31 23:59:59,101201204,110200121,0,0,11020012,0,125072,211001000,101201201,0,10,0,bgm_M169,0.0,110200121,bgm_M169,110200122,bgm_M169,0,2015/12/17 15:00:00,100013,0,101201203,-130,0,10,100012
11020,-50,0.0,101201301,0,0,115612,0.0,25014,bgm_M169,580,115582,100020,0,10,卡斯塔利亚森林・西部 20-13,0,100015,bgm_M169,90,110200133,215,0,100014,bgm_M169,2099/12/31 23:59:59,101201305,110200131,0,0,11020013,0,125252,211001000,101201307,0,10,0,bgm_M169,0.0,110200131,bgm_M169,110200132,bgm_M169,0,2015/12/17 15:00:00,100016,101201303,101201302,-90,0,10,100015
11020,-50,0.0,0,0,9020156,115552,0.0,25015,bgm_M170,680,115612,100020,0,10,卡斯塔利亚森林・西部 20-14,0,100358,bgm_M170,90,110200143,215,0,100357,bgm_M170,2099/12/31 23:59:59,0,110200141,0,9020155,11020014,0,115132,211001000,0,0,10,0,bgm_M170,0.0,110200141,bgm_M170,110200142,bgm_M170,0,2015/12/17 15:00:00,100359,0,101201407,35,0,10,100358
11021,-50,0.0,0,0,0,115582,0.0,0,bgm_M169,-680,115552,100050,0,10,卡斯塔利亚森林・东部 21-1,0,101412,bgm_M169,90,110210013,215,0,101411,bgm_M169,2099/12/31 23:59:59,101210103,110210011,0,0,11021001,0,115132,211001000,101210105,0,10,0,bgm_M169,0.0,110210011,bgm_M169,110210012,bgm_M169,0,2015/12/17 15:00:00,101413,0,101210102,-165,0,10,101412
11021,-50,0.0,101210204,0,0,115612,0.0,0,bgm_M169,-565,115582,100050,0,10,卡斯塔利亚森林・东部 21-2,0,101412,bgm_M169,90,110210023,215,0,101411,bgm_M169,2099/12/31 23:59:59,101210205,110210021,0,0,11021002,0,115102,211001000,101210202,0,10,0,bgm_M169,0.0,110210021,bgm_M169,110210022,bgm_M169,0,2015/12/17 15:00:00,101413,0,101210201,-35,0,10,101412
11021,-50,0.0,101210307,0,0,115552,0.0,0,bgm_M169,-410,115612,100020,0,10,卡斯塔利亚森林・东部 21-3,0,100022,bgm_M169,90,110210033,215,0,100021,bgm_M169,2099/12/31 23:59:59,101210306,110210031,0,0,11021003,0,125072,211001000,101210304,0,10,0,bgm_M169,0.0,110210031,bgm_M169,110210032,bgm_M169,0,2015/12/17 15:00:00,100023,0,101210301,65,0,10,100022
11021,-50,0.0,101210403,0,0,115552,0.0,0,bgm_M169,-370,125431,100020,0,10,卡斯塔利亚森林・东部 21-4,0,100022,bgm_M169,90,110210043,215,0,100021,bgm_M169,2099/12/31 23:59:59,101210405,110210041,0,0,11021004,0,125162,211001000,101210401,0,10,0,bgm_M169,0.0,110210041,bgm_M169,110210042,bgm_M169,0,2015/12/17 15:00:00,100023,0,101210404,-105,0,10,100022
11021,-50,0.0,101210506,0,0,115582,0.0,0,bgm_M169,-190,125342,100010,0,10,卡斯塔利亚森林・东部 21-5,0,101382,bgm_M169,90,110210053,215,0,101381,bgm_M169,2099/12/31 23:59:59,101210505,110210051,0,0,11021005,0,115042,211001000,101210502,0,10,0,bgm_M169,0.0,110210051,bgm_M169,110210052,bgm_M169,0,2015/12/17 15:00:00,101383,0,101210501,-175,0,10,101382
11021,-50,0.0,101210604,0,0,115612,0.0,0,bgm_M169,0,125522,100020,0,10,卡斯塔利亚森林・东部 21-6,0,100022,bgm_M169,90,110210063,215,0,100021,bgm_M169,2099/12/31 23:59:59,101210606,110210061,0,0,11021006,0,115222,211001000,101210603,0,10,0,bgm_M169,0.0,110210061,bgm_M169,110210062,bgm_M169,0,2015/12/17 15:00:00,100023,0,101210601,-130,0,10,100022
11021,-50,0.0,101210703,0,0,115552,0.0,0,bgm_M169,-150,125282,100020,0,10,卡斯塔利亚森林・东部 21-7,0,100038,bgm_M169,90,110210073,215,0,100037,bgm_M169,2099/12/31 23:59:59,101210705,110210071,0,0,11021007,0,115192,211001000,101210702,0,10,0,bgm_M169,0.0,110210071,bgm_M169,110210072,bgm_M169,0,2015/12/17 15:00:00,100039,0,101210704,-5,0,10,100038
11021,-50,0.0,101210806,0,0,115582,0.0,0,bgm_M169,40,125312,100080,0,10,卡斯塔利亚森林・东部 21-8,0,100052,bgm_M169,90,110210083,215,0,100051,bgm_M169,2099/12/31 23:59:59,101210803,110210081,0,0,11021008,0,125012,211001000,101210804,0,10,0,bgm_M169,0.0,110210081,bgm_M169,110210082,bgm_M169,0,2015/12/17 15:00:00,100053,0,101210801,65,0,10,100052
11021,-50,0.0,101210903,0,0,115612,0.0,0,bgm_M169,245,125372,100020,0,10,卡斯塔利亚森林・东部 21-9,0,100038,bgm_M169,90,110210093,215,0,100037,bgm_M169,2099/12/31 23:59:59,101210905,110210091,0,0,11021009,0,125252,211001000,101210901,0,10,0,bgm_M169,0.0,110210091,bgm_M169,110210092,bgm_M169,0,2015/12/17 15:00:00,100039,101210906,101210904,20,0,10,100038
11021,-50,0.0,101211007,0,0,115552,0.0,25011,bgm_M169,215,125342,100080,0,10,卡斯塔利亚森林・东部 21-10,0,100052,bgm_M169,90,110210103,215,0,100051,bgm_M169,2099/12/31 23:59:59,101211005,110210101,0,0,11021010,0,115132,211001000,101211006,0,10,0,bgm_M169,0.0,110210101,bgm_M169,110210102,bgm_M169,0,2015/12/17 15:00:00,100053,101211004,101211002,-175,0,10,100052
11021,-50,0.0,101211106,0,0,115582,0.0,25012,bgm_M169,400,125522,100020,0,10,卡斯塔利亚森林・东部 21-11,0,100022,bgm_M169,90,110210113,215,0,100021,bgm_M169,2099/12/31 23:59:59,101211104,110210111,0,0,11021011,0,115102,211001000,101211107,0,10,0,bgm_M169,0.0,110210111,bgm_M169,110210112,bgm_M169,0,2015/12/17 15:00:00,100023,0,101211101,-130,0,10,100022
11021,-50,0.0,101211205,0,0,125431,0.0,25013,bgm_M169,470,125312,100020,0,10,卡斯塔利亚森林・东部 21-12,0,100038,bgm_M169,90,110210123,215,0,100037,bgm_M169,2099/12/31 23:59:59,101211204,110210121,0,0,11021012,0,115552,211001000,101211201,0,10,0,bgm_M169,0.0,110210121,bgm_M169,110210122,bgm_M169,0,2015/12/17 15:00:00,100039,0,101211203,35,0,10,100038
11021,-50,0.0,101211308,0,0,125522,0.0,25014,bgm_M169,600,125372,100080,0,10,卡斯塔利亚森林・东部 21-13,0,100052,bgm_M169,90,110210133,215,0,100051,bgm_M169,2099/12/31 23:59:59,101211301,110210131,0,0,11021013,0,115612,211001000,101211306,0,10,0,bgm_M169,0.0,110210131,bgm_M169,110210132,bgm_M169,0,2015/12/17 15:00:00,100053,101211304,101211303,-100,0,10,100052
11021,-50,0.0,0,0,9021156,125342,0.0,25015,bgm_M170,680,125282,100020,0,10,卡斯塔利亚森林・东部 21-14,0,100358,bgm_M170,90,110210143,215,0,100357,bgm_M170,2099/12/31 23:59:59,101211404,110210141,0,9021155,11021014,0,115582,211001000,101211401,0,10,0,bgm_M170,0.0,110210141,bgm_M170,110210142,bgm_M170,0,2015/12/17 15:00:00,100359,0,101211407,70,0,10,100358
